YearAndMonth,Year,RegionName,Metro,State,SizeRank,Price Reduction
2014-07,2014,Pflugerville,Austin-Round Rock,TX,506,2.599
2014-07,2014,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.941
2014-07,2014,Mission,McAllen-Edinburg-Mission,TX,596,4
2014-07,2014,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.409
2014-07,2014,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.047
2014-07,2014,Temple,Killeen-Temple,TX,626,3.598
2014-07,2014,Pharr,McAllen-Edinburg-Mission,TX,637,4.955
2014-07,2014,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.44
2014-07,2014,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.484
2014-07,2014,San Marcos,Austin-Round Rock,TX,661,1.987
2014-07,2014,Flower Mound,Dallas-Fort Worth-Arlington,TX,673,2.394
2014-07,2014,Cedar Park,Austin-Round Rock,TX,715,1.864
2014-07,2014,North Richland Hills,Dallas-Fort Worth-Arlington,TX,743,2.558
2014-07,2014,Huntsville,Huntsville,TX,782,5.111
2014-07,2014,Mansfield,Dallas-Fort Worth-Arlington,TX,789,2.439
2014-07,2014,Harlingen,Brownsville-Harlingen,TX,810,4.255
2014-07,2014,Texarkana,Texarkana,TX,863,4.056
2014-07,2014,Euless,Dallas-Fort Worth-Arlington,TX,945,3.561
2014-07,2014,Port Arthur,Beaumont-Port Arthur,TX,950,6.8
2014-07,2014,Desoto,Dallas-Fort Worth-Arlington,TX,981,3.333
2014-07,2014,Grapevine,Dallas-Fort Worth-Arlington,TX,1058,2.152
2014-07,2014,Waxahachie,Dallas-Fort Worth-Arlington,TX,1064,2.859
2014-07,2014,Little Elm,Dallas-Fort Worth-Arlington,TX,1067,3.188
2014-07,2014,Cedar Hill,Dallas-Fort Worth-Arlington,TX,1083,3.489
2014-07,2014,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.006
2014-07,2014,Bedford,Dallas-Fort Worth-Arlington,TX,1095,2.577
2014-07,2014,Rowlett,Dallas-Fort Worth-Arlington,TX,1117,2.564
2014-07,2014,Wylie,Dallas-Fort Worth-Arlington,TX,1155,2.623
2014-07,2014,Granbury,Dallas-Fort Worth-Arlington,TX,1159,2.778
2014-07,2014,Katy,Houston-The Woodlands-Sugar Land,TX,1167,1.87
2014-07,2014,Seguin,San Antonio-New Braunfels,TX,1172,3.188
2014-07,2014,Haltom City,Dallas-Fort Worth-Arlington,TX,1216,3.95
2014-07,2014,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,6.393
2014-07,2014,Keller,Dallas-Fort Worth-Arlington,TX,1272,1.908
2014-07,2014,Coppell,Dallas-Fort Worth-Arlington,TX,1275,1.959
2014-07,2014,Lancaster,Dallas-Fort Worth-Arlington,TX,1322,2.239
2014-07,2014,Cleburne,Dallas-Fort Worth-Arlington,TX,1349,3.722
2014-07,2014,Kerrville,Kerrville,TX,1352,3.717
2014-07,2014,Burleson,Dallas-Fort Worth-Arlington,TX,1360,2.692
2014-07,2014,Belton,Killeen-Temple,TX,1371,2.463
2014-07,2014,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.294
2014-07,2014,Duncanville,Dallas-Fort Worth-Arlington,TX,1392,3.218
2014-07,2014,Palestine,Palestine,TX,1402,6.47
2014-07,2014,Boerne,San Antonio-New Braunfels,TX,1416,2.28
2014-07,2014,Hurst,Dallas-Fort Worth-Arlington,TX,1418,3.127
2014-07,2014,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.929
2014-07,2014,Copperas Cove,Killeen-Temple,TX,1441,2.741
2014-07,2014,Converse,San Antonio-New Braunfels,TX,1448,2.741
2014-07,2014,Rockwall,Dallas-Fort Worth-Arlington,TX,1501,2.857
2014-07,2014,Greenville,Dallas-Fort Worth-Arlington,TX,1537,4.003
2014-07,2014,Paris,Paris,TX,1558,4.001
2014-07,2014,Big Spring,Big Spring,TX,1561,5.099
2014-07,2014,Leander,Austin-Round Rock,TX,1566,1.689
2014-07,2014,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.184
2014-07,2014,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.925
2014-07,2014,Lufkin,Lufkin,TX,1721,3.922
2014-07,2014,Cibolo,San Antonio-New Braunfels,TX,1728,2.042
2014-07,2014,Terrell,Dallas-Fort Worth-Arlington,TX,1730,5.787
2014-07,2014,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.313
2014-07,2014,Kyle,Austin-Round Rock,TX,1765,2.633
2014-07,2014,Midlothian,Dallas-Fort Worth-Arlington,TX,1771,2.5
2014-07,2014,Southlake,Dallas-Fort Worth-Arlington,TX,1791,3.197
2014-07,2014,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.035
2014-07,2014,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.078
2014-07,2014,Schertz,San Antonio-New Braunfels,TX,1831,2.223
2014-07,2014,Stephenville,Stephenville,TX,1908,2.822
2014-07,2014,Harker Heights,Killeen-Temple,TX,1914,2.244
2014-07,2014,Hutto,Austin-Round Rock,TX,1918,2.431
2014-07,2014,Brenham,Brenham,TX,1924,4.061
2014-07,2014,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.346
2014-07,2014,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.294
2014-07,2014,Colleyville,Dallas-Fort Worth-Arlington,TX,2080,2.326
2014-07,2014,Bastrop,Austin-Round Rock,TX,2123,2.95
2014-07,2014,Athens,Athens,TX,2164,4.993
2014-07,2014,University Park,Dallas-Fort Worth-Arlington,TX,2166,2.943
2014-07,2014,Azle,Dallas-Fort Worth-Arlington,TX,2179,3.107
2014-07,2014,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,4.544
2014-07,2014,Fredericksburg,Fredericksburg,TX,2310,4.091
2014-07,2014,Benbrook,Dallas-Fort Worth-Arlington,TX,2316,3.127
2014-07,2014,Royse City,Dallas-Fort Worth-Arlington,TX,2375,2.436
2014-07,2014,Helotes,San Antonio-New Braunfels,TX,2392,2.258
2014-07,2014,Floresville,San Antonio-New Braunfels,TX,2409,2.425
2014-07,2014,Nederland,Beaumont-Port Arthur,TX,2493,2.884
2014-07,2014,Corinth,Dallas-Fort Worth-Arlington,TX,2503,2.021
2014-07,2014,Sachse,Dallas-Fort Worth-Arlington,TX,2505,2.377
2014-07,2014,Forney,Dallas-Fort Worth-Arlington,TX,2560,2.638
2014-07,2014,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.96
2014-07,2014,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.55
2014-07,2014,Buda,Austin-Round Rock,TX,2762,1.888
2014-07,2014,Marble Falls,NA,TX,2826,4.413
2014-07,2014,Lumberton,Beaumont-Port Arthur,TX,2838,1.933
2014-07,2014,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.093
2014-07,2014,Portland,Corpus Christi,TX,2876,2.468
2014-07,2014,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.247
2014-07,2014,Prosper,Dallas-Fort Worth-Arlington,TX,2920,1.963
2014-07,2014,Spring Branch,San Antonio-New Braunfels,TX,2922,2.659
2014-07,2014,Dripping Springs,Austin-Round Rock,TX,2930,2.697
2014-07,2014,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.025
2014-07,2014,Sanger,Dallas-Fort Worth-Arlington,TX,2980,2.501
2014-07,2014,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.792
2014-07,2014,Horizon City,El Paso,TX,3102,5.247
2014-07,2014,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.548
2014-07,2014,Bonham,Bonham,TX,3152,5.403
2014-07,2014,Wimberley,Austin-Round Rock,TX,3185,3.267
2014-07,2014,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.784
2014-07,2014,Canton,NA,TX,3255,4.931
2014-07,2014,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.995
2014-07,2014,Liberty Hill,Austin-Round Rock,TX,3339,3.116
2014-07,2014,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.736
2014-07,2014,Celina,Dallas-Fort Worth-Arlington,TX,3422,2.084
2014-07,2014,Lakeway,Austin-Round Rock,TX,3452,2.597
2014-07,2014,Whitney,NA,TX,3542,4.04
2014-07,2014,Highland Park,Dallas-Fort Worth-Arlington,TX,3544,4.46
2014-07,2014,Spicewood,Austin-Round Rock,TX,3555,2.208
2014-07,2014,Fairview,Dallas-Fort Worth-Arlington,TX,3581,2.742
2014-07,2014,Trophy Club,Dallas-Fort Worth-Arlington,TX,3668,2.193
2014-07,2014,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,1.586
2014-07,2014,Lantana,Dallas-Fort Worth-Arlington,TX,3687,2.082
2014-07,2014,Bee Cave,Austin-Round Rock,TX,3701,3.156
2014-07,2014,Heath,Dallas-Fort Worth-Arlington,TX,3726,2.857
2014-07,2014,Fate,Dallas-Fort Worth-Arlington,TX,3732,1.962
2014-07,2014,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.86
2014-07,2014,Port Aransas,Corpus Christi,TX,3809,3.586
2014-07,2014,Laguna Vista,Brownsville-Harlingen,TX,3890,3.871
2014-07,2014,South Padre Island,Brownsville-Harlingen,TX,3916,4.11
2014-08,2014,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.4
2014-08,2014,San Antonio,San Antonio-New Braunfels,TX,5,2.584
2014-08,2014,Dallas,Dallas-Fort Worth-Arlington,TX,10,3.125
2014-08,2014,Austin,Austin-Round Rock,TX,11,2.635
2014-08,2014,Fort Worth,Dallas-Fort Worth-Arlington,TX,17,2.642
2014-08,2014,El Paso,El Paso,TX,22,3.336
2014-08,2014,Arlington,Dallas-Fort Worth-Arlington,TX,52,3.227
2014-08,2014,Corpus Christi,Corpus Christi,TX,69,3.499
2014-08,2014,Plano,Dallas-Fort Worth-Arlington,TX,82,2.691
2014-08,2014,Lubbock,Lubbock,TX,90,3.226
2014-08,2014,Laredo,Laredo,TX,108,3.727
2014-08,2014,Garland,Dallas-Fort Worth-Arlington,TX,112,3.705
2014-08,2014,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.881
2014-08,2014,Irving,Dallas-Fort Worth-Arlington,TX,119,2.931
2014-08,2014,Amarillo,Amarillo,TX,149,2.704
2014-08,2014,Brownsville,Brownsville-Harlingen,TX,157,4.2
2014-08,2014,Grand Prairie,Dallas-Fort Worth-Arlington,TX,165,2.633
2014-08,2014,Killeen,Killeen-Temple,TX,182,3.612
2014-08,2014,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.832
2014-08,2014,McKinney,Dallas-Fort Worth-Arlington,TX,196,2.222
2014-08,2014,Odessa,Odessa,TX,203,2.668
2014-08,2014,Midland,Midland,TX,206,3.076
2014-08,2014,Tyler,Tyler,TX,210,3.247
2014-08,2014,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.054
2014-08,2014,Round Rock,Austin-Round Rock,TX,214,2.52
2014-08,2014,Edinburg,McAllen-Edinburg-Mission,TX,221,3.453
2014-08,2014,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.778
2014-08,2014,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.261
2014-08,2014,Beaumont,Beaumont-Port Arthur,TX,228,3.745
2014-08,2014,Frisco,Dallas-Fort Worth-Arlington,TX,230,2.389
2014-08,2014,Mesquite,Dallas-Fort Worth-Arlington,TX,238,3.336
2014-08,2014,McAllen,McAllen-Edinburg-Mission,TX,245,4.084
2014-08,2014,Abilene,Abilene,TX,257,3.398
2014-08,2014,Carrollton,Dallas-Fort Worth-Arlington,TX,266,2.765
2014-08,2014,Waco,Waco,TX,274,2.38
2014-08,2014,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.782
2014-08,2014,Denton,Dallas-Fort Worth-Arlington,TX,279,2.381
2014-08,2014,College Station,College Station-Bryan,TX,322,2.595
2014-08,2014,Lewisville,Dallas-Fort Worth-Arlington,TX,329,2.483
2014-08,2014,Richardson,Dallas-Fort Worth-Arlington,TX,353,2.779
2014-08,2014,Wichita Falls,Wichita Falls,TX,367,3.96
2014-08,2014,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.667
2014-08,2014,Longview,Longview,TX,380,3.001
2014-08,2014,League City,Houston-The Woodlands-Sugar Land,TX,403,2.645
2014-08,2014,Bryan,College Station-Bryan,TX,415,4.17
2014-08,2014,New Braunfels,San Antonio-New Braunfels,TX,430,2.347
2014-08,2014,Allen,Dallas-Fort Worth-Arlington,TX,441,2.244
2014-08,2014,San Angelo,San Angelo,TX,476,3.274
2014-08,2014,Georgetown,Austin-Round Rock,TX,490,2.13
2014-08,2014,Victoria,Victoria,TX,499,2.713
2014-08,2014,Pflugerville,Austin-Round Rock,TX,506,2.349
2014-08,2014,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.742
2014-08,2014,Mission,McAllen-Edinburg-Mission,TX,596,4.168
2014-08,2014,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.698
2014-08,2014,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.506
2014-08,2014,Temple,Killeen-Temple,TX,626,3.226
2014-08,2014,Pharr,McAllen-Edinburg-Mission,TX,637,6.667
2014-08,2014,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.102
2014-08,2014,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.081
2014-08,2014,San Marcos,Austin-Round Rock,TX,661,2.071
2014-08,2014,Flower Mound,Dallas-Fort Worth-Arlington,TX,673,2.339
2014-08,2014,Cedar Park,Austin-Round Rock,TX,715,2.043
2014-08,2014,North Richland Hills,Dallas-Fort Worth-Arlington,TX,743,2.382
2014-08,2014,Huntsville,Huntsville,TX,782,4.764
2014-08,2014,Mansfield,Dallas-Fort Worth-Arlington,TX,789,3.07
2014-08,2014,Harlingen,Brownsville-Harlingen,TX,810,3.503
2014-08,2014,Texarkana,Texarkana,TX,863,3.777
2014-08,2014,Euless,Dallas-Fort Worth-Arlington,TX,945,2.402
2014-08,2014,Port Arthur,Beaumont-Port Arthur,TX,950,6.139
2014-08,2014,Desoto,Dallas-Fort Worth-Arlington,TX,981,3
2014-08,2014,Grapevine,Dallas-Fort Worth-Arlington,TX,1058,2.042
2014-08,2014,Waxahachie,Dallas-Fort Worth-Arlington,TX,1064,2.781
2014-08,2014,Little Elm,Dallas-Fort Worth-Arlington,TX,1067,2.809
2014-08,2014,Cedar Hill,Dallas-Fort Worth-Arlington,TX,1083,3.409
2014-08,2014,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.049
2014-08,2014,Bedford,Dallas-Fort Worth-Arlington,TX,1095,3.33
2014-08,2014,Rowlett,Dallas-Fort Worth-Arlington,TX,1117,2.501
2014-08,2014,Wylie,Dallas-Fort Worth-Arlington,TX,1155,2.588
2014-08,2014,Granbury,Dallas-Fort Worth-Arlington,TX,1159,3.158
2014-08,2014,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.81
2014-08,2014,Seguin,San Antonio-New Braunfels,TX,1172,2.941
2014-08,2014,Haltom City,Dallas-Fort Worth-Arlington,TX,1216,3.601
2014-08,2014,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.134
2014-08,2014,Keller,Dallas-Fort Worth-Arlington,TX,1272,2.057
2014-08,2014,Coppell,Dallas-Fort Worth-Arlington,TX,1275,2.302
2014-08,2014,Lancaster,Dallas-Fort Worth-Arlington,TX,1322,3.59
2014-08,2014,Cleburne,Dallas-Fort Worth-Arlington,TX,1349,3.401
2014-08,2014,Kerrville,Kerrville,TX,1352,3.923
2014-08,2014,Burleson,Dallas-Fort Worth-Arlington,TX,1360,2.177
2014-08,2014,Belton,Killeen-Temple,TX,1371,3.232
2014-08,2014,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.941
2014-08,2014,Duncanville,Dallas-Fort Worth-Arlington,TX,1392,4.407
2014-08,2014,Palestine,Palestine,TX,1402,5.622
2014-08,2014,Boerne,San Antonio-New Braunfels,TX,1416,2.685
2014-08,2014,Hurst,Dallas-Fort Worth-Arlington,TX,1418,3.151
2014-08,2014,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.904
2014-08,2014,Copperas Cove,Killeen-Temple,TX,1441,2.913
2014-08,2014,Converse,San Antonio-New Braunfels,TX,1448,2.433
2014-08,2014,Rockwall,Dallas-Fort Worth-Arlington,TX,1501,2.486
2014-08,2014,Greenville,Dallas-Fort Worth-Arlington,TX,1537,3.925
2014-08,2014,Paris,Paris,TX,1558,5.266
2014-08,2014,Big Spring,Big Spring,TX,1561,5.23
2014-08,2014,Leander,Austin-Round Rock,TX,1566,2.199
2014-08,2014,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.916
2014-08,2014,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.704
2014-08,2014,Lufkin,Lufkin,TX,1721,4.16
2014-08,2014,Cibolo,San Antonio-New Braunfels,TX,1728,2.387
2014-08,2014,Terrell,Dallas-Fort Worth-Arlington,TX,1730,5.008
2014-08,2014,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.647
2014-08,2014,Kyle,Austin-Round Rock,TX,1765,2.714
2014-08,2014,Midlothian,Dallas-Fort Worth-Arlington,TX,1771,2.529
2014-08,2014,Southlake,Dallas-Fort Worth-Arlington,TX,1791,2.727
2014-08,2014,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.543
2014-08,2014,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.215
2014-08,2014,Schertz,San Antonio-New Braunfels,TX,1831,2.326
2014-08,2014,Stephenville,Stephenville,TX,1908,4.126
2014-08,2014,Harker Heights,Killeen-Temple,TX,1914,3.001
2014-08,2014,Hutto,Austin-Round Rock,TX,1918,2.567
2014-08,2014,Brenham,Brenham,TX,1924,3.496
2014-08,2014,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.63
2014-08,2014,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.449
2014-08,2014,Colleyville,Dallas-Fort Worth-Arlington,TX,2080,2.918
2014-08,2014,Bastrop,Austin-Round Rock,TX,2123,3.344
2014-08,2014,Athens,Athens,TX,2164,5.714
2014-08,2014,University Park,Dallas-Fort Worth-Arlington,TX,2166,2.996
2014-08,2014,Azle,Dallas-Fort Worth-Arlington,TX,2179,4.08
2014-08,2014,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.131
2014-08,2014,Fredericksburg,Fredericksburg,TX,2310,3.158
2014-08,2014,Benbrook,Dallas-Fort Worth-Arlington,TX,2316,3.077
2014-08,2014,Royse City,Dallas-Fort Worth-Arlington,TX,2375,3.679
2014-08,2014,Helotes,San Antonio-New Braunfels,TX,2392,2.984
2014-08,2014,Floresville,San Antonio-New Braunfels,TX,2409,4.141
2014-08,2014,Nederland,Beaumont-Port Arthur,TX,2493,2.949
2014-08,2014,Corinth,Dallas-Fort Worth-Arlington,TX,2503,1.962
2014-08,2014,Sachse,Dallas-Fort Worth-Arlington,TX,2505,3.59
2014-08,2014,Forney,Dallas-Fort Worth-Arlington,TX,2560,2.858
2014-08,2014,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.644
2014-08,2014,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.622
2014-08,2014,Buda,Austin-Round Rock,TX,2762,1.289
2014-08,2014,Marble Falls,NA,TX,2826,4.016
2014-08,2014,Lumberton,Beaumont-Port Arthur,TX,2838,2.605
2014-08,2014,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.76
2014-08,2014,Portland,Corpus Christi,TX,2876,2.025
2014-08,2014,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.025
2014-08,2014,Prosper,Dallas-Fort Worth-Arlington,TX,2920,2.049
2014-08,2014,Spring Branch,San Antonio-New Braunfels,TX,2922,2.683
2014-08,2014,Dripping Springs,Austin-Round Rock,TX,2930,2.778
2014-08,2014,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.155
2014-08,2014,Sanger,Dallas-Fort Worth-Arlington,TX,2980,3.634
2014-08,2014,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.27
2014-08,2014,Horizon City,El Paso,TX,3102,3.601
2014-08,2014,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.846
2014-08,2014,Bonham,Bonham,TX,3152,5.755
2014-08,2014,Wimberley,Austin-Round Rock,TX,3185,4.006
2014-08,2014,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.228
2014-08,2014,Canton,NA,TX,3255,5.789
2014-08,2014,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.486
2014-08,2014,Liberty Hill,Austin-Round Rock,TX,3339,2.49
2014-08,2014,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,3.057
2014-08,2014,Celina,Dallas-Fort Worth-Arlington,TX,3422,5.593
2014-08,2014,Lakeway,Austin-Round Rock,TX,3452,2.581
2014-08,2014,Whitney,NA,TX,3542,5.079
2014-08,2014,Highland Park,Dallas-Fort Worth-Arlington,TX,3544,4.08
2014-08,2014,Spicewood,Austin-Round Rock,TX,3555,5.6
2014-08,2014,Fairview,Dallas-Fort Worth-Arlington,TX,3581,2.179
2014-08,2014,Trophy Club,Dallas-Fort Worth-Arlington,TX,3668,2.526
2014-08,2014,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,1.429
2014-08,2014,Lantana,Dallas-Fort Worth-Arlington,TX,3687,2.586
2014-08,2014,Bee Cave,Austin-Round Rock,TX,3701,2.537
2014-08,2014,Heath,Dallas-Fort Worth-Arlington,TX,3726,2.589
2014-08,2014,Fate,Dallas-Fort Worth-Arlington,TX,3732,2.633
2014-08,2014,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.982
2014-08,2014,Port Aransas,Corpus Christi,TX,3809,4.003
2014-08,2014,Laguna Vista,Brownsville-Harlingen,TX,3890,5.791
2014-08,2014,South Padre Island,Brownsville-Harlingen,TX,3916,6.392
2014-09,2014,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.338
2014-09,2014,San Antonio,San Antonio-New Braunfels,TX,5,2.633
2014-09,2014,Dallas,Dallas-Fort Worth-Arlington,TX,10,3.158
2014-09,2014,Austin,Austin-Round Rock,TX,11,2.495
2014-09,2014,Fort Worth,Dallas-Fort Worth-Arlington,TX,17,2.942
2014-09,2014,El Paso,El Paso,TX,22,3.537
2014-09,2014,Arlington,Dallas-Fort Worth-Arlington,TX,52,2.928
2014-09,2014,Corpus Christi,Corpus Christi,TX,69,4.032
2014-09,2014,Plano,Dallas-Fort Worth-Arlington,TX,82,2.494
2014-09,2014,Lubbock,Lubbock,TX,90,3.126
2014-09,2014,Laredo,Laredo,TX,108,3.604
2014-09,2014,Garland,Dallas-Fort Worth-Arlington,TX,112,3.665
2014-09,2014,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.778
2014-09,2014,Irving,Dallas-Fort Worth-Arlington,TX,119,2.857
2014-09,2014,Amarillo,Amarillo,TX,149,3.077
2014-09,2014,Brownsville,Brownsville-Harlingen,TX,157,4.098
2014-09,2014,Grand Prairie,Dallas-Fort Worth-Arlington,TX,165,2.854
2014-09,2014,Killeen,Killeen-Temple,TX,182,3.62
2014-09,2014,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.671
2014-09,2014,McKinney,Dallas-Fort Worth-Arlington,TX,196,2.174
2014-09,2014,Odessa,Odessa,TX,203,3.191
2014-09,2014,Midland,Midland,TX,206,2.829
2014-09,2014,Tyler,Tyler,TX,210,3.147
2014-09,2014,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.331
2014-09,2014,Round Rock,Austin-Round Rock,TX,214,2.501
2014-09,2014,Edinburg,McAllen-Edinburg-Mission,TX,221,4.901
2014-09,2014,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.899
2014-09,2014,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.533
2014-09,2014,Beaumont,Beaumont-Port Arthur,TX,228,3.39
2014-09,2014,Frisco,Dallas-Fort Worth-Arlington,TX,230,2.245
2014-09,2014,Mesquite,Dallas-Fort Worth-Arlington,TX,238,3.601
2014-09,2014,McAllen,McAllen-Edinburg-Mission,TX,245,3.923
2014-09,2014,Abilene,Abilene,TX,257,2.985
2014-09,2014,Carrollton,Dallas-Fort Worth-Arlington,TX,266,2.638
2014-09,2014,Waco,Waco,TX,274,2.662
2014-09,2014,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.476
2014-09,2014,Denton,Dallas-Fort Worth-Arlington,TX,279,2.67
2014-09,2014,College Station,College Station-Bryan,TX,322,3.008
2014-09,2014,Lewisville,Dallas-Fort Worth-Arlington,TX,329,2.273
2014-09,2014,Richardson,Dallas-Fort Worth-Arlington,TX,353,3.17
2014-09,2014,Wichita Falls,Wichita Falls,TX,367,4.011
2014-09,2014,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.632
2014-09,2014,Longview,Longview,TX,380,2.943
2014-09,2014,League City,Houston-The Woodlands-Sugar Land,TX,403,3.045
2014-09,2014,Bryan,College Station-Bryan,TX,415,4.219
2014-09,2014,New Braunfels,San Antonio-New Braunfels,TX,430,2.51
2014-09,2014,Allen,Dallas-Fort Worth-Arlington,TX,441,2.712
2014-09,2014,San Angelo,San Angelo,TX,476,3.692
2014-09,2014,Georgetown,Austin-Round Rock,TX,490,2.063
2014-09,2014,Victoria,Victoria,TX,499,3.196
2014-09,2014,Pflugerville,Austin-Round Rock,TX,506,1.39
2014-09,2014,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.037
2014-09,2014,Mission,McAllen-Edinburg-Mission,TX,596,4.082
2014-09,2014,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.857
2014-09,2014,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.719
2014-09,2014,Temple,Killeen-Temple,TX,626,3.554
2014-09,2014,Pharr,McAllen-Edinburg-Mission,TX,637,5
2014-09,2014,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.337
2014-09,2014,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.289
2014-09,2014,San Marcos,Austin-Round Rock,TX,661,1.819
2014-09,2014,Flower Mound,Dallas-Fort Worth-Arlington,TX,673,2.135
2014-09,2014,Cedar Park,Austin-Round Rock,TX,715,2.081
2014-09,2014,North Richland Hills,Dallas-Fort Worth-Arlington,TX,743,2.091
2014-09,2014,Huntsville,Huntsville,TX,782,5.054
2014-09,2014,Mansfield,Dallas-Fort Worth-Arlington,TX,789,3.219
2014-09,2014,Harlingen,Brownsville-Harlingen,TX,810,4.401
2014-09,2014,Texarkana,Texarkana,TX,863,4.461
2014-09,2014,Euless,Dallas-Fort Worth-Arlington,TX,945,3.018
2014-09,2014,Port Arthur,Beaumont-Port Arthur,TX,950,4.545
2014-09,2014,Desoto,Dallas-Fort Worth-Arlington,TX,981,3.372
2014-09,2014,Grapevine,Dallas-Fort Worth-Arlington,TX,1058,2.175
2014-09,2014,Waxahachie,Dallas-Fort Worth-Arlington,TX,1064,2.971
2014-09,2014,Little Elm,Dallas-Fort Worth-Arlington,TX,1067,2.381
