YearAndMonth,Year,RegionName,Metro,State,SizeRank,Price Reduction
2011-04,2011,Houston,Houston-The Woodlands-Sugar Land,TX,3,4.048
2011-04,2011,San Antonio,San Antonio-New Braunfels,TX,5,3.265
2011-04,2011,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.358
2011-04,2011,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,3.07
2011-04,2011,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.473
2011-04,2011,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.774
2011-04,2011,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,5.266
2011-04,2011,Pearland,Houston-The Woodlands-Sugar Land,TX,277,3.125
2011-04,2011,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.59
2011-04,2011,League City,Houston-The Woodlands-Sugar Land,TX,403,3.006
2011-04,2011,New Braunfels,San Antonio-New Braunfels,TX,430,3.469
2011-04,2011,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,4.184
2011-04,2011,Richmond,Houston-The Woodlands-Sugar Land,TX,600,3.424
2011-04,2011,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.941
2011-04,2011,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,4.25
2011-04,2011,Baytown,Houston-The Woodlands-Sugar Land,TX,653,5.728
2011-04,2011,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,5.562
2011-04,2011,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.703
2011-04,2011,Seguin,San Antonio-New Braunfels,TX,1172,3.849
2011-04,2011,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.843
2011-04,2011,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.449
2011-04,2011,Boerne,San Antonio-New Braunfels,TX,1416,2.993
2011-04,2011,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.497
2011-04,2011,Converse,San Antonio-New Braunfels,TX,1448,3.007
2011-04,2011,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,5.832
2011-04,2011,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.792
2011-04,2011,Cibolo,San Antonio-New Braunfels,TX,1728,2.443
2011-04,2011,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.782
2011-04,2011,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.844
2011-04,2011,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.846
2011-04,2011,Schertz,San Antonio-New Braunfels,TX,1831,2.457
2011-04,2011,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,4.965
2011-04,2011,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,5.609
2011-04,2011,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,6.271
2011-04,2011,Helotes,San Antonio-New Braunfels,TX,2392,4.812
2011-04,2011,Floresville,San Antonio-New Braunfels,TX,2409,7.037
2011-04,2011,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,5.236
2011-04,2011,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.064
2011-04,2011,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,5.514
2011-04,2011,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,4.81
2011-04,2011,Spring Branch,San Antonio-New Braunfels,TX,2922,3.842
2011-04,2011,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.687
2011-04,2011,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.964
2011-04,2011,Canyon Lake,San Antonio-New Braunfels,TX,3113,5
2011-04,2011,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.941
2011-04,2011,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.917
2011-04,2011,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,3.088
2011-04,2011,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.565
2011-04,2011,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,4.349
2011-05,2011,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.913
2011-05,2011,San Antonio,San Antonio-New Braunfels,TX,5,3.226
2011-05,2011,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.403
2011-05,2011,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.885
2011-05,2011,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.121
2011-05,2011,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.775
2011-05,2011,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.412
2011-05,2011,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.913
2011-05,2011,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.728
2011-05,2011,League City,Houston-The Woodlands-Sugar Land,TX,403,3.087
2011-05,2011,New Braunfels,San Antonio-New Braunfels,TX,430,2.967
2011-05,2011,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.712
2011-05,2011,Richmond,Houston-The Woodlands-Sugar Land,TX,600,3.863
2011-05,2011,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.474
2011-05,2011,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.595
2011-05,2011,Baytown,Houston-The Woodlands-Sugar Land,TX,653,6.087
2011-05,2011,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.533
2011-05,2011,Katy,Houston-The Woodlands-Sugar Land,TX,1167,4.127
2011-05,2011,Seguin,San Antonio-New Braunfels,TX,1172,3.924
2011-05,2011,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.889
2011-05,2011,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.102
2011-05,2011,Boerne,San Antonio-New Braunfels,TX,1416,3.704
2011-05,2011,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,4.003
2011-05,2011,Converse,San Antonio-New Braunfels,TX,1448,3.288
2011-05,2011,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.169
2011-05,2011,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,4.17
2011-05,2011,Cibolo,San Antonio-New Braunfels,TX,1728,2.584
2011-05,2011,Porter,Houston-The Woodlands-Sugar Land,TX,1733,5.198
2011-05,2011,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.654
2011-05,2011,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,5.963
2011-05,2011,Schertz,San Antonio-New Braunfels,TX,1831,2.155
2011-05,2011,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.107
2011-05,2011,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,5.205
2011-05,2011,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,4.764
2011-05,2011,Helotes,San Antonio-New Braunfels,TX,2392,3.135
2011-05,2011,Floresville,San Antonio-New Braunfels,TX,2409,4.208
2011-05,2011,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.766
2011-05,2011,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.865
2011-05,2011,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,5.265
2011-05,2011,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,4.148
2011-05,2011,Spring Branch,San Antonio-New Braunfels,TX,2922,4.137
2011-05,2011,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,6.679
2011-05,2011,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.941
2011-05,2011,Canyon Lake,San Antonio-New Braunfels,TX,3113,4.549
2011-05,2011,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.718
2011-05,2011,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,4.698
2011-05,2011,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.894
2011-05,2011,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.251
2011-05,2011,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.519
2011-06,2011,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.849
2011-06,2011,San Antonio,San Antonio-New Braunfels,TX,5,3.207
2011-06,2011,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.451
2011-06,2011,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.757
2011-06,2011,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.03
2011-06,2011,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.289
2011-06,2011,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,5.319
2011-06,2011,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.78
2011-06,2011,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.693
2011-06,2011,League City,Houston-The Woodlands-Sugar Land,TX,403,3.255
2011-06,2011,New Braunfels,San Antonio-New Braunfels,TX,430,3.27
2011-06,2011,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.842
2011-06,2011,Richmond,Houston-The Woodlands-Sugar Land,TX,600,3.354
2011-06,2011,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.492
2011-06,2011,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.336
2011-06,2011,Baytown,Houston-The Woodlands-Sugar Land,TX,653,5.801
2011-06,2011,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,5.277
2011-06,2011,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.846
2011-06,2011,Seguin,San Antonio-New Braunfels,TX,1172,5.291
2011-06,2011,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,6.011
2011-06,2011,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.188
2011-06,2011,Boerne,San Antonio-New Braunfels,TX,1416,3.145
2011-06,2011,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.336
2011-06,2011,Converse,San Antonio-New Braunfels,TX,1448,4.003
2011-06,2011,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.702
2011-06,2011,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.361
2011-06,2011,Cibolo,San Antonio-New Braunfels,TX,1728,2.575
2011-06,2011,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.061
2011-06,2011,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.7
2011-06,2011,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,4.446
2011-06,2011,Schertz,San Antonio-New Braunfels,TX,1831,2.424
2011-06,2011,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,4.378
2011-06,2011,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,5.359
2011-06,2011,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,5.43
2011-06,2011,Helotes,San Antonio-New Braunfels,TX,2392,2.445
2011-06,2011,Floresville,San Antonio-New Braunfels,TX,2409,3.381
2011-06,2011,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.779
2011-06,2011,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.077
2011-06,2011,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4.717
2011-06,2011,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.669
2011-06,2011,Spring Branch,San Antonio-New Braunfels,TX,2922,3.61
2011-06,2011,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,4.167
2011-06,2011,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.333
2011-06,2011,Canyon Lake,San Antonio-New Braunfels,TX,3113,4.177
2011-06,2011,Timberwood Park,San Antonio-New Braunfels,TX,3224,3.227
2011-06,2011,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.259
2011-06,2011,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,3.092
2011-06,2011,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,4.669
2011-06,2011,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.258
2011-07,2011,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.775
2011-07,2011,San Antonio,San Antonio-New Braunfels,TX,5,3.367
2011-07,2011,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.336
2011-07,2011,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.916
2011-07,2011,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.056
2011-07,2011,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.036
2011-07,2011,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,5.231
2011-07,2011,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.943
2011-07,2011,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.806
2011-07,2011,League City,Houston-The Woodlands-Sugar Land,TX,403,3.125
2011-07,2011,New Braunfels,San Antonio-New Braunfels,TX,430,3.143
2011-07,2011,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,4.082
2011-07,2011,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.959
2011-07,2011,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.227
2011-07,2011,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.315
2011-07,2011,Baytown,Houston-The Woodlands-Sugar Land,TX,653,5.452
2011-07,2011,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.362
2011-07,2011,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.76
2011-07,2011,Seguin,San Antonio-New Braunfels,TX,1172,5.787
2011-07,2011,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.357
2011-07,2011,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.02
2011-07,2011,Boerne,San Antonio-New Braunfels,TX,1416,2.8
2011-07,2011,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,4.077
2011-07,2011,Converse,San Antonio-New Braunfels,TX,1448,3.553
2011-07,2011,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.448
2011-07,2011,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.465
2011-07,2011,Cibolo,San Antonio-New Braunfels,TX,1728,2.767
2011-07,2011,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.982
2011-07,2011,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.167
2011-07,2011,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,4.11
2011-07,2011,Schertz,San Antonio-New Braunfels,TX,1831,3.435
2011-07,2011,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,4.07
2011-07,2011,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.973
2011-07,2011,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,4.613
2011-07,2011,Helotes,San Antonio-New Braunfels,TX,2392,3.265
2011-07,2011,Floresville,San Antonio-New Braunfels,TX,2409,3.06
2011-07,2011,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.222
2011-07,2011,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.927
2011-07,2011,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,6.711
2011-07,2011,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.149
2011-07,2011,Spring Branch,San Antonio-New Braunfels,TX,2922,3.148
2011-07,2011,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,6.542
2011-07,2011,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.448
2011-07,2011,Canyon Lake,San Antonio-New Braunfels,TX,3113,5.263
2011-07,2011,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.359
2011-07,2011,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.759
2011-07,2011,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.858
2011-07,2011,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,4.615
2011-07,2011,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.722
2011-08,2011,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.849
2011-08,2011,San Antonio,San Antonio-New Braunfels,TX,5,3.25
2011-08,2011,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.542
2011-08,2011,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.779
2011-08,2011,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.263
2011-08,2011,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.846
2011-08,2011,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.762
2011-08,2011,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.982
2011-08,2011,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.727
2011-08,2011,League City,Houston-The Woodlands-Sugar Land,TX,403,3.038
2011-08,2011,New Braunfels,San Antonio-New Braunfels,TX,430,3.562
2011-08,2011,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.467
2011-08,2011,Richmond,Houston-The Woodlands-Sugar Land,TX,600,3.51
2011-08,2011,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.586
2011-08,2011,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.5
2011-08,2011,Baytown,Houston-The Woodlands-Sugar Land,TX,653,6.472
2011-08,2011,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,5.318
2011-08,2011,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.285
2011-08,2011,Seguin,San Antonio-New Braunfels,TX,1172,4.582
2011-08,2011,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,6.324
2011-08,2011,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.003
2011-08,2011,Boerne,San Antonio-New Braunfels,TX,1416,3.992
2011-08,2011,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.617
2011-08,2011,Converse,San Antonio-New Braunfels,TX,1448,4.08
2011-08,2011,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.214
2011-08,2011,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.477
2011-08,2011,Cibolo,San Antonio-New Braunfels,TX,1728,2.565
2011-08,2011,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.929
2011-08,2011,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.651
2011-08,2011,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,4.485
2011-08,2011,Schertz,San Antonio-New Braunfels,TX,1831,2.645
2011-08,2011,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.636
2011-08,2011,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.719
2011-08,2011,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.355
2011-08,2011,Helotes,San Antonio-New Braunfels,TX,2392,2.758
2011-08,2011,Floresville,San Antonio-New Braunfels,TX,2409,6.25
2011-08,2011,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,4.156
2011-08,2011,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.287
2011-08,2011,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,6.364
2011-08,2011,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.157
2011-08,2011,Spring Branch,San Antonio-New Braunfels,TX,2922,4.007
2011-08,2011,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.814
2011-08,2011,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.985
2011-08,2011,Canyon Lake,San Antonio-New Braunfels,TX,3113,4.586
2011-08,2011,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.727
2011-08,2011,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,4.128
2011-08,2011,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.986
2011-08,2011,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.99
2011-08,2011,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.135
2011-09,2011,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.964
2011-09,2011,San Antonio,San Antonio-New Braunfels,TX,5,3.243
2011-09,2011,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.475
2011-09,2011,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.884
2011-09,2011,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.144
2011-09,2011,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.451
2011-09,2011,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.494
2011-09,2011,Pearland,Houston-The Woodlands-Sugar Land,TX,277,3.106
2011-09,2011,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,3.02
2011-09,2011,League City,Houston-The Woodlands-Sugar Land,TX,403,3.276
2011-09,2011,New Braunfels,San Antonio-New Braunfels,TX,430,3.574
2011-09,2011,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,4.016
2011-09,2011,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.961
2011-09,2011,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.675
2011-09,2011,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.902
2011-09,2011,Baytown,Houston-The Woodlands-Sugar Land,TX,653,5.33
2011-09,2011,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,5.109
2011-09,2011,Katy,Houston-The Woodlands-Sugar Land,TX,1167,4.819
2011-09,2011,Seguin,San Antonio-New Braunfels,TX,1172,5.013
2011-09,2011,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,6.173
2011-09,2011,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.705
2011-09,2011,Boerne,San Antonio-New Braunfels,TX,1416,3.118
2011-09,2011,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,4
2011-09,2011,Converse,San Antonio-New Braunfels,TX,1448,3.187
2011-09,2011,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.855
2011-09,2011,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.813
2011-09,2011,Cibolo,San Antonio-New Braunfels,TX,1728,2.597
2011-09,2011,Porter,Houston-The Woodlands-Sugar Land,TX,1733,4.113
2011-09,2011,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.715
2011-09,2011,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,5.714
2011-09,2011,Schertz,San Antonio-New Braunfels,TX,1831,2.624
2011-09,2011,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.846
2011-09,2011,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.905
2011-09,2011,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.505
2011-09,2011,Helotes,San Antonio-New Braunfels,TX,2392,3.411
2011-09,2011,Floresville,San Antonio-New Braunfels,TX,2409,5.061
2011-09,2011,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.351
2011-09,2011,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.344
2011-09,2011,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,5.625
2011-09,2011,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,4.091
2011-09,2011,Spring Branch,San Antonio-New Braunfels,TX,2922,3.509
2011-09,2011,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.807
2011-09,2011,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,4.384
2011-09,2011,Canyon Lake,San Antonio-New Braunfels,TX,3113,4.828
2011-09,2011,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.216
2011-09,2011,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.451
2011-09,2011,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,3.923
2011-09,2011,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,4.175
2011-09,2011,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.834
2011-11,2011,Houston,Houston-The Woodlands-Sugar Land,TX,3,4.014
2011-11,2011,San Antonio,San Antonio-New Braunfels,TX,5,3.334
2011-11,2011,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.574
2011-11,2011,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.831
2011-11,2011,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.571
2011-11,2011,Conroe,Houston-The Woodlands-Sugar Land,TX,222,4.135
2011-11,2011,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.762
2011-11,2011,Pearland,Houston-The Woodlands-Sugar Land,TX,277,3.127
2011-11,2011,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.778
2011-11,2011,League City,Houston-The Woodlands-Sugar Land,TX,403,3.625
2011-11,2011,New Braunfels,San Antonio-New Braunfels,TX,430,2.941
2011-11,2011,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,4.452
2011-11,2011,Richmond,Houston-The Woodlands-Sugar Land,TX,600,3.555
2011-11,2011,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.795
2011-11,2011,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,4.402
2011-11,2011,Baytown,Houston-The Woodlands-Sugar Land,TX,653,5.974
2011-11,2011,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,5.967
2011-11,2011,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.846
2011-11,2011,Seguin,San Antonio-New Braunfels,TX,1172,6.348
2011-11,2011,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.2
2011-11,2011,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.923
2011-11,2011,Boerne,San Antonio-New Braunfels,TX,1416,3.67
2011-11,2011,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.333
2011-11,2011,Converse,San Antonio-New Braunfels,TX,1448,3.155
2011-11,2011,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.701
2011-11,2011,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,4.17
2011-11,2011,Cibolo,San Antonio-New Braunfels,TX,1728,2.597
2011-11,2011,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.509
2011-11,2011,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.624
