SizeRank,Date,City,Value
12873,9/1/11,Dallas,165800
12919,9/1/11,Dallas,117500
12975,9/1/11,San Antonio,169400
12987,9/1/11,Houston,92600
13016,9/1/11,Dallas,168800
13041,9/1/11,Dallas,117900
13076,9/1/11,Houston,123000
13080,9/1/11,Dallas,74000
13131,9/1/11,Austin,223500
13132,9/1/11,Houston,261700
13144,9/1/11,Austin,195600
13146,9/1/11,Dallas,141400
13165,9/1/11,Houston,314400
13181,9/1/11,Houston,103800
13184,9/1/11,Dallas,134300
13230,9/1/11,Dallas,126800
13231,9/1/11,Houston,198000
3,10/1/11,Houston,120700
5,10/1/11,San Antonio,117600
10,10/1/11,Dallas,102600
11,10/1/11,Austin,215600
17,10/1/11,Dallas,112900
22,10/1/11,El Paso,115300
50,10/1/11,Dallas,122400
66,10/1/11,Corpus Christi,110800
79,10/1/11,Dallas,201500
109,10/1/11,Dallas,103500
110,10/1/11,Houston,131700
116,10/1/11,Dallas,116600
159,10/1/11,Dallas,117100
184,10/1/11,Houston,219800
189,10/1/11,Dallas,192500
205,10/1/11,Houston,176500
206,10/1/11,Austin,181400
214,10/1/11,Houston,143300
218,10/1/11,Houston,92300
221,10/1/11,Dallas,264700
229,10/1/11,Dallas,91400
257,10/1/11,Dallas,162600
267,10/1/11,Houston,179700
269,10/1/11,Dallas,137800
321,10/1/11,Dallas,163600
345,10/1/11,Dallas,173900
371,10/1/11,Houston,257200
395,10/1/11,Houston,176600
422,10/1/11,San Antonio,181400
433,10/1/11,Dallas,196800
481,10/1/11,Austin,191800
496,10/1/11,Austin,164200
585,10/1/11,Houston,144800
590,10/1/11,Houston,179800
595,10/1/11,Houston,163800
628,10/1/11,Houston,146600
644,10/1/11,Houston,91800
652,10/1/11,Austin,136400
664,10/1/11,Dallas,252700
711,10/1/11,Austin,186300
737,10/1/11,Dallas,135600
781,10/1/11,Dallas,169100
932,10/1/11,Dallas,138800
967,10/1/11,Dallas,123400
1042,10/1/11,Dallas,221100
1048,10/1/11,Dallas,136600
1051,10/1/11,Dallas,168600
1068,10/1/11,Dallas,120500
1075,10/1/11,Houston,129600
1080,10/1/11,Dallas,150100
1100,10/1/11,Dallas,143800
1137,10/1/11,Dallas,157600
1142,10/1/11,Dallas,168900
1150,10/1/11,Houston,164500
1155,10/1/11,San Antonio,126600
1201,10/1/11,Dallas,79500
1237,10/1/11,Houston,84100
1255,10/1/11,Dallas,265300
1259,10/1/11,Dallas,260700
1301,10/1/11,Dallas,137700
1311,10/1/11,Dallas,90400
1339,10/1/11,Dallas,84900
1350,10/1/11,Dallas,123800
1365,10/1/11,Houston,205600
1383,10/1/11,Dallas,90600
1409,10/1/11,San Antonio,253000
1412,10/1/11,Dallas,125800
1422,10/1/11,Houston,200500
1444,10/1/11,San Antonio,122300
1493,10/1/11,Dallas,176200
1533,10/1/11,Dallas,80000
1650,10/1/11,Dallas,123300
1675,10/1/11,Houston,116200
1687,10/1/11,Houston,127200
1703,10/1/11,Houston,88500
1735,10/1/11,El Paso,83100
1737,10/1/11,San Antonio,187300
1739,10/1/11,Dallas,95100
1742,10/1/11,Houston,150900
1773,10/1/11,Austin,142300
1781,10/1/11,Dallas,174000
1805,10/1/11,Dallas,452100
1816,10/1/11,Houston,142800
1848,10/1/11,Houston,103000
1852,10/1/11,San Antonio,172000
1946,10/1/11,Austin,143000
1967,10/1/11,Houston,127500
1972,10/1/11,Dallas,149000
2058,10/1/11,Houston,122400
2073,10/1/11,Dallas,70900
2150,10/1/11,Dallas,377600
2201,10/1/11,Austin,127400
2258,10/1/11,Dallas,846300
2273,10/1/11,Dallas,117800
2289,10/1/11,Dallas,115500
2373,10/1/11,Dallas,91800
2425,10/1/11,Houston,120000
2434,10/1/11,Dallas,125200
2503,10/1/11,Austin,131400
2505,10/1/11,Dallas,148000
2534,10/1/11,San Antonio,187200
2554,10/1/11,San Antonio,151500
2675,10/1/11,Dallas,169600
2676,10/1/11,Dallas,172200
2707,10/1/11,San Antonio,133300
2715,10/1/11,Houston,123200
2756,10/1/11,Dallas,143600
2836,10/1/11,Austin,105800
2886,10/1/11,Houston,257800
2896,10/1/11,Houston,192200
2898,10/1/11,Austin,101700
2978,10/1/11,Dallas,259000
2980,10/1/11,Houston,595200
3002,10/1/11,Dallas,162700
3056,10/1/11,Austin,184200
3071,10/1/11,Houston,81400
3152,10/1/11,Houston,137400
3160,10/1/11,Houston,131200
3189,10/1/11,Houston,120400
3236,10/1/11,Dallas,69500
3237,10/1/11,Dallas,126100
3256,10/1/11,Corpus Christi,143900
3265,10/1/11,Houston,101600
3332,10/1/11,San Antonio,278000
3348,10/1/11,Austin,283300
3381,10/1/11,Houston,79800
3403,10/1/11,Dallas,249100
3446,10/1/11,Dallas,146800
3470,10/1/11,Houston,113100
3483,10/1/11,Corpus Christi,153200
3517,10/1/11,Houston,178900
3561,10/1/11,San Antonio,114800
3563,10/1/11,Dallas,134600
3599,10/1/11,Dallas,243500
3614,10/1/11,Dallas,80600
3701,10/1/11,El Paso,118100
3714,10/1/11,Dallas,159200
3717,10/1/11,San Antonio,172300
3786,10/1/11,Houston,99200
3805,10/1/11,Dallas,142300
3813,10/1/11,Rio Grande City,61600
3815,10/1/11,Dallas,129100
3856,10/1/11,Austin,199000
3886,10/1/11,Houston,
3946,10/1/11,Dallas,117500
3962,10/1/11,San Antonio,271400
4017,10/1/11,Austin,130800
4043,10/1/11,Dallas,67800
4059,10/1/11,San Antonio,130100
4066,10/1/11,Houston,187400
4214,10/1/11,Houston,166600
4316,10/1/11,Austin,223600
4444,10/1/11,Houston,146900
4452,10/1/11,Houston,90900
4530,10/1/11,San Antonio,271800
4556,10/1/11,Dallas,68500
4590,10/1/11,Houston,271900
4631,10/1/11,Houston,136600
4689,10/1/11,Houston,80200
4720,10/1/11,Austin,308200
4760,10/1/11,Dallas,122000
4779,10/1/11,Houston,72000
4886,10/1/11,San Antonio,174100
4991,10/1/11,Houston,180700
5064,10/1/11,San Antonio,163900
5133,10/1/11,Dallas,1001700
5139,10/1/11,Austin,169500
5144,10/1/11,Dallas,395200
5181,10/1/11,Austin,331900
5182,10/1/11,Dallas,90300
5209,10/1/11,Corpus Christi,89900
5219,10/1/11,Austin,91300
5243,10/1/11,San Antonio,167300
5339,10/1/11,Dallas,67600
5355,10/1/11,Dallas,294600
5407,10/1/11,Dallas,161100
5643,10/1/11,San Antonio,423500
5667,10/1/11,San Antonio,162800
5932,10/1/11,Rio Grande City,48900
5933,10/1/11,Dallas,284700
6008,10/1/11,Dallas,133100
6067,10/1/11,Dallas,388600
6073,10/1/11,Corpus Christi,102900
6086,10/1/11,Houston,114700
6091,10/1/11,Dallas,268800
6093,10/1/11,San Antonio,74500
6140,10/1/11,Houston,86300
6193,10/1/11,Houston,314600
6244,10/1/11,Dallas,66700
6252,10/1/11,Dallas,296200
6285,10/1/11,Dallas,166900
6416,10/1/11,Austin,379500
6435,10/1/11,Dallas,138100
6442,10/1/11,Austin,184600
6473,10/1/11,Dallas,171400
6560,10/1/11,Austin,250500
6663,10/1/11,Houston,95600
6728,10/1/11,Dallas,140100
6832,10/1/11,Dallas,371600
6874,10/1/11,Houston,145800
6893,10/1/11,San Antonio,159700
6927,10/1/11,San Antonio,92400
6944,10/1/11,Dallas,165300
6961,10/1/11,Dallas,78100
7069,10/1/11,Dallas,170500
7185,10/1/11,Houston,129500
7249,10/1/11,San Antonio,453900
7298,10/1/11,Houston,71100
7325,10/1/11,Dallas,139400
7369,10/1/11,Dallas,222700
7413,10/1/11,Corpus Christi,90300
7451,10/1/11,Dallas,152500
7474,10/1/11,Dallas,1245800
7603,10/1/11,El Paso,122200
7638,10/1/11,San Antonio,377900
7814,10/1/11,Austin,142500
7835,10/1/11,Houston,98700
7990,10/1/11,San Antonio,217800
8016,10/1/11,Dallas,174100
8029,10/1/11,Dallas,257000
8055,10/1/11,Dallas,77000
8058,10/1/11,Dallas,196700
8068,10/1/11,Houston,92100
8110,10/1/11,El Paso,117100
8129,10/1/11,Austin,429900
8505,10/1/11,Dallas,60700
8571,10/1/11,Dallas,176700
8646,10/1/11,Dallas,121000
8662,10/1/11,San Antonio,300500
8684,10/1/11,Dallas,127100
8688,10/1/11,Corpus Christi,288600
8692,10/1/11,San Antonio,322600
8774,10/1/11,Austin,708600
8823,10/1/11,Dallas,67700
9024,10/1/11,Dallas,177400
9039,10/1/11,Austin,99600
9066,10/1/11,San Antonio,469700
9076,10/1/11,Dallas,159300
9110,10/1/11,Austin,111500
9167,10/1/11,Houston,122900
9482,10/1/11,San Antonio,233700
9666,10/1/11,Houston,156500
9682,10/1/11,Dallas,155400
9713,10/1/11,Houston,169300
9883,10/1/11,Austin,331700
9888,10/1/11,Houston,191200
9907,10/1/11,Dallas,95900
9932,10/1/11,Austin,100800
9995,10/1/11,Dallas,223500
10048,10/1/11,Dallas,96300
10076,10/1/11,Dallas,351900
10134,10/1/11,Dallas,92800
10153,10/1/11,Austin,308200
10188,10/1/11,Dallas,310400
10302,10/1/11,Houston,191600
10303,10/1/11,Dallas,272000
10342,10/1/11,Dallas,66900
10420,10/1/11,San Antonio,244500
10437,10/1/11,Houston,126400
10612,10/1/11,Dallas,206000
10619,10/1/11,Houston,124200
10671,10/1/11,Houston,137600
10720,10/1/11,Dallas,112400
10932,10/1/11,Houston,157200
10998,10/1/11,San Antonio,419400
11100,10/1/11,Austin,383800
11115,10/1/11,Houston,
11233,10/1/11,Dallas,231400
11259,10/1/11,San Antonio,552300
11277,10/1/11,Dallas,148400
11284,10/1/11,Corpus Christi,45300
11331,10/1/11,San Antonio,254700
11398,10/1/11,Dallas,77200
11502,10/1/11,Dallas,218500
11524,10/1/11,Dallas,248200
11543,10/1/11,Austin,652500
11667,10/1/11,Dallas,60300
11804,10/1/11,Dallas,141800
11834,10/1/11,Houston,140400
11880,10/1/11,Houston,159500
11993,10/1/11,Houston,204500
12016,10/1/11,Houston,143700
12084,10/1/11,Houston,99000
12185,10/1/11,Houston,170000
12256,10/1/11,Dallas,302100
12433,10/1/11,Houston,136600
12568,10/1/11,Houston,147000
12590,10/1/11,Dallas,95200
12734,10/1/11,Rio Grande City,68900
12745,10/1/11,Austin,177200
12771,10/1/11,Houston,187300
12786,10/1/11,Houston,131100
12817,10/1/11,Austin,158100
12823,10/1/11,Dallas,73900
12842,10/1/11,Dallas,167800
12873,10/1/11,Dallas,165100
12919,10/1/11,Dallas,117500
12975,10/1/11,San Antonio,171000
12987,10/1/11,Houston,91900
13016,10/1/11,Dallas,168500
13041,10/1/11,Dallas,117400
13076,10/1/11,Houston,122000
13080,10/1/11,Dallas,73600
13131,10/1/11,Austin,225300
13132,10/1/11,Houston,261500
13144,10/1/11,Austin,198500
13146,10/1/11,Dallas,140700
13165,10/1/11,Houston,316600
13181,10/1/11,Houston,102400
13184,10/1/11,Dallas,133800
13230,10/1/11,Dallas,126600
13231,10/1/11,Houston,198000
3,11/1/11,Houston,120700
5,11/1/11,San Antonio,117300
10,11/1/11,Dallas,102100
11,11/1/11,Austin,216300
17,11/1/11,Dallas,112500
22,11/1/11,El Paso,114900
50,11/1/11,Dallas,122200
66,11/1/11,Corpus Christi,110900
79,11/1/11,Dallas,201900
109,11/1/11,Dallas,103300
110,11/1/11,Houston,131600
116,11/1/11,Dallas,117100
159,11/1/11,Dallas,116400
184,11/1/11,Houston,220000
189,11/1/11,Dallas,192400
205,11/1/11,Houston,176700
206,11/1/11,Austin,181200
214,11/1/11,Houston,143500
218,11/1/11,Houston,92500
221,11/1/11,Dallas,265400
229,11/1/11,Dallas,91200
257,11/1/11,Dallas,162300
267,11/1/11,Houston,179100
269,11/1/11,Dallas,137400
321,11/1/11,Dallas,163000
345,11/1/11,Dallas,173700
371,11/1/11,Houston,257800
395,11/1/11,Houston,176100
422,11/1/11,San Antonio,181400
433,11/1/11,Dallas,197100
481,11/1/11,Austin,191300
496,11/1/11,Austin,163800
585,11/1/11,Houston,144300
590,11/1/11,Houston,179400
595,11/1/11,Houston,163700
628,11/1/11,Houston,146300
644,11/1/11,Houston,92100
652,11/1/11,Austin,135800
664,11/1/11,Dallas,252600
711,11/1/11,Austin,185900
737,11/1/11,Dallas,135400
781,11/1/11,Dallas,169300
932,11/1/11,Dallas,139100
967,11/1/11,Dallas,123200
1042,11/1/11,Dallas,220000
1048,11/1/11,Dallas,136300
1051,11/1/11,Dallas,168800
1068,11/1/11,Dallas,120200
1075,11/1/11,Houston,129600
1080,11/1/11,Dallas,150400
1100,11/1/11,Dallas,143400
1137,11/1/11,Dallas,156000
1142,11/1/11,Dallas,168400
1150,11/1/11,Houston,163200
1155,11/1/11,San Antonio,127000
1201,11/1/11,Dallas,78700
1237,11/1/11,Houston,83400
1255,11/1/11,Dallas,265300
1259,11/1/11,Dallas,261900
1301,11/1/11,Dallas,137000
1311,11/1/11,Dallas,90200
1339,11/1/11,Dallas,84700
1350,11/1/11,Dallas,124100
1365,11/1/11,Houston,205000
1383,11/1/11,Dallas,91300
1409,11/1/11,San Antonio,253100
1412,11/1/11,Dallas,126300
1422,11/1/11,Houston,200700
1444,11/1/11,San Antonio,122100
1493,11/1/11,Dallas,175100
1533,11/1/11,Dallas,80000
1650,11/1/11,Dallas,123600
1675,11/1/11,Houston,115700
1687,11/1/11,Houston,127300
1703,11/1/11,Houston,88800
1735,11/1/11,El Paso,82000
1737,11/1/11,San Antonio,187600
1739,11/1/11,Dallas,94300
1742,11/1/11,Houston,150600
1773,11/1/11,Austin,141600
1781,11/1/11,Dallas,174200
1805,11/1/11,Dallas,451700
1816,11/1/11,Houston,142900
1848,11/1/11,Houston,103200
1852,11/1/11,San Antonio,172200
1946,11/1/11,Austin,142900
1967,11/1/11,Houston,128000
1972,11/1/11,Dallas,148700
2058,11/1/11,Houston,122200
2073,11/1/11,Dallas,69600
2150,11/1/11,Dallas,377900
2201,11/1/11,Austin,127400
2258,11/1/11,Dallas,848700
2273,11/1/11,Dallas,117700
2289,11/1/11,Dallas,115600
2373,11/1/11,Dallas,91900
2425,11/1/11,Houston,119600
2434,11/1/11,Dallas,125600
2503,11/1/11,Austin,131000
2505,11/1/11,Dallas,147500
2534,11/1/11,San Antonio,186800
2554,11/1/11,San Antonio,151600
2675,11/1/11,Dallas,168800
2676,11/1/11,Dallas,171700
2707,11/1/11,San Antonio,133000
2715,11/1/11,Houston,121600
2756,11/1/11,Dallas,142800
2836,11/1/11,Austin,106000
2886,11/1/11,Houston,258400
2896,11/1/11,Houston,191500
2898,11/1/11,Austin,101400
2978,11/1/11,Dallas,258900
2980,11/1/11,Houston,594400
3002,11/1/11,Dallas,163000
3056,11/1/11,Austin,184300
3071,11/1/11,Houston,80600
3152,11/1/11,Houston,137200
3160,11/1/11,Houston,131000
3189,11/1/11,Houston,120400
3236,11/1/11,Dallas,68700
3237,11/1/11,Dallas,126000
3256,11/1/11,Corpus Christi,143700
3265,11/1/11,Houston,101900
3332,11/1/11,San Antonio,276400
3348,11/1/11,Austin,282700
3381,11/1/11,Houston,79300
3403,11/1/11,Dallas,249600
3446,11/1/11,Dallas,145700
3470,11/1/11,Houston,112600
3483,11/1/11,Corpus Christi,153400
3517,11/1/11,Houston,178500
3561,11/1/11,San Antonio,114200
3563,11/1/11,Dallas,134300
3599,11/1/11,Dallas,243700
3614,11/1/11,Dallas,78500
3701,11/1/11,El Paso,118800
3714,11/1/11,Dallas,160200
3717,11/1/11,San Antonio,171900
3786,11/1/11,Houston,98800
3805,11/1/11,Dallas,142300
3813,11/1/11,Rio Grande City,61500
3815,11/1/11,Dallas,128900
3856,11/1/11,Austin,199100
3886,11/1/11,Houston,
3946,11/1/11,Dallas,117600
3962,11/1/11,San Antonio,271000
4017,11/1/11,Austin,130800
4043,11/1/11,Dallas,67700
4059,11/1/11,San Antonio,129900
4066,11/1/11,Houston,186400
4214,11/1/11,Houston,166600
4316,11/1/11,Austin,225900
4444,11/1/11,Houston,147100
4452,11/1/11,Houston,90900
4530,11/1/11,San Antonio,270600
4556,11/1/11,Dallas,68500
4590,11/1/11,Houston,271400
4631,11/1/11,Houston,135700
4689,11/1/11,Houston,78400
4720,11/1/11,Austin,307600
4760,11/1/11,Dallas,122000
4779,11/1/11,Houston,71800
4886,11/1/11,San Antonio,174200
4991,11/1/11,Houston,180700
5064,11/1/11,San Antonio,162700
5133,11/1/11,Dallas,1005800
5139,11/1/11,Austin,169700
5144,11/1/11,Dallas,396200
5181,11/1/11,Austin,329700
5182,11/1/11,Dallas,90800
5209,11/1/11,Corpus Christi,89700
5219,11/1/11,Austin,91100
5243,11/1/11,San Antonio,167600
5339,11/1/11,Dallas,66400
5355,11/1/11,Dallas,294800
5407,11/1/11,Dallas,159700
5643,11/1/11,San Antonio,422900
5667,11/1/11,San Antonio,162800
5932,11/1/11,Rio Grande City,48300
5933,11/1/11,Dallas,286300
6008,11/1/11,Dallas,131600
6067,11/1/11,Dallas,387900
6073,11/1/11,Corpus Christi,102900
6086,11/1/11,Houston,113400
6091,11/1/11,Dallas,269300
6093,11/1/11,San Antonio,74600
6140,11/1/11,Houston,84900
6193,11/1/11,Houston,313500
6244,11/1/11,Dallas,66800
6252,11/1/11,Dallas,296700
6285,11/1/11,Dallas,164600
6416,11/1/11,Austin,380400
6435,11/1/11,Dallas,137700
6442,11/1/11,Austin,182300
6473,11/1/11,Dallas,171500
6560,11/1/11,Austin,251700
6663,11/1/11,Houston,95700
6728,11/1/11,Dallas,140500
6832,11/1/11,Dallas,369700
6874,11/1/11,Houston,145400
6893,11/1/11,San Antonio,159700
6927,11/1/11,San Antonio,92800
6944,11/1/11,Dallas,165400
6961,11/1/11,Dallas,77800
7069,11/1/11,Dallas,169600
7185,11/1/11,Houston,129700
7249,11/1/11,San Antonio,451200
7298,11/1/11,Houston,71000
7325,11/1/11,Dallas,139900
7369,11/1/11,Dallas,223700
7413,11/1/11,Corpus Christi,89100
7451,11/1/11,Dallas,151700
7474,11/1/11,Dallas,1244000
7603,11/1/11,El Paso,122200
7638,11/1/11,San Antonio,375900
7814,11/1/11,Austin,142300
7835,11/1/11,Houston,97300
7990,11/1/11,San Antonio,217100
8016,11/1/11,Dallas,173700
8029,11/1/11,Dallas,256800
8055,11/1/11,Dallas,75500
8058,11/1/11,Dallas,195900
8068,11/1/11,Houston,91500
8110,11/1/11,El Paso,118500
8129,11/1/11,Austin,432100
8505,11/1/11,Dallas,60800
8571,11/1/11,Dallas,175600
8646,11/1/11,Dallas,121100
8662,11/1/11,San Antonio,299200
8684,11/1/11,Dallas,127000
8688,11/1/11,Corpus Christi,291200
8692,11/1/11,San Antonio,320700
8774,11/1/11,Austin,703900
8823,11/1/11,Dallas,67600
9024,11/1/11,Dallas,177200
9039,11/1/11,Austin,100100
9066,11/1/11,San Antonio,467500
9076,11/1/11,Dallas,158000
9110,11/1/11,Austin,111400
9167,11/1/11,Houston,122900
9482,11/1/11,San Antonio,230600
9666,11/1/11,Houston,159100
9682,11/1/11,Dallas,153400
9713,11/1/11,Houston,167900
9883,11/1/11,Austin,325000
9888,11/1/11,Houston,191800
9907,11/1/11,Dallas,96700
9932,11/1/11,Austin,101400
9995,11/1/11,Dallas,224200
10048,11/1/11,Dallas,96600
10076,11/1/11,Dallas,355400
10134,11/1/11,Dallas,93100
10153,11/1/11,Austin,313200
10188,11/1/11,Dallas,308500
10302,11/1/11,Houston,191400
10303,11/1/11,Dallas,271100
10342,11/1/11,Dallas,67100
10420,11/1/11,San Antonio,242700
10437,11/1/11,Houston,126500
10612,11/1/11,Dallas,207300
10619,11/1/11,Houston,124400
10671,11/1/11,Houston,137100
10720,11/1/11,Dallas,110900
10932,11/1/11,Houston,162600
10998,11/1/11,San Antonio,422300
11100,11/1/11,Austin,382400
11115,11/1/11,Houston,
11233,11/1/11,Dallas,231300
11259,11/1/11,San Antonio,551600
11277,11/1/11,Dallas,148400
11284,11/1/11,Corpus Christi,45200
11331,11/1/11,San Antonio,256100
11398,11/1/11,Dallas,76800
11502,11/1/11,Dallas,222400
11524,11/1/11,Dallas,248100
11543,11/1/11,Austin,653000
11667,11/1/11,Dallas,60100
11804,11/1/11,Dallas,142300
11834,11/1/11,Houston,141200
11880,11/1/11,Houston,157800
11993,11/1/11,Houston,203000
12016,11/1/11,Houston,143900
12084,11/1/11,Houston,99700
12185,11/1/11,Houston,165500
12256,11/1/11,Dallas,301400
12433,11/1/11,Houston,136400
12568,11/1/11,Houston,148800
12590,11/1/11,Dallas,95400
12734,11/1/11,Rio Grande City,68800
12745,11/1/11,Austin,176500
12771,11/1/11,Houston,188200
12786,11/1/11,Houston,130700
12817,11/1/11,Austin,159300
12823,11/1/11,Dallas,73000
12842,11/1/11,Dallas,168200
12873,11/1/11,Dallas,164800
12919,11/1/11,Dallas,117400
12975,11/1/11,San Antonio,172000
12987,11/1/11,Houston,91300
13016,11/1/11,Dallas,168400
13041,11/1/11,Dallas,117100
13076,11/1/11,Houston,121600
13080,11/1/11,Dallas,73500
13131,11/1/11,Austin,225900
13132,11/1/11,Houston,261700
13144,11/1/11,Austin,198200
13146,11/1/11,Dallas,140000
13165,11/1/11,Houston,318800
13181,11/1/11,Houston,101000
13184,11/1/11,Dallas,132600
13230,11/1/11,Dallas,126700
13231,11/1/11,Houston,197300
3,12/1/11,Houston,120400
5,12/1/11,San Antonio,117200
10,12/1/11,Dallas,101900
11,12/1/11,Austin,217700
17,12/1/11,Dallas,111800
22,12/1/11,El Paso,114700
50,12/1/11,Dallas,121900
66,12/1/11,Corpus Christi,111000
79,12/1/11,Dallas,202400
109,12/1/11,Dallas,103200
110,12/1/11,Houston,131500
116,12/1/11,Dallas,118000
159,12/1/11,Dallas,115700
184,12/1/11,Houston,220400
189,12/1/11,Dallas,192600
205,12/1/11,Houston,176300
206,12/1/11,Austin,181700
214,12/1/11,Houston,143700
218,12/1/11,Houston,92500
221,12/1/11,Dallas,265900
229,12/1/11,Dallas,91300
257,12/1/11,Dallas,162400
267,12/1/11,Houston,178700
269,12/1/11,Dallas,137100
321,12/1/11,Dallas,161800
345,12/1/11,Dallas,174100
371,12/1/11,Houston,258900
395,12/1/11,Houston,175900
422,12/1/11,San Antonio,181000
433,12/1/11,Dallas,197700
481,12/1/11,Austin,191900
496,12/1/11,Austin,163600
585,12/1/11,Houston,144200
590,12/1/11,Houston,179200
595,12/1/11,Houston,163600
628,12/1/11,Houston,145500
644,12/1/11,Houston,92000
652,12/1/11,Austin,135600
664,12/1/11,Dallas,253100
711,12/1/11,Austin,186500
737,12/1/11,Dallas,135300
781,12/1/11,Dallas,169100
932,12/1/11,Dallas,138800
967,12/1/11,Dallas,123100
1042,12/1/11,Dallas,219800
1048,12/1/11,Dallas,136200
1051,12/1/11,Dallas,169000
1068,12/1/11,Dallas,119800
1075,12/1/11,Houston,129700
1080,12/1/11,Dallas,150700
1100,12/1/11,Dallas,143800
1137,12/1/11,Dallas,155400
1142,12/1/11,Dallas,168400
1150,12/1/11,Houston,161000
1155,12/1/11,San Antonio,127400
1201,12/1/11,Dallas,78000
1237,12/1/11,Houston,82900
1255,12/1/11,Dallas,265000
1259,12/1/11,Dallas,262900
1301,12/1/11,Dallas,136400
1311,12/1/11,Dallas,90000
1339,12/1/11,Dallas,84600
1350,12/1/11,Dallas,124400
1365,12/1/11,Houston,204600
1383,12/1/11,Dallas,92000
1409,12/1/11,San Antonio,253100
1412,12/1/11,Dallas,126200
1422,12/1/11,Houston,201000
1444,12/1/11,San Antonio,122000
1493,12/1/11,Dallas,176100
1533,12/1/11,Dallas,79900
1650,12/1/11,Dallas,123800
1675,12/1/11,Houston,115300
1687,12/1/11,Houston,127200
1703,12/1/11,Houston,88600
1735,12/1/11,El Paso,81600
1737,12/1/11,San Antonio,187800
1739,12/1/11,Dallas,93600
1742,12/1/11,Houston,150500
1773,12/1/11,Austin,141400
1781,12/1/11,Dallas,174400
1805,12/1/11,Dallas,450000
1816,12/1/11,Houston,143800
1848,12/1/11,Houston,104100
1852,12/1/11,San Antonio,172100
1946,12/1/11,Austin,142900
1967,12/1/11,Houston,128800
1972,12/1/11,Dallas,148700
2058,12/1/11,Houston,121800
2073,12/1/11,Dallas,68400
2150,12/1/11,Dallas,377300
2201,12/1/11,Austin,127100
2258,12/1/11,Dallas,850200
2273,12/1/11,Dallas,116600
2289,12/1/11,Dallas,114800
2373,12/1/11,Dallas,91800
2425,12/1/11,Houston,118800
2434,12/1/11,Dallas,125800
2503,12/1/11,Austin,130700
2505,12/1/11,Dallas,147500
2534,12/1/11,San Antonio,186700
2554,12/1/11,San Antonio,151700
2675,12/1/11,Dallas,168500
2676,12/1/11,Dallas,171500
2707,12/1/11,San Antonio,133200
2715,12/1/11,Houston,120000
2756,12/1/11,Dallas,142200
2836,12/1/11,Austin,106100
2886,12/1/11,Houston,258700
2896,12/1/11,Houston,191200
2898,12/1/11,Austin,102400
2978,12/1/11,Dallas,258500
2980,12/1/11,Houston,592800
3002,12/1/11,Dallas,163600
3056,12/1/11,Austin,184300
3071,12/1/11,Houston,80200
3152,12/1/11,Houston,137600
3160,12/1/11,Houston,131100
3189,12/1/11,Houston,119900
3236,12/1/11,Dallas,67500
3237,12/1/11,Dallas,126000
3256,12/1/11,Corpus Christi,143500
3265,12/1/11,Houston,101700
3332,12/1/11,San Antonio,276000
3348,12/1/11,Austin,280900
3381,12/1/11,Houston,78800
3403,12/1/11,Dallas,251100
3446,12/1/11,Dallas,144500
3470,12/1/11,Houston,112300
3483,12/1/11,Corpus Christi,154100
3517,12/1/11,Houston,178700
3561,12/1/11,San Antonio,113900
3563,12/1/11,Dallas,134200
3599,12/1/11,Dallas,244400
3614,12/1/11,Dallas,77900
3701,12/1/11,El Paso,119800
3714,12/1/11,Dallas,161600
3717,12/1/11,San Antonio,171500
3786,12/1/11,Houston,98200
3805,12/1/11,Dallas,142500
3813,12/1/11,Rio Grande City,61600
3815,12/1/11,Dallas,128700
3856,12/1/11,Austin,199200
3886,12/1/11,Houston,
3946,12/1/11,Dallas,116800
3962,12/1/11,San Antonio,271700
4017,12/1/11,Austin,130400
4043,12/1/11,Dallas,67500
4059,12/1/11,San Antonio,129800
4066,12/1/11,Houston,184900
4214,12/1/11,Houston,165900
4316,12/1/11,Austin,227900
4444,12/1/11,Houston,147300
4452,12/1/11,Houston,90800
4530,12/1/11,San Antonio,270600
4556,12/1/11,Dallas,68500
4590,12/1/11,Houston,270700
4631,12/1/11,Houston,134800
4689,12/1/11,Houston,77100
4720,12/1/11,Austin,307200
4760,12/1/11,Dallas,121400
4779,12/1/11,Houston,71400
