Date,ValuePerSqft,RegionID,RegionName,SizeRank
2016-02,92,36,North Carolina,10
2016-02,165,40,New Jersey,11
2016-02,136,56,Virginia,12
2016-02,180,59,Washington,13
2016-02,208,26,Massachusetts,14
2016-02,74,22,Indiana,15
2016-02,120,8,Arizona,16
2016-02,84,53,Tennessee,17
2016-02,93,32,Missouri,18
2016-02,162,27,Maryland,19
2016-02,109,60,Wisconsin,20
2016-02,151,31,Minnesota,21
2016-02,193,10,Colorado,22
2016-02,67,4,Alabama,23
2016-02,86,51,South Carolina,24
2016-02,85,25,Louisiana,25
2016-02,85,24,Kentucky,26
2016-02,165,46,Oregon,27
2016-02,68,45,Oklahoma,28
2016-02,142,11,Connecticut,29
2016-02,102,19,Iowa,30
2016-02,66,34,Mississippi,31
2016-02,68,6,Arkansas,32
2016-02,86,23,Kansas,33
2016-02,170,55,Utah,34
2016-02,123,42,Nevada,35
2016-02,113,41,New Mexico,36
2016-02,64,61,West Virginia,37
2016-02,103,38,Nebraska,38
2016-02,114,20,Idaho,39
2016-02,441,18,Hawaii,40
2016-02,142,28,Maine,41
2016-02,135,39,New Hampshire,42
2016-02,160,50,Rhode Island,43
2016-02,156,35,Montana,44
2016-02,119,13,Delaware,45
2016-02,142,52,South Dakota,46
2016-02,185,3,Alaska,47
2016-02,176,37,North Dakota,48
2016-02,446,12,District of Columbia,49
2016-02,158,62,Wyoming,50
2016-03,299,9,California,1
2016-03,87,54,Texas,2
2016-03,132,43,New York,3
2016-03,112,14,Florida,4
2016-03,116,21,Illinois,5
2016-03,105,47,Pennsylvania,6
2016-03,79,44,Ohio,7
2016-03,95,30,Michigan,8
2016-03,80,16,Georgia,9
2016-03,92,36,North Carolina,10
2016-03,165,40,New Jersey,11
2016-03,136,56,Virginia,12
2016-03,182,59,Washington,13
2016-03,209,26,Massachusetts,14
2016-03,74,22,Indiana,15
2016-03,121,8,Arizona,16
2016-03,84,53,Tennessee,17
2016-03,94,32,Missouri,18
2016-03,163,27,Maryland,19
2016-03,110,60,Wisconsin,20
2016-03,151,31,Minnesota,21
2016-03,195,10,Colorado,22
2016-03,66,4,Alabama,23
2016-03,86,51,South Carolina,24
2016-03,85,25,Louisiana,25
2016-03,85,24,Kentucky,26
2016-03,167,46,Oregon,27
2016-03,68,45,Oklahoma,28
2016-03,143,11,Connecticut,29
2016-03,102,19,Iowa,30
2016-03,66,34,Mississippi,31
2016-03,68,6,Arkansas,32
2016-03,86,23,Kansas,33
2016-03,171,55,Utah,34
2016-03,123,42,Nevada,35
2016-03,113,41,New Mexico,36
2016-03,63,61,West Virginia,37
2016-03,103,38,Nebraska,38
2016-03,115,20,Idaho,39
2016-03,445,18,Hawaii,40
2016-03,143,28,Maine,41
2016-03,136,39,New Hampshire,42
2016-03,161,50,Rhode Island,43
2016-03,157,35,Montana,44
2016-03,120,13,Delaware,45
2016-03,142,52,South Dakota,46
2016-03,185,3,Alaska,47
2016-03,177,37,North Dakota,48
2016-03,447,12,District of Columbia,49
2016-03,158,62,Wyoming,50
2016-04,300,9,California,1
2016-04,88,54,Texas,2
2016-04,132,43,New York,3
2016-04,113,14,Florida,4
2016-04,116,21,Illinois,5
2016-04,105,47,Pennsylvania,6
2016-04,79,44,Ohio,7
2016-04,95,30,Michigan,8
2016-04,80,16,Georgia,9
2016-04,93,36,North Carolina,10
2016-04,165,40,New Jersey,11
2016-04,137,56,Virginia,12
2016-04,183,59,Washington,13
2016-04,210,26,Massachusetts,14
2016-04,75,22,Indiana,15
2016-04,121,8,Arizona,16
2016-04,85,53,Tennessee,17
2016-04,94,32,Missouri,18
2016-04,165,27,Maryland,19
2016-04,111,60,Wisconsin,20
2016-04,152,31,Minnesota,21
2016-04,197,10,Colorado,22
2016-04,67,4,Alabama,23
2016-04,87,51,South Carolina,24
2016-04,86,25,Louisiana,25
2016-04,85,24,Kentucky,26
2016-04,168,46,Oregon,27
2016-04,69,45,Oklahoma,28
2016-04,143,11,Connecticut,29
2016-04,102,19,Iowa,30
2016-04,66,34,Mississippi,31
2016-04,69,6,Arkansas,32
2016-04,86,23,Kansas,33
2016-04,173,55,Utah,34
2016-04,124,42,Nevada,35
2016-04,114,41,New Mexico,36
2016-04,64,61,West Virginia,37
2016-04,104,38,Nebraska,38
2016-04,116,20,Idaho,39
2016-04,448,18,Hawaii,40
2016-04,143,28,Maine,41
2016-04,136,39,New Hampshire,42
2016-04,161,50,Rhode Island,43
2016-04,158,35,Montana,44
2016-04,121,13,Delaware,45
2016-04,142,52,South Dakota,46
2016-04,185,3,Alaska,47
2016-04,178,37,North Dakota,48
2016-04,450,12,District of Columbia,49
2016-04,159,62,Wyoming,50
2016-05,302,9,California,1
2016-05,89,54,Texas,2
2016-05,133,43,New York,3
2016-05,114,14,Florida,4
2016-05,117,21,Illinois,5
2016-05,105,47,Pennsylvania,6
2016-05,80,44,Ohio,7
2016-05,96,30,Michigan,8
2016-05,81,16,Georgia,9
2016-05,93,36,North Carolina,10
2016-05,165,40,New Jersey,11
2016-05,137,56,Virginia,12
2016-05,185,59,Washington,13
2016-05,211,26,Massachusetts,14
2016-05,75,22,Indiana,15
2016-05,122,8,Arizona,16
2016-05,85,53,Tennessee,17
2016-05,94,32,Missouri,18
2016-05,166,27,Maryland,19
2016-05,111,60,Wisconsin,20
2016-05,152,31,Minnesota,21
2016-05,199,10,Colorado,22
2016-05,67,4,Alabama,23
2016-05,88,51,South Carolina,24
2016-05,86,25,Louisiana,25
2016-05,86,24,Kentucky,26
2016-05,170,46,Oregon,27
2016-05,69,45,Oklahoma,28
2016-05,143,11,Connecticut,29
2016-05,102,19,Iowa,30
2016-05,66,34,Mississippi,31
2016-05,69,6,Arkansas,32
2016-05,87,23,Kansas,33
2016-05,174,55,Utah,34
2016-05,125,42,Nevada,35
2016-05,114,41,New Mexico,36
2016-05,64,61,West Virginia,37
2016-05,104,38,Nebraska,38
2016-05,117,20,Idaho,39
2016-05,451,18,Hawaii,40
2016-05,144,28,Maine,41
2016-05,136,39,New Hampshire,42
2016-05,162,50,Rhode Island,43
2016-05,159,35,Montana,44
2016-05,122,13,Delaware,45
2016-05,143,52,South Dakota,46
2016-05,185,3,Alaska,47
2016-05,178,37,North Dakota,48
2016-05,454,12,District of Columbia,49
2016-05,160,62,Wyoming,50
2016-06,303,9,California,1
2016-06,90,54,Texas,2
2016-06,133,43,New York,3
2016-06,115,14,Florida,4
2016-06,117,21,Illinois,5
2016-06,106,47,Pennsylvania,6
2016-06,80,44,Ohio,7
2016-06,96,30,Michigan,8
2016-06,81,16,Georgia,9
2016-06,93,36,North Carolina,10
2016-06,165,40,New Jersey,11
2016-06,137,56,Virginia,12
2016-06,186,59,Washington,13
2016-06,212,26,Massachusetts,14
2016-06,76,22,Indiana,15
2016-06,123,8,Arizona,16
2016-06,86,53,Tennessee,17
2016-06,95,32,Missouri,18
2016-06,166,27,Maryland,19
2016-06,112,60,Wisconsin,20
2016-06,153,31,Minnesota,21
2016-06,200,10,Colorado,22
2016-06,68,4,Alabama,23
2016-06,88,51,South Carolina,24
2016-06,86,25,Louisiana,25
2016-06,86,24,Kentucky,26
2016-06,172,46,Oregon,27
2016-06,70,45,Oklahoma,28
2016-06,143,11,Connecticut,29
2016-06,103,19,Iowa,30
2016-06,67,34,Mississippi,31
2016-06,69,6,Arkansas,32
2016-06,87,23,Kansas,33
2016-06,175,55,Utah,34
2016-06,126,42,Nevada,35
2016-06,115,41,New Mexico,36
2016-06,64,61,West Virginia,37
2016-06,105,38,Nebraska,38
2016-06,118,20,Idaho,39
2016-06,454,18,Hawaii,40
2016-06,145,28,Maine,41
2016-06,136,39,New Hampshire,42
2016-06,163,50,Rhode Island,43
2016-06,160,35,Montana,44
2016-06,122,13,Delaware,45
2016-06,143,52,South Dakota,46
2016-06,186,3,Alaska,47
2016-06,178,37,North Dakota,48
2016-06,456,12,District of Columbia,49
2016-06,160,62,Wyoming,50
2016-07,305,9,California,1
2016-07,90,54,Texas,2
2016-07,133,43,New York,3
2016-07,116,14,Florida,4
2016-07,118,21,Illinois,5
2016-07,106,47,Pennsylvania,6
2016-07,81,44,Ohio,7
2016-07,97,30,Michigan,8
2016-07,82,16,Georgia,9
2016-07,95,36,North Carolina,10
2016-07,166,40,New Jersey,11
2016-07,138,56,Virginia,12
2016-07,188,59,Washington,13
2016-07,213,26,Massachusetts,14
2016-07,76,22,Indiana,15
2016-07,124,8,Arizona,16
2016-07,86,53,Tennessee,17
2016-07,95,32,Missouri,18
2016-07,166,27,Maryland,19
2016-07,113,60,Wisconsin,20
2016-07,154,31,Minnesota,21
2016-07,202,10,Colorado,22
2016-07,67,4,Alabama,23
2016-07,89,51,South Carolina,24
2016-07,87,25,Louisiana,25
2016-07,87,24,Kentucky,26
2016-07,174,46,Oregon,27
2016-07,70,45,Oklahoma,28
2016-07,143,11,Connecticut,29
2016-07,103,19,Iowa,30
2016-07,67,34,Mississippi,31
2016-07,70,6,Arkansas,32
2016-07,88,23,Kansas,33
2016-07,177,55,Utah,34
2016-07,127,42,Nevada,35
2016-07,115,41,New Mexico,36
2016-07,64,61,West Virginia,37
2016-07,105,38,Nebraska,38
2016-07,118,20,Idaho,39
2016-07,456,18,Hawaii,40
2016-07,146,28,Maine,41
2016-07,137,39,New Hampshire,42
2016-07,164,50,Rhode Island,43
2016-07,160,35,Montana,44
2016-07,123,13,Delaware,45
2016-07,144,52,South Dakota,46
2016-07,186,3,Alaska,47
2016-07,179,37,North Dakota,48
2016-07,458,12,District of Columbia,49
2016-07,160,62,Wyoming,50
2016-08,307,9,California,1
2016-08,90,54,Texas,2
2016-08,134,43,New York,3
2016-08,117,14,Florida,4
2016-08,118,21,Illinois,5
2016-08,106,47,Pennsylvania,6
2016-08,81,44,Ohio,7
2016-08,99,30,Michigan,8
2016-08,83,16,Georgia,9
2016-08,95,36,North Carolina,10
2016-08,166,40,New Jersey,11
2016-08,138,56,Virginia,12
2016-08,190,59,Washington,13
2016-08,214,26,Massachusetts,14
2016-08,77,22,Indiana,15
2016-08,125,8,Arizona,16
2016-08,87,53,Tennessee,17
2016-08,96,32,Missouri,18
2016-08,167,27,Maryland,19
2016-08,113,60,Wisconsin,20
2016-08,154,31,Minnesota,21
2016-08,203,10,Colorado,22
2016-08,68,4,Alabama,23
2016-08,90,51,South Carolina,24
2016-08,87,25,Louisiana,25
2016-08,87,24,Kentucky,26
2016-08,175,46,Oregon,27
2016-08,71,45,Oklahoma,28
2016-08,144,11,Connecticut,29
2016-08,104,19,Iowa,30
2016-08,67,34,Mississippi,31
2016-08,70,6,Arkansas,32
2016-08,88,23,Kansas,33
2016-08,178,55,Utah,34
2016-08,128,42,Nevada,35
2016-08,115,41,New Mexico,36
2016-08,65,61,West Virginia,37
2016-08,105,38,Nebraska,38
2016-08,119,20,Idaho,39
2016-08,459,18,Hawaii,40
2016-08,147,28,Maine,41
2016-08,138,39,New Hampshire,42
2016-08,165,50,Rhode Island,43
2016-08,160,35,Montana,44
2016-08,124,13,Delaware,45
2016-08,144,52,South Dakota,46
2016-08,185,3,Alaska,47
2016-08,179,37,North Dakota,48
2016-08,461,12,District of Columbia,49
2016-08,160,62,Wyoming,50
2016-09,310,9,California,1
2016-09,91,54,Texas,2
2016-09,134,43,New York,3
2016-09,119,14,Florida,4
2016-09,119,21,Illinois,5
2016-09,107,47,Pennsylvania,6
2016-09,81,44,Ohio,7
2016-09,99,30,Michigan,8
2016-09,83,16,Georgia,9
2016-09,96,36,North Carolina,10
2016-09,166,40,New Jersey,11
2016-09,139,56,Virginia,12
2016-09,192,59,Washington,13
2016-09,216,26,Massachusetts,14
2016-09,77,22,Indiana,15
2016-09,126,8,Arizona,16
2016-09,87,53,Tennessee,17
2016-09,96,32,Missouri,18
2016-09,169,27,Maryland,19
2016-09,114,60,Wisconsin,20
2016-09,155,31,Minnesota,21
2016-09,204,10,Colorado,22
2016-09,68,4,Alabama,23
2016-09,91,51,South Carolina,24
2016-09,88,25,Louisiana,25
2016-09,88,24,Kentucky,26
2016-09,177,46,Oregon,27
2016-09,72,45,Oklahoma,28
2016-09,144,11,Connecticut,29
2016-09,104,19,Iowa,30
2016-09,67,34,Mississippi,31
2016-09,70,6,Arkansas,32
2016-09,89,23,Kansas,33
2016-09,179,55,Utah,34
2016-09,129,42,Nevada,35
2016-09,115,41,New Mexico,36
2016-09,65,61,West Virginia,37
2016-09,106,38,Nebraska,38
2016-09,120,20,Idaho,39
2016-09,460,18,Hawaii,40
2016-09,148,28,Maine,41
2016-09,139,39,New Hampshire,42
2016-09,168,50,Rhode Island,43
2016-09,161,35,Montana,44
2016-09,125,13,Delaware,45
2016-09,145,52,South Dakota,46
2016-09,185,3,Alaska,47
2016-09,179,37,North Dakota,48
2016-09,463,12,District of Columbia,49
2016-09,161,62,Wyoming,50
2016-10,312,9,California,1
2016-10,92,54,Texas,2
2016-10,134,43,New York,3
2016-10,120,14,Florida,4
2016-10,119,21,Illinois,5
2016-10,107,47,Pennsylvania,6
2016-10,81,44,Ohio,7
2016-10,100,30,Michigan,8
2016-10,83,16,Georgia,9
2016-10,96,36,North Carolina,10
2016-10,166,40,New Jersey,11
2016-10,139,56,Virginia,12
2016-10,195,59,Washington,13
2016-10,218,26,Massachusetts,14
2016-10,78,22,Indiana,15
2016-10,126,8,Arizona,16
2016-10,88,53,Tennessee,17
2016-10,96,32,Missouri,18
2016-10,169,27,Maryland,19
2016-10,115,60,Wisconsin,20
2016-10,156,31,Minnesota,21
2016-10,206,10,Colorado,22
2016-10,68,4,Alabama,23
2016-10,91,51,South Carolina,24
2016-10,88,25,Louisiana,25
2016-10,88,24,Kentucky,26
2016-10,179,46,Oregon,27
2016-10,72,45,Oklahoma,28
2016-10,144,11,Connecticut,29
2016-10,105,19,Iowa,30
2016-10,68,34,Mississippi,31
2016-10,71,6,Arkansas,32
2016-10,89,23,Kansas,33
2016-10,181,55,Utah,34
2016-10,130,42,Nevada,35
2016-10,116,41,New Mexico,36
2016-10,65,61,West Virginia,37
2016-10,107,38,Nebraska,38
2016-10,121,20,Idaho,39
2016-10,462,18,Hawaii,40
2016-10,149,28,Maine,41
2016-10,140,39,New Hampshire,42
2016-10,169,50,Rhode Island,43
2016-10,162,35,Montana,44
2016-10,125,13,Delaware,45
2016-10,146,52,South Dakota,46
2016-10,184,3,Alaska,47
2016-10,179,37,North Dakota,48
2016-10,465,12,District of Columbia,49
2016-10,161,62,Wyoming,50
2016-11,314,9,California,1
2016-11,93,54,Texas,2
2016-11,135,43,New York,3
2016-11,122,14,Florida,4
2016-11,119,21,Illinois,5
2016-11,107,47,Pennsylvania,6
2016-11,82,44,Ohio,7
2016-11,100,30,Michigan,8
2016-11,83,16,Georgia,9
2016-11,97,36,North Carolina,10
2016-11,166,40,New Jersey,11
2016-11,140,56,Virginia,12
2016-11,196,59,Washington,13
2016-11,219,26,Massachusetts,14
2016-11,78,22,Indiana,15
2016-11,127,8,Arizona,16
2016-11,89,53,Tennessee,17
2016-11,97,32,Missouri,18
2016-11,169,27,Maryland,19
2016-11,115,60,Wisconsin,20
2016-11,157,31,Minnesota,21
2016-11,207,10,Colorado,22
2016-11,68,4,Alabama,23
2016-11,92,51,South Carolina,24
2016-11,89,25,Louisiana,25
2016-11,89,24,Kentucky,26
2016-11,180,46,Oregon,27
2016-11,73,45,Oklahoma,28
2016-11,144,11,Connecticut,29
2016-11,105,19,Iowa,30
2016-11,68,34,Mississippi,31
2016-11,71,6,Arkansas,32
2016-11,90,23,Kansas,33
2016-11,182,55,Utah,34
2016-11,130,42,Nevada,35
2016-11,117,41,New Mexico,36
2016-11,66,61,West Virginia,37
2016-11,108,38,Nebraska,38
2016-11,122,20,Idaho,39
2016-11,465,18,Hawaii,40
2016-11,150,28,Maine,41
2016-11,141,39,New Hampshire,42
2016-11,170,50,Rhode Island,43
2016-11,163,35,Montana,44
2016-11,125,13,Delaware,45
2016-11,146,52,South Dakota,46
2016-11,183,3,Alaska,47
2016-11,179,37,North Dakota,48
2016-11,468,12,District of Columbia,49
2016-11,161,62,Wyoming,50
2016-12,316,9,California,1
2016-12,93,54,Texas,2
2016-12,136,43,New York,3
2016-12,124,14,Florida,4
2016-12,120,21,Illinois,5
2016-12,108,47,Pennsylvania,6
2016-12,83,44,Ohio,7
2016-12,101,30,Michigan,8
2016-12,84,16,Georgia,9
2016-12,97,36,North Carolina,10
2016-12,167,40,New Jersey,11
2016-12,141,56,Virginia,12
2016-12,198,59,Washington,13
2016-12,220,26,Massachusetts,14
2016-12,78,22,Indiana,15
2016-12,128,8,Arizona,16
2016-12,89,53,Tennessee,17
2016-12,97,32,Missouri,18
2016-12,170,27,Maryland,19
2016-12,116,60,Wisconsin,20
2016-12,158,31,Minnesota,21
2016-12,209,10,Colorado,22
2016-12,68,4,Alabama,23
2016-12,93,51,South Carolina,24
2016-12,89,25,Louisiana,25
2016-12,90,24,Kentucky,26
2016-12,182,46,Oregon,27
2016-12,73,45,Oklahoma,28
2016-12,145,11,Connecticut,29
2016-12,106,19,Iowa,30
2016-12,68,34,Mississippi,31
2016-12,72,6,Arkansas,32
2016-12,89,23,Kansas,33
2016-12,184,55,Utah,34
2016-12,131,42,Nevada,35
2016-12,117,41,New Mexico,36
2016-12,66,61,West Virginia,37
2016-12,108,38,Nebraska,38
2016-12,122,20,Idaho,39
2016-12,468,18,Hawaii,40
2016-12,151,28,Maine,41
2016-12,141,39,New Hampshire,42
2016-12,171,50,Rhode Island,43
2016-12,163,35,Montana,44
2016-12,125,13,Delaware,45
2016-12,146,52,South Dakota,46
2016-12,183,3,Alaska,47
2016-12,180,37,North Dakota,48
2016-12,473,12,District of Columbia,49
2016-12,161,62,Wyoming,50
2017-01,319,9,California,1
2017-01,94,54,Texas,2
2017-01,136,43,New York,3
2017-01,125,14,Florida,4
2017-01,120,21,Illinois,5
2017-01,108,47,Pennsylvania,6
2017-01,83,44,Ohio,7
2017-01,102,30,Michigan,8
2017-01,85,16,Georgia,9
2017-01,98,36,North Carolina,10
2017-01,168,40,New Jersey,11
2017-01,141,56,Virginia,12
2017-01,201,59,Washington,13
2017-01,222,26,Massachusetts,14
2017-01,79,22,Indiana,15
2017-01,128,8,Arizona,16
2017-01,90,53,Tennessee,17
2017-01,98,32,Missouri,18
2017-01,171,27,Maryland,19
2017-01,116,60,Wisconsin,20
2017-01,159,31,Minnesota,21
2017-01,211,10,Colorado,22
2017-01,69,4,Alabama,23
2017-01,93,51,South Carolina,24
2017-01,90,25,Louisiana,25
2017-01,90,24,Kentucky,26
2017-01,184,46,Oregon,27
2017-01,74,45,Oklahoma,28
2017-01,146,11,Connecticut,29
2017-01,106,19,Iowa,30
2017-01,68,34,Mississippi,31
2017-01,72,6,Arkansas,32
2017-01,90,23,Kansas,33
2017-01,185,55,Utah,34
2017-01,132,42,Nevada,35
2017-01,118,41,New Mexico,36
2017-01,66,61,West Virginia,37
2017-01,109,38,Nebraska,38
2017-01,123,20,Idaho,39
2017-01,470,18,Hawaii,40
2017-01,152,28,Maine,41
2017-01,142,39,New Hampshire,42
2017-01,173,50,Rhode Island,43
2017-01,163,35,Montana,44
2017-01,125,13,Delaware,45
2017-01,147,52,South Dakota,46
2017-01,183,3,Alaska,47
2017-01,180,37,North Dakota,48
2017-01,477,12,District of Columbia,49
2017-01,160,62,Wyoming,50
2017-02,321,9,California,1
2017-02,94,54,Texas,2
2017-02,137,43,New York,3
2017-02,126,14,Florida,4
2017-02,121,21,Illinois,5
2017-02,109,47,Pennsylvania,6
2017-02,83,44,Ohio,7
2017-02,102,30,Michigan,8
2017-02,85,16,Georgia,9
2017-02,98,36,North Carolina,10
2017-02,168,40,New Jersey,11
2017-02,141,56,Virginia,12
2017-02,203,59,Washington,13
2017-02,224,26,Massachusetts,14
2017-02,79,22,Indiana,15
2017-02,129,8,Arizona,16
2017-02,91,53,Tennessee,17
2017-02,98,32,Missouri,18
2017-02,171,27,Maryland,19
2017-02,116,60,Wisconsin,20
2017-02,160,31,Minnesota,21
2017-02,212,10,Colorado,22
2017-02,69,4,Alabama,23
2017-02,94,51,South Carolina,24
2017-02,90,25,Louisiana,25
2017-02,91,24,Kentucky,26
2017-02,186,46,Oregon,27
2017-02,74,45,Oklahoma,28
2017-02,146,11,Connecticut,29
2017-02,107,19,Iowa,30
2017-02,69,34,Mississippi,31
2017-02,72,6,Arkansas,32
2017-02,91,23,Kansas,33
2017-02,186,55,Utah,34
2017-02,133,42,Nevada,35
2017-02,118,41,New Mexico,36
2017-02,66,61,West Virginia,37
2017-02,109,38,Nebraska,38
2017-02,124,20,Idaho,39
2017-02,471,18,Hawaii,40
2017-02,153,28,Maine,41
2017-02,143,39,New Hampshire,42
2017-02,173,50,Rhode Island,43
2017-02,163,35,Montana,44
2017-02,126,13,Delaware,45
2017-02,147,52,South Dakota,46
2017-02,183,3,Alaska,47
2017-02,181,37,North Dakota,48
2017-02,479,12,District of Columbia,49
2017-02,161,62,Wyoming,50
2017-03,323,9,California,1
2017-03,95,54,Texas,2
2017-03,137,43,New York,3
2017-03,127,14,Florida,4
2017-03,122,21,Illinois,5
2017-03,109,47,Pennsylvania,6
2017-03,84,44,Ohio,7
2017-03,103,30,Michigan,8
2017-03,85,16,Georgia,9
2017-03,99,36,North Carolina,10
2017-03,169,40,New Jersey,11
2017-03,142,56,Virginia,12
2017-03,205,59,Washington,13
2017-03,226,26,Massachusetts,14
2017-03,80,22,Indiana,15
2017-03,130,8,Arizona,16
2017-03,92,53,Tennessee,17
2017-03,99,32,Missouri,18
2017-03,171,27,Maryland,19
2017-03,117,60,Wisconsin,20
2017-03,161,31,Minnesota,21
2017-03,214,10,Colorado,22
2017-03,68,4,Alabama,23
2017-03,94,51,South Carolina,24
2017-03,90,25,Louisiana,25
2017-03,91,24,Kentucky,26
2017-03,187,46,Oregon,27
2017-03,75,45,Oklahoma,28
2017-03,146,11,Connecticut,29
2017-03,107,19,Iowa,30
2017-03,69,34,Mississippi,31
2017-03,72,6,Arkansas,32
2017-03,91,23,Kansas,33
2017-03,187,55,Utah,34
2017-03,135,42,Nevada,35
2017-03,118,41,New Mexico,36
2017-03,67,61,West Virginia,37
2017-03,110,38,Nebraska,38
2017-03,125,20,Idaho,39
2017-03,473,18,Hawaii,40
2017-03,153,28,Maine,41
2017-03,144,39,New Hampshire,42
2017-03,175,50,Rhode Island,43
2017-03,163,35,Montana,44
2017-03,126,13,Delaware,45
2017-03,148,52,South Dakota,46
2017-03,183,3,Alaska,47
2017-03,181,37,North Dakota,48
2017-03,481,12,District of Columbia,49
2017-03,161,62,Wyoming,50
2017-04,324,9,California,1
2017-04,96,54,Texas,2
2017-04,138,43,New York,3
2017-04,127,14,Florida,4
2017-04,122,21,Illinois,5
2017-04,110,47,Pennsylvania,6
2017-04,84,44,Ohio,7
2017-04,104,30,Michigan,8
2017-04,86,16,Georgia,9
2017-04,100,36,North Carolina,10
2017-04,171,40,New Jersey,11
2017-04,143,56,Virginia,12
2017-04,207,59,Washington,13
2017-04,227,26,Massachusetts,14
2017-04,80,22,Indiana,15
2017-04,131,8,Arizona,16
2017-04,92,53,Tennessee,17
2017-04,99,32,Missouri,18
2017-04,171,27,Maryland,19
2017-04,119,60,Wisconsin,20
2017-04,162,31,Minnesota,21
2017-04,215,10,Colorado,22
2017-04,69,4,Alabama,23
2017-04,95,51,South Carolina,24
2017-04,90,25,Louisiana,25
2017-04,92,24,Kentucky,26
2017-04,188,46,Oregon,27
2017-04,75,45,Oklahoma,28
2017-04,147,11,Connecticut,29
2017-04,107,19,Iowa,30
2017-04,69,34,Mississippi,31
2017-04,73,6,Arkansas,32
2017-04,92,23,Kansas,33
2017-04,189,55,Utah,34
2017-04,136,42,Nevada,35
2017-04,119,41,New Mexico,36
2017-04,67,61,West Virginia,37
2017-04,111,38,Nebraska,38
2017-04,126,20,Idaho,39
2017-04,474,18,Hawaii,40
2017-04,154,28,Maine,41
2017-04,146,39,New Hampshire,42
2017-04,177,50,Rhode Island,43
2017-04,163,35,Montana,44
2017-04,127,13,Delaware,45
2017-04,149,52,South Dakota,46
2017-04,183,3,Alaska,47
2017-04,181,37,North Dakota,48
2017-04,482,12,District of Columbia,49
2017-04,162,62,Wyoming,50
2017-05,326,9,California,1
2017-05,96,54,Texas,2
2017-05,139,43,New York,3
2017-05,128,14,Florida,4
2017-05,123,21,Illinois,5
2017-05,110,47,Pennsylvania,6
2017-05,85,44,Ohio,7
2017-05,105,30,Michigan,8
2017-05,86,16,Georgia,9
2017-05,100,36,North Carolina,10
2017-05,173,40,New Jersey,11
2017-05,143,56,Virginia,12
2017-05,209,59,Washington,13
2017-05,228,26,Massachusetts,14
2017-05,81,22,Indiana,15
2017-05,132,8,Arizona,16
2017-05,93,53,Tennessee,17
2017-05,99,32,Missouri,18
2017-05,172,27,Maryland,19
2017-05,120,60,Wisconsin,20
2017-05,163,31,Minnesota,21
2017-05,218,10,Colorado,22
2017-05,69,4,Alabama,23
2017-05,95,51,South Carolina,24
2017-05,91,25,Louisiana,25
2017-05,92,24,Kentucky,26
2017-05,190,46,Oregon,27
2017-05,75,45,Oklahoma,28
2017-05,147,11,Connecticut,29
2017-05,108,19,Iowa,30
2017-05,69,34,Mississippi,31
2017-05,73,6,Arkansas,32
2017-05,93,23,Kansas,33
2017-05,191,55,Utah,34
2017-05,138,42,Nevada,35
2017-05,119,41,New Mexico,36
2017-05,67,61,West Virginia,37
2017-05,111,38,Nebraska,38
2017-05,127,20,Idaho,39
2017-05,475,18,Hawaii,40
2017-05,154,28,Maine,41
2017-05,147,39,New Hampshire,42
2017-05,178,50,Rhode Island,43
2017-05,164,35,Montana,44
2017-05,127,13,Delaware,45
2017-05,150,52,South Dakota,46
2017-05,184,3,Alaska,47
2017-05,181,37,North Dakota,48
2017-05,484,12,District of Columbia,49
2017-05,162,62,Wyoming,50
2017-06,328,9,California,1
2017-06,97,54,Texas,2
2017-06,139,43,New York,3
2017-06,129,14,Florida,4
2017-06,123,21,Illinois,5
2017-06,111,47,Pennsylvania,6
2017-06,85,44,Ohio,7
2017-06,106,30,Michigan,8
2017-06,87,16,Georgia,9
2017-06,100,36,North Carolina,10
2017-06,174,40,New Jersey,11
2017-06,144,56,Virginia,12
2017-06,211,59,Washington,13
2017-06,230,26,Massachusetts,14
2017-06,81,22,Indiana,15
2017-06,132,8,Arizona,16
2017-06,93,53,Tennessee,17
2017-06,100,32,Missouri,18
2017-06,173,27,Maryland,19
2017-06,120,60,Wisconsin,20
2017-06,164,31,Minnesota,21
2017-06,219,10,Colorado,22
2017-06,70,4,Alabama,23
2017-06,96,51,South Carolina,24
2017-06,90,25,Louisiana,25
2017-06,93,24,Kentucky,26
2017-06,191,46,Oregon,27
2017-06,75,45,Oklahoma,28
2017-06,147,11,Connecticut,29
2017-06,108,19,Iowa,30
2017-06,68,34,Mississippi,31
2017-06,73,6,Arkansas,32
2017-06,93,23,Kansas,33
2017-06,192,55,Utah,34
2017-06,139,42,Nevada,35
2017-06,119,41,New Mexico,36
2017-06,67,61,West Virginia,37
2017-06,111,38,Nebraska,38
2017-06,127,20,Idaho,39
2017-06,477,18,Hawaii,40
2017-06,155,28,Maine,41
2017-06,147,39,New Hampshire,42
2017-06,178,50,Rhode Island,43
2017-06,165,35,Montana,44
2017-06,127,13,Delaware,45
2017-06,150,52,South Dakota,46
2017-06,184,3,Alaska,47
2017-06,182,37,North Dakota,48
2017-06,487,12,District of Columbia,49
2017-06,161,62,Wyoming,50
2017-07,330,9,California,1
2017-07,97,54,Texas,2
2017-07,139,43,New York,3
2017-07,130,14,Florida,4
2017-07,124,21,Illinois,5
2017-07,111,47,Pennsylvania,6
2017-07,86,44,Ohio,7
2017-07,106,30,Michigan,8
2017-07,87,16,Georgia,9
