year,month,date,days,SizeRank,RegionName
2017,2,2/1/2017,109,24,south carolina
2017,2,2/1/2017,104,25,louisiana
2017,2,2/1/2017,104,26,kentucky
2017,2,2/1/2017,98,27,oregon
2017,2,2/1/2017,108,28,oklahoma
2017,2,2/1/2017,144,29,connecticut
2017,2,2/1/2017,110,30,iowa
2017,2,2/1/2017,116,31,mississippi
2017,2,2/1/2017,114,32,arkansas
2017,2,2/1/2017,95,33,kansas
2017,2,2/1/2017,90,34,utah
2017,2,2/1/2017,87,35,nevada
2017,2,2/1/2017,120,36,new mexico
2017,2,2/1/2017,142,37,west virginia
2017,2,2/1/2017,84,38,nebraska
2017,2,2/1/2017,101,39,idaho
2017,2,2/1/2017,86,40,hawaii
2017,2,2/1/2017,136,41,maine
2017,2,2/1/2017,129.5,42,new hampshire
2017,2,2/1/2017,122,43,rhode island
2017,2,2/1/2017,129,44,montana
2017,2,2/1/2017,128.5,45,delaware
2017,2,2/1/2017,114.5,46,south dakota
2017,2,2/1/2017,124,47,alaska
2017,2,2/1/2017,125,48,north dakota
2017,2,2/1/2017,208,49,vermont
2017,2,2/1/2017,90,50,district of columbia
2017,2,2/1/2017,113.5,51,wyoming
2017,3,3/1/2017,60,1,california
2017,3,3/1/2017,67,2,texas
2017,3,3/1/2017,162,3,new york
2017,3,3/1/2017,102,4,florida
2017,3,3/1/2017,122,5,illinois
2017,3,3/1/2017,121,6,pennsylvania
2017,3,3/1/2017,98,7,ohio
2017,3,3/1/2017,102,8,michigan
2017,3,3/1/2017,91,9,georgia
2017,3,3/1/2017,97,10,north carolina
2017,3,3/1/2017,148,11,new jersey
2017,3,3/1/2017,88,12,virginia
2017,3,3/1/2017,60,13,washington
2017,3,3/1/2017,117,14,massachusetts
2017,3,3/1/2017,102,15,indiana
2017,3,3/1/2017,70,16,arizona
2017,3,3/1/2017,96,17,tennessee
2017,3,3/1/2017,84,18,missouri
2017,3,3/1/2017,125,19,maryland
2017,3,3/1/2017,115,20,wisconsin
2017,3,3/1/2017,88,21,minnesota
2017,3,3/1/2017,57,22,colorado
2017,3,3/1/2017,118,23,alabama
2017,3,3/1/2017,100,24,south carolina
2017,3,3/1/2017,91,25,louisiana
2017,3,3/1/2017,91,26,kentucky
2017,3,3/1/2017,77,27,oregon
2017,3,3/1/2017,100,28,oklahoma
2017,3,3/1/2017,159,29,connecticut
2017,3,3/1/2017,107,30,iowa
2017,3,3/1/2017,115,31,mississippi
2017,3,3/1/2017,112,32,arkansas
2017,3,3/1/2017,75,33,kansas
2017,3,3/1/2017,73.5,34,utah
2017,3,3/1/2017,67,35,nevada
2017,3,3/1/2017,108,36,new mexico
2017,3,3/1/2017,143,37,west virginia
2017,3,3/1/2017,68,38,nebraska
2017,3,3/1/2017,83,39,idaho
2017,3,3/1/2017,82,40,hawaii
2017,3,3/1/2017,173,41,maine
2017,3,3/1/2017,150,42,new hampshire
2017,3,3/1/2017,136,43,rhode island
2017,3,3/1/2017,106,44,montana
2017,3,3/1/2017,128,45,delaware
2017,3,3/1/2017,103,46,south dakota
2017,3,3/1/2017,122,47,alaska
2017,3,3/1/2017,126,48,north dakota
2017,3,3/1/2017,175,49,vermont
2017,3,3/1/2017,59,50,district of columbia
2017,3,3/1/2017,102,51,wyoming
2017,4,4/1/2017,55,1,california
2017,4,4/1/2017,63,2,texas
2017,4,4/1/2017,159,3,new york
2017,4,4/1/2017,95,4,florida
2017,4,4/1/2017,92,5,illinois
2017,4,4/1/2017,100,6,pennsylvania
2017,4,4/1/2017,78,7,ohio
2017,4,4/1/2017,78,8,michigan
2017,4,4/1/2017,74,9,georgia
2017,4,4/1/2017,78,10,north carolina
2017,4,4/1/2017,138,11,new jersey
2017,4,4/1/2017,68,12,virginia
2017,4,4/1/2017,50,13,washington
2017,4,4/1/2017,77,14,massachusetts
2017,4,4/1/2017,79,15,indiana
2017,4,4/1/2017,68,16,arizona
2017,4,4/1/2017,80,17,tennessee
2017,4,4/1/2017,69,18,missouri
2017,4,4/1/2017,99,19,maryland
2017,4,4/1/2017,81,20,wisconsin
2017,4,4/1/2017,71,21,minnesota
2017,4,4/1/2017,54,22,colorado
2017,4,4/1/2017,97,23,alabama
2017,4,4/1/2017,84,24,south carolina
2017,4,4/1/2017,80,25,louisiana
2017,4,4/1/2017,75,26,kentucky
2017,4,4/1/2017,61,27,oregon
2017,4,4/1/2017,89,28,oklahoma
2017,4,4/1/2017,125,29,connecticut
2017,4,4/1/2017,85,30,iowa
2017,4,4/1/2017,106,31,mississippi
2017,4,4/1/2017,93,32,arkansas
2017,4,4/1/2017,66,33,kansas
2017,4,4/1/2017,65,34,utah
2017,4,4/1/2017,63,35,nevada
2017,4,4/1/2017,87,36,new mexico
2017,4,4/1/2017,131,37,west virginia
2017,4,4/1/2017,61,38,nebraska
2017,4,4/1/2017,57,39,idaho
2017,4,4/1/2017,79,40,hawaii
2017,4,4/1/2017,134,41,maine
2017,4,4/1/2017,88,42,new hampshire
2017,4,4/1/2017,101,43,rhode island
2017,4,4/1/2017,89,44,montana
2017,4,4/1/2017,117,45,delaware
2017,4,4/1/2017,77,46,south dakota
2017,4,4/1/2017,88,47,alaska
2017,4,4/1/2017,111,48,north dakota
2017,4,4/1/2017,182,49,vermont
2017,4,4/1/2017,55,50,district of columbia
2017,4,4/1/2017,79.5,51,wyoming
2017,5,5/1/2017,53,1,california
2017,5,5/1/2017,61,2,texas
2017,5,5/1/2017,133,3,new york
2017,5,5/1/2017,93,4,florida
2017,5,5/1/2017,84,5,illinois
2017,5,5/1/2017,90,6,pennsylvania
2017,5,5/1/2017,72,7,ohio
2017,5,5/1/2017,72,8,michigan
2017,5,5/1/2017,71,9,georgia
2017,5,5/1/2017,75,10,north carolina
2017,5,5/1/2017,116,11,new jersey
2017,5,5/1/2017,68,12,virginia
2017,5,5/1/2017,48,13,washington
2017,5,5/1/2017,72,14,massachusetts
2017,5,5/1/2017,71,15,indiana
2017,5,5/1/2017,68,16,arizona
2017,5,5/1/2017,73,17,tennessee
2017,5,5/1/2017,67,18,missouri
2017,5,5/1/2017,88,19,maryland
2017,5,5/1/2017,75,20,wisconsin
2017,5,5/1/2017,69,21,minnesota
2017,5,5/1/2017,53,22,colorado
2017,5,5/1/2017,92,23,alabama
2017,5,5/1/2017,84,24,south carolina
2017,5,5/1/2017,79,25,louisiana
2017,5,5/1/2017,70,26,kentucky
2017,5,5/1/2017,59,27,oregon
2017,5,5/1/2017,79,28,oklahoma
2017,5,5/1/2017,102,29,connecticut
2017,5,5/1/2017,75,30,iowa
2017,5,5/1/2017,97,31,mississippi
2017,5,5/1/2017,86,32,arkansas
2017,5,5/1/2017,63,33,kansas
2017,5,5/1/2017,59,34,utah
2017,5,5/1/2017,61,35,nevada
2017,5,5/1/2017,77,36,new mexico
2017,5,5/1/2017,116,37,west virginia
2017,5,5/1/2017,60,38,nebraska
2017,5,5/1/2017,56,39,idaho
2017,5,5/1/2017,76,40,hawaii
2017,5,5/1/2017,90.5,41,maine
2017,5,5/1/2017,71,42,new hampshire
2017,5,5/1/2017,82,43,rhode island
2017,5,5/1/2017,70,44,montana
2017,5,5/1/2017,97,45,delaware
2017,5,5/1/2017,67,46,south dakota
2017,5,5/1/2017,77,47,alaska
2017,5,5/1/2017,85,48,north dakota
2017,5,5/1/2017,183.5,49,vermont
2017,5,5/1/2017,54,50,district of columbia
2017,5,5/1/2017,76,51,wyoming
2017,6,6/1/2017,54,1,california
2017,6,6/1/2017,60,2,texas
2017,6,6/1/2017,119,3,new york
2017,6,6/1/2017,93,4,florida
2017,6,6/1/2017,85,5,illinois
2017,6,6/1/2017,84,6,pennsylvania
2017,6,6/1/2017,69,7,ohio
2017,6,6/1/2017,68,8,michigan
2017,6,6/1/2017,69,9,georgia
2017,6,6/1/2017,71,10,north carolina
2017,6,6/1/2017,112,11,new jersey
2017,6,6/1/2017,69,12,virginia
2017,6,6/1/2017,48,13,washington
2017,6,6/1/2017,70,14,massachusetts
2017,6,6/1/2017,68,15,indiana
2017,6,6/1/2017,67,16,arizona
2017,6,6/1/2017,68,17,tennessee
2017,6,6/1/2017,64,18,missouri
2017,6,6/1/2017,84,19,maryland
2017,6,6/1/2017,72,20,wisconsin
2017,6,6/1/2017,69,21,minnesota
2017,6,6/1/2017,50,22,colorado
2017,6,6/1/2017,88,23,alabama
2017,6,6/1/2017,84,24,south carolina
2017,6,6/1/2017,72,25,louisiana
2017,6,6/1/2017,69,26,kentucky
2017,6,6/1/2017,59,27,oregon
2017,6,6/1/2017,79,28,oklahoma
2017,6,6/1/2017,95,29,connecticut
2017,6,6/1/2017,74,30,iowa
2017,6,6/1/2017,90,31,mississippi
2017,6,6/1/2017,80,32,arkansas
2017,6,6/1/2017,62,33,kansas
2017,6,6/1/2017,55,34,utah
2017,6,6/1/2017,59,35,nevada
2017,6,6/1/2017,75,36,new mexico
2017,6,6/1/2017,102,37,west virginia
2017,6,6/1/2017,59,38,nebraska
2017,6,6/1/2017,57,39,idaho
2017,6,6/1/2017,77,40,hawaii
2017,6,6/1/2017,77,41,maine
2017,6,6/1/2017,73,42,new hampshire
2017,6,6/1/2017,76,43,rhode island
2017,6,6/1/2017,67,44,montana
2017,6,6/1/2017,89,45,delaware
2017,6,6/1/2017,66,46,south dakota
2017,6,6/1/2017,78,47,alaska
2017,6,6/1/2017,78.5,48,north dakota
2017,6,6/1/2017,123,49,vermont
2017,6,6/1/2017,55,50,district of columbia
2017,6,6/1/2017,70,51,wyoming
2017,7,7/1/2017,55,1,california
2017,7,7/1/2017,62,2,texas
2017,7,7/1/2017,117,3,new york
2017,7,7/1/2017,92,4,florida
2017,7,7/1/2017,85,5,illinois
2017,7,7/1/2017,85,6,pennsylvania
2017,7,7/1/2017,67,7,ohio
2017,7,7/1/2017,69,8,michigan
2017,7,7/1/2017,70,9,georgia
2017,7,7/1/2017,69,10,north carolina
2017,7,7/1/2017,115,11,new jersey
2017,7,7/1/2017,72,12,virginia
2017,7,7/1/2017,49,13,washington
2017,7,7/1/2017,71,14,massachusetts
2017,7,7/1/2017,69,15,indiana
2017,7,7/1/2017,67,16,arizona
2017,7,7/1/2017,69,17,tennessee
2017,7,7/1/2017,64,18,missouri
2017,7,7/1/2017,87,19,maryland
2017,7,7/1/2017,71,20,wisconsin
2017,7,7/1/2017,70,21,minnesota
2017,7,7/1/2017,52,22,colorado
2017,7,7/1/2017,87,23,alabama
2017,7,7/1/2017,83,24,south carolina
2017,7,7/1/2017,76,25,louisiana
2017,7,7/1/2017,68,26,kentucky
2017,7,7/1/2017,60,27,oregon
2017,7,7/1/2017,80,28,oklahoma
2017,7,7/1/2017,90,29,connecticut
2017,7,7/1/2017,72,30,iowa
2017,7,7/1/2017,90,31,mississippi
2017,7,7/1/2017,84,32,arkansas
2017,7,7/1/2017,61,33,kansas
2017,7,7/1/2017,55,34,utah
2017,7,7/1/2017,59,35,nevada
2017,7,7/1/2017,77,36,new mexico
2017,7,7/1/2017,91,37,west virginia
2017,7,7/1/2017,58,38,nebraska
2017,7,7/1/2017,56,39,idaho
2017,7,7/1/2017,79,40,hawaii
2017,7,7/1/2017,71,41,maine
2017,7,7/1/2017,71,42,new hampshire
2017,7,7/1/2017,77,43,rhode island
2017,7,7/1/2017,66,44,montana
2017,7,7/1/2017,92,45,delaware
2017,7,7/1/2017,62,46,south dakota
2017,7,7/1/2017,74,47,alaska
2017,7,7/1/2017,76,48,north dakota
2017,7,7/1/2017,105,49,vermont
2017,7,7/1/2017,58,50,district of columbia
2017,7,7/1/2017,69,51,wyoming
2017,8,8/1/2017,57,1,california
2017,8,8/1/2017,63,2,texas
2017,8,8/1/2017,116,3,new york
2017,8,8/1/2017,90,4,florida
2017,8,8/1/2017,86,5,illinois
2017,8,8/1/2017,85,6,pennsylvania
2017,8,8/1/2017,69,7,ohio
2017,8,8/1/2017,72,8,michigan
2017,8,8/1/2017,72,9,georgia
2017,8,8/1/2017,70,10,north carolina
2017,8,8/1/2017,114,11,new jersey
2017,8,8/1/2017,75,12,virginia
2017,8,8/1/2017,51,13,washington
2017,8,8/1/2017,75,14,massachusetts
2017,8,8/1/2017,68,15,indiana
2017,8,8/1/2017,67,16,arizona
2017,8,8/1/2017,68,17,tennessee
2017,8,8/1/2017,65,18,missouri
2017,8,8/1/2017,93,19,maryland
2017,8,8/1/2017,74,20,wisconsin
2017,8,8/1/2017,73,21,minnesota
2017,8,8/1/2017,53,22,colorado
2017,8,8/1/2017,91,23,alabama
2017,8,8/1/2017,84,24,south carolina
2017,8,8/1/2017,80,25,louisiana
2017,8,8/1/2017,68,26,kentucky
2017,8,8/1/2017,63,27,oregon
2017,8,8/1/2017,78,28,oklahoma
2017,8,8/1/2017,97,29,connecticut
2017,8,8/1/2017,71,30,iowa
2017,8,8/1/2017,88,31,mississippi
2017,8,8/1/2017,85,32,arkansas
2017,8,8/1/2017,61,33,kansas
2017,8,8/1/2017,59,34,utah
2017,8,8/1/2017,60,35,nevada
2017,8,8/1/2017,84,36,new mexico
2017,8,8/1/2017,97,37,west virginia
2017,8,8/1/2017,59,38,nebraska
2017,8,8/1/2017,59,39,idaho
2017,8,8/1/2017,78,40,hawaii
2017,8,8/1/2017,79,41,maine
2017,8,8/1/2017,73,42,new hampshire
2017,8,8/1/2017,77,43,rhode island
2017,8,8/1/2017,74,44,montana
2017,8,8/1/2017,93,45,delaware
2017,8,8/1/2017,70.5,46,south dakota
2017,8,8/1/2017,80,47,alaska
2017,8,8/1/2017,86,48,north dakota
2017,8,8/1/2017,107,49,vermont
2017,8,8/1/2017,63,50,district of columbia
2017,8,8/1/2017,76,51,wyoming
2017,9,9/1/2017,59,1,california
2017,9,9/1/2017,69,2,texas
2017,9,9/1/2017,122,3,new york
2017,9,9/1/2017,92,4,florida
2017,9,9/1/2017,89,5,illinois
2017,9,9/1/2017,89,6,pennsylvania
2017,9,9/1/2017,70,7,ohio
2017,9,9/1/2017,74,8,michigan
2017,9,9/1/2017,77,9,georgia
2017,9,9/1/2017,73,10,north carolina
2017,9,9/1/2017,121,11,new jersey
2017,9,9/1/2017,77,12,virginia
2017,9,9/1/2017,55,13,washington
2017,9,9/1/2017,77,14,massachusetts
2017,9,9/1/2017,70,15,indiana
2017,9,9/1/2017,68,16,arizona
2017,9,9/1/2017,71,17,tennessee
2017,9,9/1/2017,68,18,missouri
2017,9,9/1/2017,98,19,maryland
2017,9,9/1/2017,76,20,wisconsin
2017,9,9/1/2017,74,21,minnesota
2017,9,9/1/2017,56,22,colorado
2017,9,9/1/2017,94,23,alabama
2017,9,9/1/2017,84,24,south carolina
2017,9,9/1/2017,85,25,louisiana
2017,9,9/1/2017,72,26,kentucky
2017,9,9/1/2017,67,27,oregon
2017,9,9/1/2017,83,28,oklahoma
2017,9,9/1/2017,99,29,connecticut
2017,9,9/1/2017,72,30,iowa
2017,9,9/1/2017,91,31,mississippi
2017,9,9/1/2017,85,32,arkansas
2017,9,9/1/2017,64,33,kansas
2017,9,9/1/2017,59,34,utah
2017,9,9/1/2017,59,35,nevada
2017,9,9/1/2017,84,36,new mexico
2017,9,9/1/2017,104.5,37,west virginia
2017,9,9/1/2017,62,38,nebraska
2017,9,9/1/2017,61,39,idaho
2017,9,9/1/2017,81,40,hawaii
2017,9,9/1/2017,86,41,maine
2017,9,9/1/2017,75,42,new hampshire
2017,9,9/1/2017,86,43,rhode island
2017,9,9/1/2017,79,44,montana
2017,9,9/1/2017,98,45,delaware
2017,9,9/1/2017,65,46,south dakota
2017,9,9/1/2017,88,47,alaska
2017,9,9/1/2017,84,48,north dakota
2017,9,9/1/2017,125,49,vermont
2017,9,9/1/2017,69,50,district of columbia
2017,9,9/1/2017,77,51,wyoming
2017,10,10/1/2017,60,1,california
2017,10,10/1/2017,77,2,texas
2017,10,10/1/2017,123,3,new york
2017,10,10/1/2017,98,4,florida
2017,10,10/1/2017,94,5,illinois
2017,10,10/1/2017,91,6,pennsylvania
2017,10,10/1/2017,74,7,ohio
2017,10,10/1/2017,78,8,michigan
2017,10,10/1/2017,82,9,georgia
2017,10,10/1/2017,76,10,north carolina
2017,10,10/1/2017,124,11,new jersey
2017,10,10/1/2017,81,12,virginia
2017,10,10/1/2017,57,13,washington
2017,10,10/1/2017,74,14,massachusetts
2017,10,10/1/2017,74,15,indiana
2017,10,10/1/2017,66,16,arizona
2017,10,10/1/2017,73,17,tennessee
2017,10,10/1/2017,72,18,missouri
2017,10,10/1/2017,100,19,maryland
2017,10,10/1/2017,80,20,wisconsin
2017,10,10/1/2017,74,21,minnesota
2017,10,10/1/2017,59,22,colorado
2017,10,10/1/2017,101,23,alabama
2017,10,10/1/2017,88,24,south carolina
2017,10,10/1/2017,88,25,louisiana
2017,10,10/1/2017,75,26,kentucky
2017,10,10/1/2017,72,27,oregon
2017,10,10/1/2017,84,28,oklahoma
2017,10,10/1/2017,103,29,connecticut
2017,10,10/1/2017,76,30,iowa
2017,10,10/1/2017,91,31,mississippi
2017,10,10/1/2017,93,32,arkansas
2017,10,10/1/2017,68,33,kansas
2017,10,10/1/2017,59.5,34,utah
2017,10,10/1/2017,60,35,nevada
2017,10,10/1/2017,88,36,new mexico
2017,10,10/1/2017,109,37,west virginia
2017,10,10/1/2017,61,38,nebraska
2017,10,10/1/2017,63,39,idaho
2017,10,10/1/2017,85,40,hawaii
2017,10,10/1/2017,90,41,maine
2017,10,10/1/2017,79,42,new hampshire
2017,10,10/1/2017,86,43,rhode island
2017,10,10/1/2017,79,44,montana
2017,10,10/1/2017,99,45,delaware
2017,10,10/1/2017,66,46,south dakota
2017,10,10/1/2017,94,47,alaska
2017,10,10/1/2017,91,48,north dakota
2017,10,10/1/2017,131,49,vermont
2017,10,10/1/2017,55,50,district of columbia
2017,10,10/1/2017,90,51,wyoming
2017,11,11/1/2017,60,1,california
2017,11,11/1/2017,78,2,texas
2017,11,11/1/2017,128,3,new york
2017,11,11/1/2017,98,4,florida
2017,11,11/1/2017,97,5,illinois
2017,11,11/1/2017,91,6,pennsylvania
2017,11,11/1/2017,77,7,ohio
2017,11,11/1/2017,81,8,michigan
2017,11,11/1/2017,82,9,georgia
2017,11,11/1/2017,78,10,north carolina
2017,11,11/1/2017,124,11,new jersey
2017,11,11/1/2017,83,12,virginia
2017,11,11/1/2017,60,13,washington
2017,11,11/1/2017,74,14,massachusetts
2017,11,11/1/2017,77,15,indiana
2017,11,11/1/2017,65,16,arizona
2017,11,11/1/2017,74,17,tennessee
2017,11,11/1/2017,71,18,missouri
2017,11,11/1/2017,97,19,maryland
2017,11,11/1/2017,81,20,wisconsin
2017,11,11/1/2017,77,21,minnesota
2017,11,11/1/2017,58,22,colorado
2017,11,11/1/2017,105,23,alabama
2017,11,11/1/2017,91.5,24,south carolina
2017,11,11/1/2017,97,25,louisiana
2017,11,11/1/2017,76,26,kentucky
2017,11,11/1/2017,75,27,oregon
2017,11,11/1/2017,96,28,oklahoma
2017,11,11/1/2017,105,29,connecticut
2017,11,11/1/2017,80,30,iowa
2017,11,11/1/2017,93,31,mississippi
2017,11,11/1/2017,94,32,arkansas
2017,11,11/1/2017,67,33,kansas
2017,11,11/1/2017,62,34,utah
2017,11,11/1/2017,61,35,nevada
2017,11,11/1/2017,94,36,new mexico
2017,11,11/1/2017,109,37,west virginia
2017,11,11/1/2017,62,38,nebraska
2017,11,11/1/2017,66,39,idaho
2017,11,11/1/2017,80.5,40,hawaii
2017,11,11/1/2017,89,41,maine
2017,11,11/1/2017,82,42,new hampshire
2017,11,11/1/2017,86,43,rhode island
2017,11,11/1/2017,90,44,montana
2017,11,11/1/2017,106,45,delaware
2017,11,11/1/2017,71,46,south dakota
2017,11,11/1/2017,103,47,alaska
2017,11,11/1/2017,99,48,north dakota
2017,11,11/1/2017,118,49,vermont
2017,11,11/1/2017,57,50,district of columbia
2017,11,11/1/2017,84,51,wyoming
2017,12,12/1/2017,64,1,california
2017,12,12/1/2017,79,2,texas
2017,12,12/1/2017,131,3,new york
2017,12,12/1/2017,92,4,florida
2017,12,12/1/2017,104,5,illinois
2017,12,12/1/2017,96,6,pennsylvania
2017,12,12/1/2017,81,7,ohio
2017,12,12/1/2017,85,8,michigan
2017,12,12/1/2017,87,9,georgia
2017,12,12/1/2017,84,10,north carolina
2017,12,12/1/2017,124,11,new jersey
2017,12,12/1/2017,88,12,virginia
2017,12,12/1/2017,64,13,washington
2017,12,12/1/2017,79,14,massachusetts
2017,12,12/1/2017,80,15,indiana
2017,12,12/1/2017,69,16,arizona
2017,12,12/1/2017,76,17,tennessee
2017,12,12/1/2017,78,18,missouri
2017,12,12/1/2017,99,19,maryland
2017,12,12/1/2017,84,20,wisconsin
2017,12,12/1/2017,82,21,minnesota
2017,12,12/1/2017,62,22,colorado
2017,12,12/1/2017,102,23,alabama
2017,12,12/1/2017,90,24,south carolina
2017,12,12/1/2017,99,25,louisiana
2017,12,12/1/2017,80,26,kentucky
2017,12,12/1/2017,78,27,oregon
2017,12,12/1/2017,95,28,oklahoma
2017,12,12/1/2017,114,29,connecticut
2017,12,12/1/2017,87,30,iowa
2017,12,12/1/2017,98,31,mississippi
2017,12,12/1/2017,97,32,arkansas
2017,12,12/1/2017,72,33,kansas
2017,12,12/1/2017,66,34,utah
2017,12,12/1/2017,64,35,nevada
2017,12,12/1/2017,97,36,new mexico
2017,12,12/1/2017,117,37,west virginia
2017,12,12/1/2017,65,38,nebraska
2017,12,12/1/2017,76,39,idaho
2017,12,12/1/2017,78,40,hawaii
2017,12,12/1/2017,99,41,maine
2017,12,12/1/2017,84,42,new hampshire
2017,12,12/1/2017,88,43,rhode island
2017,12,12/1/2017,101,44,montana
2017,12,12/1/2017,104,45,delaware
2017,12,12/1/2017,77,46,south dakota
2017,12,12/1/2017,115,47,alaska
2017,12,12/1/2017,111,48,north dakota
2017,12,12/1/2017,130,49,vermont
2017,12,12/1/2017,68,50,district of columbia
2017,12,12/1/2017,88,51,wyoming
2018,1,1/1/2018,71,1,california
2018,1,1/1/2018,83,2,texas
2018,1,1/1/2018,142,3,new york
2018,1,1/1/2018,93,4,florida
2018,1,1/1/2018,117,5,illinois
2018,1,1/1/2018,105,6,pennsylvania
2018,1,1/1/2018,90,7,ohio
2018,1,1/1/2018,91,8,michigan
2018,1,1/1/2018,92,9,georgia
2018,1,1/1/2018,91,10,north carolina
2018,1,1/1/2018,132,11,new jersey
2018,1,1/1/2018,97,12,virginia
2018,1,1/1/2018,74,13,washington
2018,1,1/1/2018,92,14,massachusetts
2018,1,1/1/2018,88,15,indiana
2018,1,1/1/2018,77,16,arizona
2018,1,1/1/2018,84,17,tennessee
2018,1,1/1/2018,85,18,missouri
2018,1,1/1/2018,110,19,maryland
2018,1,1/1/2018,101,20,wisconsin
2018,1,1/1/2018,90,21,minnesota
2018,1,1/1/2018,64,22,colorado
2018,1,1/1/2018,117,23,alabama
2018,1,1/1/2018,98,24,south carolina
2018,1,1/1/2018,105,25,louisiana
2018,1,1/1/2018,86,26,kentucky
2018,1,1/1/2018,87,27,oregon
2018,1,1/1/2018,100,28,oklahoma
2018,1,1/1/2018,123,29,connecticut
2018,1,1/1/2018,96,30,iowa
2018,1,1/1/2018,98,31,mississippi
2018,1,1/1/2018,98,32,arkansas
2018,1,1/1/2018,81,33,kansas
2018,1,1/1/2018,79,34,utah
2018,1,1/1/2018,70,35,nevada
2018,1,1/1/2018,103,36,new mexico
2018,1,1/1/2018,122,37,west virginia
2018,1,1/1/2018,75,38,nebraska
2018,1,1/1/2018,84,39,idaho
2018,1,1/1/2018,92,40,hawaii
2018,1,1/1/2018,105,41,maine
2018,1,1/1/2018,99,42,new hampshire
2018,1,1/1/2018,99,43,rhode island
2018,1,1/1/2018,107,44,montana
2018,1,1/1/2018,107,45,delaware
2018,1,1/1/2018,86,46,south dakota
2018,1,1/1/2018,131,47,alaska
2018,1,1/1/2018,129,48,north dakota
2018,1,1/1/2018,137,49,vermont
2018,1,1/1/2018,77,50,district of columbia
2018,1,1/1/2018,93,51,wyoming
2018,2,2/1/2018,61,1,california
2018,2,2/1/2018,83,2,texas
2018,2,2/1/2018,148,3,new york
2018,2,2/1/2018,95,4,florida
2018,2,2/1/2018,126,5,illinois
2018,2,2/1/2018,114,6,pennsylvania
2018,2,2/1/2018,92,7,ohio
2018,2,2/1/2018,96,8,michigan
2018,2,2/1/2018,88,9,georgia
2018,2,2/1/2018,91,10,north carolina
2018,2,2/1/2018,140,11,new jersey
2018,2,2/1/2018,100,12,virginia
2018,2,2/1/2018,58,13,washington
2018,2,2/1/2018,97,14,massachusetts
2018,2,2/1/2018,91,15,indiana
2018,2,2/1/2018,73,16,arizona
2018,2,2/1/2018,91,17,tennessee
2018,2,2/1/2018,92,18,missouri
2018,2,2/1/2018,112,19,maryland
2018,2,2/1/2018,106,20,wisconsin
2018,2,2/1/2018,92,21,minnesota
2018,2,2/1/2018,54,22,colorado
2018,2,2/1/2018,118,23,alabama
2018,2,2/1/2018,96,24,south carolina
2018,2,2/1/2018,109,25,louisiana
2018,2,2/1/2018,94,26,kentucky
2018,2,2/1/2018,79,27,oregon
2018,2,2/1/2018,108,28,oklahoma
2018,2,2/1/2018,136,29,connecticut
2018,2,2/1/2018,104,30,iowa
2018,2,2/1/2018,101,31,mississippi
2018,2,2/1/2018,104,32,arkansas
2018,2,2/1/2018,84,33,kansas
2018,2,2/1/2018,62,34,utah
2018,2,2/1/2018,61,35,nevada
2018,2,2/1/2018,101,36,new mexico
2018,2,2/1/2018,136,37,west virginia
2018,2,2/1/2018,78,38,nebraska
2018,2,2/1/2018,79,39,idaho
2018,2,2/1/2018,90,40,hawaii
2018,2,2/1/2018,118,41,maine
2018,2,2/1/2018,107,42,new hampshire
2018,2,2/1/2018,106,43,rhode island
2018,2,2/1/2018,116,44,montana
2018,2,2/1/2018,119,45,delaware
2018,2,2/1/2018,94,46,south dakota
2018,2,2/1/2018,125,47,alaska
2018,2,2/1/2018,131.5,48,north dakota
2018,2,2/1/2018,144,49,vermont
2018,2,2/1/2018,77,50,district of columbia
2018,2,2/1/2018,91,51,wyoming
2018,3,3/1/2018,50,1,california
2018,3,3/1/2018,64,2,texas
2018,3,3/1/2018,146,3,new york
2018,3,3/1/2018,92,4,florida
2018,3,3/1/2018,113,5,illinois
2018,3,3/1/2018,111,6,pennsylvania
2018,3,3/1/2018,80,7,ohio
2018,3,3/1/2018,89,8,michigan
2018,3,3/1/2018,71,9,georgia
2018,3,3/1/2018,67,10,north carolina
2018,3,3/1/2018,139,11,new jersey
2018,3,3/1/2018,72,12,virginia
2018,3,3/1/2018,46,13,washington
2018,3,3/1/2018,82,14,massachusetts
2018,3,3/1/2018,81,15,indiana
2018,3,3/1/2018,62,16,arizona
2018,3,3/1/2018,78,17,tennessee
2018,3,3/1/2018,71,18,missouri
2018,3,3/1/2018,108,19,maryland
2018,3,3/1/2018,88,20,wisconsin
2018,3,3/1/2018,66,21,minnesota
2018,3,3/1/2018,46,22,colorado
2018,3,3/1/2018,98,23,alabama
2018,3,3/1/2018,87,24,south carolina
2018,3,3/1/2018,102,25,louisiana
2018,3,3/1/2018,77,26,kentucky
2018,3,3/1/2018,59,27,oregon
2018,3,3/1/2018,95,28,oklahoma
2018,3,3/1/2018,133,29,connecticut
2018,3,3/1/2018,94,30,iowa
2018,3,3/1/2018,88,31,mississippi
2018,3,3/1/2018,101,32,arkansas
2018,3,3/1/2018,66.5,33,kansas
2018,3,3/1/2018,48,34,utah
2018,3,3/1/2018,50,35,nevada
2018,3,3/1/2018,93,36,new mexico
2018,3,3/1/2018,133,37,west virginia
2018,3,3/1/2018,63,38,nebraska
2018,3,3/1/2018,57,39,idaho
2018,3,3/1/2018,74,40,hawaii
2018,3,3/1/2018,121,41,maine
2018,3,3/1/2018,102,42,new hampshire
