date,zri,RegionID,RegionName,SizeRank
2014-06,1022,44,ohio,7
2014-06,945,30,michigan,8
2014-06,1096,16,georgia,9
2014-06,1082,36,north carolina,10
2014-06,1913,40,new jersey,11
2014-06,1394,56,virginia,12
2014-06,1471,59,washington,13
2014-06,1841,26,massachusetts,14
2014-06,987,22,indiana,15
2014-06,1173,8,arizona,16
2014-06,1000,53,tennessee,17
2014-06,959,32,missouri,18
2014-06,1718,27,maryland,19
2014-06,1014,60,wisconsin,20
2014-06,1320,31,minnesota,21
2014-06,1538,10,colorado,22
2014-06,925,4,alabama,23
2014-06,1079,51,south carolina,24
2014-06,1211,25,louisiana,25
2014-06,930,24,kentucky,26
2014-06,1311,46,oregon,27
2014-06,941,45,oklahoma,28
2014-06,1723,11,connecticut,29
2014-06,970,19,iowa,30
2014-06,919,34,mississippi,31
2014-06,893,6,arkansas,32
2014-06,994,23,kansas,33
2014-06,1321,55,utah,34
2014-06,1123,41,new mexico,35
2014-06,874,61,west virginia,36
2014-06,1115,38,nebraska,37
2014-06,987,20,idaho,38
2014-06,2042,18,hawaii,39
2014-06,1084,28,maine,40
2014-06,1496,39,new hampshire,41
2014-06,1036,35,montana,42
2014-06,1283,13,delaware,43
2014-06,978,52,south dakota,44
2014-06,1720,3,alaska,45
2014-06,1151,37,north dakota,46
2014-06,2434,12,district of columbia,47
2014-06,1033,62,wyoming,48
2014-07,2063,9,california,1
2014-07,1306,54,texas,2
2014-07,1826,43,new york,3
2014-07,1399,14,florida,4
2014-07,1408,21,illinois,5
2014-07,1199,47,pennsylvania,6
2014-07,1038,44,ohio,7
2014-07,956,30,michigan,8
2014-07,1102,16,georgia,9
2014-07,1086,36,north carolina,10
2014-07,1933,40,new jersey,11
2014-07,1397,56,virginia,12
2014-07,1480,59,washington,13
2014-07,1868,26,massachusetts,14
2014-07,998,22,indiana,15
2014-07,1180,8,arizona,16
2014-07,1009,53,tennessee,17
2014-07,973,32,missouri,18
2014-07,1724,27,maryland,19
2014-07,1017,60,wisconsin,20
2014-07,1323,31,minnesota,21
2014-07,1554,10,colorado,22
2014-07,931,4,alabama,23
2014-07,1087,51,south carolina,24
2014-07,1217,25,louisiana,25
2014-07,936,24,kentucky,26
2014-07,1330,46,oregon,27
2014-07,947,45,oklahoma,28
2014-07,1735,11,connecticut,29
2014-07,988,19,iowa,30
2014-07,929,34,mississippi,31
2014-07,897,6,arkansas,32
2014-07,1007,23,kansas,33
2014-07,1327,55,utah,34
2014-07,1131,41,new mexico,35
2014-07,879,61,west virginia,36
2014-07,1125,38,nebraska,37
2014-07,989,20,idaho,38
2014-07,2069,18,hawaii,39
2014-07,1101,28,maine,40
2014-07,1502,39,new hampshire,41
2014-07,1039,35,montana,42
2014-07,1297,13,delaware,43
2014-07,990,52,south dakota,44
2014-07,1726,3,alaska,45
2014-07,1172,37,north dakota,46
2014-07,2460,12,district of columbia,47
2014-07,1079,62,wyoming,48
2014-08,2089,9,california,1
2014-08,1320,54,texas,2
2014-08,1847,43,new york,3
2014-08,1407,14,florida,4
2014-08,1421,21,illinois,5
2014-08,1210,47,pennsylvania,6
2014-08,1057,44,ohio,7
2014-08,972,30,michigan,8
2014-08,1110,16,georgia,9
2014-08,1091,36,north carolina,10
2014-08,1956,40,new jersey,11
2014-08,1403,56,virginia,12
2014-08,1490,59,washington,13
2014-08,1898,26,massachusetts,14
2014-08,1012,22,indiana,15
2014-08,1188,8,arizona,16
2014-08,1021,53,tennessee,17
2014-08,989,32,missouri,18
2014-08,1736,27,maryland,19
2014-08,1041,60,wisconsin,20
2014-08,1330,31,minnesota,21
2014-08,1577,10,colorado,22
2014-08,941,4,alabama,23
2014-08,1097,51,south carolina,24
2014-08,1234,25,louisiana,25
2014-08,948,24,kentucky,26
2014-08,1355,46,oregon,27
2014-08,957,45,oklahoma,28
2014-08,1753,11,connecticut,29
2014-08,1012,19,iowa,30
2014-08,950,34,mississippi,31
2014-08,900,6,arkansas,32
2014-08,1027,23,kansas,33
2014-08,1332,55,utah,34
2014-08,1142,41,new mexico,35
2014-08,892,61,west virginia,36
2014-08,1138,38,nebraska,37
2014-08,994,20,idaho,38
2014-08,2127,18,hawaii,39
2014-08,1137,28,maine,40
2014-08,1513,39,new hampshire,41
2014-08,1055,35,montana,42
2014-08,1322,13,delaware,43
2014-08,1018,52,south dakota,44
2014-08,1739,3,alaska,45
2014-08,1251,37,north dakota,46
2014-08,2509,12,district of columbia,47
2014-08,1145,62,wyoming,48
2014-09,2119,9,california,1
2014-09,1335,54,texas,2
2014-09,1865,43,new york,3
2014-09,1417,14,florida,4
2014-09,1433,21,illinois,5
2014-09,1219,47,pennsylvania,6
2014-09,1074,44,ohio,7
2014-09,987,30,michigan,8
2014-09,1120,16,georgia,9
2014-09,1095,36,north carolina,10
2014-09,1981,40,new jersey,11
2014-09,1411,56,virginia,12
2014-09,1502,59,washington,13
2014-09,1927,26,massachusetts,14
2014-09,1027,22,indiana,15
2014-09,1195,8,arizona,16
2014-09,1031,53,tennessee,17
2014-09,1006,32,missouri,18
2014-09,1752,27,maryland,19
2014-09,1076,60,wisconsin,20
2014-09,1336,31,minnesota,21
2014-09,1605,10,colorado,22
2014-09,955,4,alabama,23
2014-09,1111,51,south carolina,24
2014-09,1255,25,louisiana,25
2014-09,964,24,kentucky,26
2014-09,1379,46,oregon,27
2014-09,967,45,oklahoma,28
2014-09,1772,11,connecticut,29
2014-09,1035,19,iowa,30
2014-09,982,34,mississippi,31
2014-09,902,6,arkansas,32
2014-09,1047,23,kansas,33
2014-09,1340,55,utah,34
2014-09,1153,41,new mexico,35
2014-09,913,61,west virginia,36
2014-09,1154,38,nebraska,37
2014-09,1004,20,idaho,38
2014-09,2205,18,hawaii,39
2014-09,1183,28,maine,40
2014-09,1527,39,new hampshire,41
2014-09,1082,35,montana,42
2014-09,1349,13,delaware,43
2014-09,1068,52,south dakota,44
2014-09,1758,3,alaska,45
2014-09,1347,37,north dakota,46
2014-09,2566,12,district of columbia,47
2014-09,1209,62,wyoming,48
2014-10,2143,9,california,1
2014-10,1344,54,texas,2
2014-10,1872,43,new york,3
2014-10,1424,14,florida,4
2014-10,1437,21,illinois,5
2014-10,1223,47,pennsylvania,6
2014-10,1080,44,ohio,7
2014-10,996,30,michigan,8
2014-10,1127,16,georgia,9
2014-10,1097,36,north carolina,10
2014-10,1995,40,new jersey,11
2014-10,1417,56,virginia,12
2014-10,1509,59,washington,13
2014-10,1935,26,massachusetts,14
2014-10,1036,22,indiana,15
2014-10,1199,8,arizona,16
2014-10,1039,53,tennessee,17
2014-10,1010,32,missouri,18
2014-10,1761,27,maryland,19
2014-10,1109,60,wisconsin,20
2014-10,1341,31,minnesota,21
2014-10,1625,10,colorado,22
2014-10,966,4,alabama,23
2014-10,1119,51,south carolina,24
2014-10,1272,25,louisiana,25
2014-10,976,24,kentucky,26
2014-10,1393,46,oregon,27
2014-10,972,45,oklahoma,28
2014-10,1780,11,connecticut,29
2014-10,1042,19,iowa,30
2014-10,1007,34,mississippi,31
2014-10,904,6,arkansas,32
2014-10,1056,23,kansas,33
2014-10,1345,55,utah,34
2014-10,1161,41,new mexico,35
2014-10,928,61,west virginia,36
2014-10,1168,38,nebraska,37
2014-10,1018,20,idaho,38
2014-10,2272,18,hawaii,39
2014-10,1222,28,maine,40
2014-10,1535,39,new hampshire,41
2014-10,1105,35,montana,42
2014-10,1367,13,delaware,43
2014-10,1093,52,south dakota,44
2014-10,1780,3,alaska,45
2014-10,1393,37,north dakota,46
2014-10,2599,12,district of columbia,47
2014-10,1254,62,wyoming,48
2014-11,2162,9,california,1
2014-11,1350,54,texas,2
2014-11,1871,43,new york,3
2014-11,1429,14,florida,4
2014-11,1437,21,illinois,5
2014-11,1222,47,pennsylvania,6
2014-11,1078,44,ohio,7
2014-11,997,30,michigan,8
2014-11,1134,16,georgia,9
2014-11,1098,36,north carolina,10
2014-11,2002,40,new jersey,11
2014-11,1419,56,virginia,12
2014-11,1514,59,washington,13
2014-11,1936,26,massachusetts,14
2014-11,1039,22,indiana,15
2014-11,1201,8,arizona,16
2014-11,1040,53,tennessee,17
2014-11,1008,32,missouri,18
2014-11,1765,27,maryland,19
2014-11,1125,60,wisconsin,20
2014-11,1342,31,minnesota,21
2014-11,1642,10,colorado,22
2014-11,972,4,alabama,23
2014-11,1125,51,south carolina,24
2014-11,1281,25,louisiana,25
2014-11,984,24,kentucky,26
2014-11,1401,46,oregon,27
2014-11,972,45,oklahoma,28
2014-11,1778,11,connecticut,29
2014-11,1041,19,iowa,30
2014-11,1029,34,mississippi,31
2014-11,909,6,arkansas,32
2014-11,1061,23,kansas,33
2014-11,1352,55,utah,34
2014-11,1162,41,new mexico,35
2014-11,935,61,west virginia,36
2014-11,1179,38,nebraska,37
2014-11,1027,20,idaho,38
2014-11,2330,18,hawaii,39
2014-11,1247,28,maine,40
2014-11,1543,39,new hampshire,41
2014-11,1117,35,montana,42
2014-11,1373,13,delaware,43
2014-11,1102,52,south dakota,44
2014-11,1796,3,alaska,45
2014-11,1417,37,north dakota,46
2014-11,2593,12,district of columbia,47
2014-11,1280,62,wyoming,48
2014-12,2177,9,california,1
2014-12,1355,54,texas,2
2014-12,1866,43,new york,3
2014-12,1432,14,florida,4
2014-12,1432,21,illinois,5
2014-12,1220,47,pennsylvania,6
2014-12,1073,44,ohio,7
2014-12,992,30,michigan,8
2014-12,1137,16,georgia,9
2014-12,1099,36,north carolina,10
2014-12,2002,40,new jersey,11
2014-12,1419,56,virginia,12
2014-12,1515,59,washington,13
2014-12,1938,26,massachusetts,14
2014-12,1040,22,indiana,15
2014-12,1202,8,arizona,16
2014-12,1036,53,tennessee,17
2014-12,1001,32,missouri,18
2014-12,1765,27,maryland,19
2014-12,1134,60,wisconsin,20
2014-12,1340,31,minnesota,21
2014-12,1654,10,colorado,22
2014-12,973,4,alabama,23
2014-12,1129,51,south carolina,24
2014-12,1284,25,louisiana,25
2014-12,990,24,kentucky,26
2014-12,1407,46,oregon,27
2014-12,968,45,oklahoma,28
2014-12,1771,11,connecticut,29
2014-12,1038,19,iowa,30
2014-12,1044,34,mississippi,31
2014-12,911,6,arkansas,32
2014-12,1063,23,kansas,33
2014-12,1357,55,utah,34
2014-12,1163,41,new mexico,35
2014-12,931,61,west virginia,36
2014-12,1188,38,nebraska,37
2014-12,1034,20,idaho,38
2014-12,2386,18,hawaii,39
2014-12,1261,28,maine,40
2014-12,1551,39,new hampshire,41
2014-12,1119,35,montana,42
2014-12,1375,13,delaware,43
2014-12,1099,52,south dakota,44
2014-12,1804,3,alaska,45
2014-12,1442,37,north dakota,46
2014-12,2568,12,district of columbia,47
2014-12,1298,62,wyoming,48
2015-01,2187,9,california,1
2015-01,1358,54,texas,2
2015-01,1865,43,new york,3
2015-01,1435,14,florida,4
2015-01,1422,21,illinois,5
2015-01,1215,47,pennsylvania,6
2015-01,1068,44,ohio,7
2015-01,986,30,michigan,8
2015-01,1140,16,georgia,9
2015-01,1099,36,north carolina,10
2015-01,1999,40,new jersey,11
2015-01,1417,56,virginia,12
2015-01,1515,59,washington,13
2015-01,1948,26,massachusetts,14
2015-01,1038,22,indiana,15
2015-01,1203,8,arizona,16
2015-01,1030,53,tennessee,17
2015-01,994,32,missouri,18
2015-01,1763,27,maryland,19
2015-01,1138,60,wisconsin,20
2015-01,1334,31,minnesota,21
2015-01,1664,10,colorado,22
2015-01,974,4,alabama,23
2015-01,1135,51,south carolina,24
2015-01,1287,25,louisiana,25
2015-01,993,24,kentucky,26
2015-01,1412,46,oregon,27
2015-01,962,45,oklahoma,28
2015-01,1761,11,connecticut,29
2015-01,1040,19,iowa,30
2015-01,1048,34,mississippi,31
2015-01,914,6,arkansas,32
2015-01,1063,23,kansas,33
2015-01,1360,55,utah,34
2015-01,1160,41,new mexico,35
2015-01,922,61,west virginia,36
2015-01,1193,38,nebraska,37
2015-01,1037,20,idaho,38
2015-01,2420,18,hawaii,39
2015-01,1266,28,maine,40
2015-01,1556,39,new hampshire,41
2015-01,1124,35,montana,42
2015-01,1375,13,delaware,43
2015-01,1108,52,south dakota,44
2015-01,1804,3,alaska,45
2015-01,1462,37,north dakota,46
2015-01,2546,12,district of columbia,47
2015-01,1301,62,wyoming,48
2015-02,2194,9,california,1
2015-02,1362,54,texas,2
2015-02,1866,43,new york,3
2015-02,1440,14,florida,4
2015-02,1414,21,illinois,5
2015-02,1210,47,pennsylvania,6
2015-02,1066,44,ohio,7
2015-02,987,30,michigan,8
2015-02,1139,16,georgia,9
2015-02,1101,36,north carolina,10
2015-02,1994,40,new jersey,11
2015-02,1415,56,virginia,12
2015-02,1517,59,washington,13
2015-02,1961,26,massachusetts,14
2015-02,1036,22,indiana,15
2015-02,1205,8,arizona,16
2015-02,1027,53,tennessee,17
2015-02,991,32,missouri,18
2015-02,1760,27,maryland,19
2015-02,1138,60,wisconsin,20
2015-02,1329,31,minnesota,21
2015-02,1671,10,colorado,22
2015-02,975,4,alabama,23
2015-02,1142,51,south carolina,24
2015-02,1290,25,louisiana,25
2015-02,995,24,kentucky,26
2015-02,1416,46,oregon,27
2015-02,958,45,oklahoma,28
2015-02,1756,11,connecticut,29
2015-02,1046,19,iowa,30
2015-02,1042,34,mississippi,31
2015-02,917,6,arkansas,32
2015-02,1057,23,kansas,33
2015-02,1360,55,utah,34
2015-02,1162,41,new mexico,35
2015-02,923,61,west virginia,36
2015-02,1199,38,nebraska,37
2015-02,1040,20,idaho,38
2015-02,2445,18,hawaii,39
2015-02,1261,28,maine,40
2015-02,1560,39,new hampshire,41
2015-02,1130,35,montana,42
2015-02,1371,13,delaware,43
2015-02,1121,52,south dakota,44
2015-02,1801,3,alaska,45
2015-02,1479,37,north dakota,46
2015-02,2529,12,district of columbia,47
2015-02,1303,62,wyoming,48
2015-03,2203,9,california,1
2015-03,1366,54,texas,2
2015-03,1872,43,new york,3
2015-03,1445,14,florida,4
2015-03,1412,21,illinois,5
2015-03,1207,47,pennsylvania,6
2015-03,1067,44,ohio,7
2015-03,993,30,michigan,8
2015-03,1141,16,georgia,9
2015-03,1104,36,north carolina,10
2015-03,1991,40,new jersey,11
2015-03,1416,56,virginia,12
2015-03,1524,59,washington,13
2015-03,1974,26,massachusetts,14
2015-03,1037,22,indiana,15
2015-03,1207,8,arizona,16
2015-03,1029,53,tennessee,17
2015-03,989,32,missouri,18
2015-03,1759,27,maryland,19
2015-03,1139,60,wisconsin,20
2015-03,1331,31,minnesota,21
2015-03,1681,10,colorado,22
2015-03,978,4,alabama,23
2015-03,1148,51,south carolina,24
2015-03,1295,25,louisiana,25
2015-03,997,24,kentucky,26
2015-03,1423,46,oregon,27
2015-03,960,45,oklahoma,28
2015-03,1753,11,connecticut,29
2015-03,1057,19,iowa,30
2015-03,1035,34,mississippi,31
2015-03,921,6,arkansas,32
2015-03,1051,23,kansas,33
2015-03,1361,55,utah,34
2015-03,1164,41,new mexico,35
2015-03,922,61,west virginia,36
2015-03,1206,38,nebraska,37
2015-03,1042,20,idaho,38
2015-03,2454,18,hawaii,39
2015-03,1253,28,maine,40
2015-03,1568,39,new hampshire,41
2015-03,1135,35,montana,42
2015-03,1364,13,delaware,43
2015-03,1129,52,south dakota,44
2015-03,1801,3,alaska,45
2015-03,1480,37,north dakota,46
2015-03,2535,12,district of columbia,47
2015-03,1306,62,wyoming,48
2015-04,2213,9,california,1
2015-04,1372,54,texas,2
2015-04,1876,43,new york,3
2015-04,1453,14,florida,4
2015-04,1415,21,illinois,5
2015-04,1208,47,pennsylvania,6
2015-04,1071,44,ohio,7
2015-04,1007,30,michigan,8
2015-04,1145,16,georgia,9
2015-04,1110,36,north carolina,10
2015-04,1993,40,new jersey,11
2015-04,1421,56,virginia,12
2015-04,1536,59,washington,13
2015-04,1987,26,massachusetts,14
2015-04,1040,22,indiana,15
2015-04,1213,8,arizona,16
2015-04,1037,53,tennessee,17
2015-04,991,32,missouri,18
2015-04,1761,27,maryland,19
2015-04,1140,60,wisconsin,20
2015-04,1338,31,minnesota,21
2015-04,1695,10,colorado,22
2015-04,983,4,alabama,23
2015-04,1155,51,south carolina,24
2015-04,1300,25,louisiana,25
2015-04,1000,24,kentucky,26
2015-04,1432,46,oregon,27
2015-04,967,45,oklahoma,28
2015-04,1757,11,connecticut,29
2015-04,1065,19,iowa,30
2015-04,1033,34,mississippi,31
2015-04,930,6,arkansas,32
2015-04,1049,23,kansas,33
2015-04,1365,55,utah,34
2015-04,1168,41,new mexico,35
2015-04,928,61,west virginia,36
2015-04,1214,38,nebraska,37
2015-04,1045,20,idaho,38
2015-04,2473,18,hawaii,39
2015-04,1249,28,maine,40
2015-04,1592,39,new hampshire,41
2015-04,1131,35,montana,42
2015-04,1356,13,delaware,43
2015-04,1136,52,south dakota,44
2015-04,1804,3,alaska,45
2015-04,1476,37,north dakota,46
2015-04,2545,12,district of columbia,47
2015-04,1313,62,wyoming,48
2015-05,2229,9,california,1
2015-05,1381,54,texas,2
2015-05,1888,43,new york,3
2015-05,1462,14,florida,4
2015-05,1420,21,illinois,5
2015-05,1215,47,pennsylvania,6
2015-05,1079,44,ohio,7
2015-05,1017,30,michigan,8
2015-05,1152,16,georgia,9
2015-05,1120,36,north carolina,10
2015-05,2000,40,new jersey,11
2015-05,1430,56,virginia,12
2015-05,1552,59,washington,13
2015-05,2010,26,massachusetts,14
2015-05,1051,22,indiana,15
2015-05,1220,8,arizona,16
2015-05,1052,53,tennessee,17
2015-05,998,32,missouri,18
2015-05,1769,27,maryland,19
2015-05,1147,60,wisconsin,20
2015-05,1347,31,minnesota,21
2015-05,1714,10,colorado,22
2015-05,991,4,alabama,23
2015-05,1164,51,south carolina,24
2015-05,1305,25,louisiana,25
2015-05,1006,24,kentucky,26
2015-05,1448,46,oregon,27
2015-05,983,45,oklahoma,28
2015-05,1769,11,connecticut,29
2015-05,1076,19,iowa,30
2015-05,1046,34,mississippi,31
2015-05,940,6,arkansas,32
2015-05,1053,23,kansas,33
2015-05,1371,55,utah,34
2015-05,1175,41,new mexico,35
2015-05,932,61,west virginia,36
2015-05,1224,38,nebraska,37
2015-05,1050,20,idaho,38
2015-05,2490,18,hawaii,39
2015-05,1259,28,maine,40
2015-05,1629,39,new hampshire,41
2015-05,1130,35,montana,42
2015-05,1355,13,delaware,43
2015-05,1149,52,south dakota,44
2015-05,1815,3,alaska,45
2015-05,1466,37,north dakota,46
2015-05,2574,12,district of columbia,47
2015-05,1314,62,wyoming,48
2015-06,2244,9,california,1
2015-06,1391,54,texas,2
2015-06,1906,43,new york,3
2015-06,1471,14,florida,4
2015-06,1426,21,illinois,5
2015-06,1226,47,pennsylvania,6
2015-06,1091,44,ohio,7
2015-06,1025,30,michigan,8
2015-06,1162,16,georgia,9
2015-06,1132,36,north carolina,10
2015-06,2009,40,new jersey,11
2015-06,1440,56,virginia,12
2015-06,1567,59,washington,13
2015-06,2044,26,massachusetts,14
2015-06,1062,22,indiana,15
2015-06,1229,8,arizona,16
2015-06,1064,53,tennessee,17
2015-06,1013,32,missouri,18
2015-06,1779,27,maryland,19
2015-06,1156,60,wisconsin,20
2015-06,1356,31,minnesota,21
2015-06,1737,10,colorado,22
2015-06,1001,4,alabama,23
2015-06,1175,51,south carolina,24
2015-06,1311,25,louisiana,25
2015-06,1015,24,kentucky,26
2015-06,1468,46,oregon,27
2015-06,999,45,oklahoma,28
2015-06,1784,11,connecticut,29
2015-06,1089,19,iowa,30
2015-06,1058,34,mississippi,31
2015-06,949,6,arkansas,32
2015-06,1063,23,kansas,33
2015-06,1378,55,utah,34
2015-06,1184,41,new mexico,35
2015-06,947,61,west virginia,36
2015-06,1236,38,nebraska,37
2015-06,1059,20,idaho,38
2015-06,2503,18,hawaii,39
2015-06,1283,28,maine,40
2015-06,1665,39,new hampshire,41
2015-06,1131,35,montana,42
2015-06,1358,13,delaware,43
2015-06,1163,52,south dakota,44
2015-06,1825,3,alaska,45
2015-06,1470,37,north dakota,46
2015-06,2606,12,district of columbia,47
2015-06,1311,62,wyoming,48
2015-07,2261,9,california,1
2015-07,1403,54,texas,2
2015-07,1929,43,new york,3
2015-07,1480,14,florida,4
2015-07,1434,21,illinois,5
2015-07,1240,47,pennsylvania,6
2015-07,1104,44,ohio,7
2015-07,1032,30,michigan,8
2015-07,1169,16,georgia,9
2015-07,1143,36,north carolina,10
2015-07,2021,40,new jersey,11
2015-07,1448,56,virginia,12
2015-07,1582,59,washington,13
2015-07,2086,26,massachusetts,14
2015-07,1075,22,indiana,15
2015-07,1238,8,arizona,16
2015-07,1076,53,tennessee,17
2015-07,1028,32,missouri,18
2015-07,1790,27,maryland,19
2015-07,1168,60,wisconsin,20
2015-07,1369,31,minnesota,21
2015-07,1759,10,colorado,22
2015-07,1011,4,alabama,23
2015-07,1185,51,south carolina,24
2015-07,1317,25,louisiana,25
2015-07,1027,24,kentucky,26
2015-07,1491,46,oregon,27
2015-07,1017,45,oklahoma,28
2015-07,1802,11,connecticut,29
2015-07,1107,19,iowa,30
2015-07,1065,34,mississippi,31
2015-07,955,6,arkansas,32
2015-07,1076,23,kansas,33
2015-07,1386,55,utah,34
2015-07,1193,41,new mexico,35
2015-07,966,61,west virginia,36
2015-07,1248,38,nebraska,37
2015-07,1075,20,idaho,38
2015-07,2516,18,hawaii,39
2015-07,1325,28,maine,40
2015-07,1689,39,new hampshire,41
2015-07,1144,35,montana,42
2015-07,1364,13,delaware,43
2015-07,1177,52,south dakota,44
2015-07,1839,3,alaska,45
2015-07,1466,37,north dakota,46
2015-07,2637,12,district of columbia,47
2015-07,1307,62,wyoming,48
2015-08,2275,9,california,1
2015-08,1412,54,texas,2
2015-08,1960,43,new york,3
2015-08,1487,14,florida,4
2015-08,1445,21,illinois,5
2015-08,1253,47,pennsylvania,6
2015-08,1113,44,ohio,7
2015-08,1039,30,michigan,8
2015-08,1177,16,georgia,9
2015-08,1151,36,north carolina,10
2015-08,2028,40,new jersey,11
2015-08,1450,56,virginia,12
2015-08,1594,59,washington,13
2015-08,2124,26,massachusetts,14
2015-08,1083,22,indiana,15
2015-08,1246,8,arizona,16
2015-08,1085,53,tennessee,17
2015-08,1041,32,missouri,18
2015-08,1797,27,maryland,19
2015-08,1171,60,wisconsin,20
2015-08,1380,31,minnesota,21
2015-08,1778,10,colorado,22
2015-08,1017,4,alabama,23
2015-08,1190,51,south carolina,24
2015-08,1323,25,louisiana,25
2015-08,1039,24,kentucky,26
2015-08,1513,46,oregon,27
2015-08,1029,45,oklahoma,28
2015-08,1818,11,connecticut,29
2015-08,1116,19,iowa,30
2015-08,1058,34,mississippi,31
2015-08,955,6,arkansas,32
2015-08,1088,23,kansas,33
2015-08,1392,55,utah,34
2015-08,1198,41,new mexico,35
2015-08,981,61,west virginia,36
2015-08,1253,38,nebraska,37
2015-08,1089,20,idaho,38
2015-08,2524,18,hawaii,39
2015-08,1354,28,maine,40
2015-08,1698,39,new hampshire,41
2015-08,1161,35,montana,42
2015-08,1374,13,delaware,43
2015-08,1187,52,south dakota,44
2015-08,1852,3,alaska,45
2015-08,1470,37,north dakota,46
2015-08,2659,12,district of columbia,47
2015-08,1301,62,wyoming,48
2015-09,2284,9,california,1
2015-09,1415,54,texas,2
2015-09,1980,43,new york,3
2015-09,1491,14,florida,4
2015-09,1450,21,illinois,5
2015-09,1257,47,pennsylvania,6
2015-09,1115,44,ohio,7
2015-09,1045,30,michigan,8
2015-09,1181,16,georgia,9
2015-09,1152,36,north carolina,10
2015-09,2027,40,new jersey,11
2015-09,1448,56,virginia,12
2015-09,1602,59,washington,13
2015-09,2145,26,massachusetts,14
2015-09,1083,22,indiana,15
2015-09,1250,8,arizona,16
2015-09,1092,53,tennessee,17
2015-09,1039,32,missouri,18
2015-09,1798,27,maryland,19
2015-09,1161,60,wisconsin,20
2015-09,1389,31,minnesota,21
2015-09,1789,10,colorado,22
2015-09,1018,4,alabama,23
2015-09,1190,51,south carolina,24
2015-09,1323,25,louisiana,25
2015-09,1043,24,kentucky,26
2015-09,1529,46,oregon,27
2015-09,1034,45,oklahoma,28
2015-09,1829,11,connecticut,29
2015-09,1112,19,iowa,30
2015-09,1046,34,mississippi,31
2015-09,948,6,arkansas,32
2015-09,1094,23,kansas,33
2015-09,1394,55,utah,34
2015-09,1199,41,new mexico,35
2015-09,985,61,west virginia,36
2015-09,1251,38,nebraska,37
2015-09,1098,20,idaho,38
2015-09,2524,18,hawaii,39
2015-09,1362,28,maine,40
2015-09,1697,39,new hampshire,41
2015-09,1180,35,montana,42
2015-09,1385,13,delaware,43
2015-09,1195,52,south dakota,44
2015-09,1857,3,alaska,45
2015-09,1470,37,north dakota,46
2015-09,2666,12,district of columbia,47
2015-09,1295,62,wyoming,48
2015-10,2288,9,california,1
2015-10,1412,54,texas,2
2015-10,1993,43,new york,3
2015-10,1491,14,florida,4
2015-10,1450,21,illinois,5
2015-10,1253,47,pennsylvania,6
2015-10,1111,44,ohio,7
2015-10,1047,30,michigan,8
2015-10,1181,16,georgia,9
2015-10,1148,36,north carolina,10
2015-10,2016,40,new jersey,11
2015-10,1441,56,virginia,12
2015-10,1603,59,washington,13
2015-10,2148,26,massachusetts,14
2015-10,1075,22,indiana,15
2015-10,1250,8,arizona,16
2015-10,1093,53,tennessee,17
2015-10,1030,32,missouri,18
2015-10,1795,27,maryland,19
2015-10,1145,60,wisconsin,20
2015-10,1390,31,minnesota,21
2015-10,1794,10,colorado,22
2015-10,1014,4,alabama,23
2015-10,1184,51,south carolina,24
2015-10,1316,25,louisiana,25
2015-10,1042,24,kentucky,26
2015-10,1536,46,oregon,27
2015-10,1028,45,oklahoma,28
2015-10,1832,11,connecticut,29
2015-10,1099,19,iowa,30
2015-10,1038,34,mississippi,31
2015-10,938,6,arkansas,32
2015-10,1091,23,kansas,33
2015-10,1392,55,utah,34
2015-10,1198,41,new mexico,35
2015-10,977,61,west virginia,36
2015-10,1242,38,nebraska,37
2015-10,1099,20,idaho,38
2015-10,2516,18,hawaii,39
2015-10,1346,28,maine,40
2015-10,1689,39,new hampshire,41
2015-10,1194,35,montana,42
2015-10,1392,13,delaware,43
2015-10,1197,52,south dakota,44
2015-10,1850,3,alaska,45
2015-10,1473,37,north dakota,46
2015-10,2669,12,district of columbia,47
2015-10,1288,62,wyoming,48
2015-11,2288,9,california,1
2015-11,1405,54,texas,2
2015-11,1986,43,new york,3
2015-11,1491,14,florida,4
2015-11,1444,21,illinois,5
2015-11,1244,47,pennsylvania,6
2015-11,1104,44,ohio,7
2015-11,1043,30,michigan,8
2015-11,1178,16,georgia,9
2015-11,1140,36,north carolina,10
2015-11,2006,40,new jersey,11
2015-11,1434,56,virginia,12
2015-11,1601,59,washington,13
2015-11,2132,26,massachusetts,14
2015-11,1062,22,indiana,15
2015-11,1247,8,arizona,16
2015-11,1089,53,tennessee,17
2015-11,1016,32,missouri,18
2015-11,1789,27,maryland,19
2015-11,1129,60,wisconsin,20
2015-11,1388,31,minnesota,21
2015-11,1794,10,colorado,22
2015-11,1008,4,alabama,23
2015-11,1173,51,south carolina,24
2015-11,1304,25,louisiana,25
2015-11,1034,24,kentucky,26
2015-11,1536,46,oregon,27
2015-11,1015,45,oklahoma,28
2015-11,1826,11,connecticut,29
2015-11,1083,19,iowa,30
2015-11,1035,34,mississippi,31
2015-11,927,6,arkansas,32
2015-11,1077,23,kansas,33
2015-11,1389,55,utah,34
2015-11,1194,41,new mexico,35
2015-11,961,61,west virginia,36
2015-11,1233,38,nebraska,37
2015-11,1096,20,idaho,38
2015-11,2510,18,hawaii,39
2015-11,1329,28,maine,40
2015-11,1679,39,new hampshire,41
2015-11,1202,35,montana,42
2015-11,1395,13,delaware,43
2015-11,1195,52,south dakota,44
2015-11,1837,3,alaska,45
2015-11,1439,37,north dakota,46
