date,RegionName,med_rental_price,SizeRank
2015-04,North Dakota,,47
2015-04,District of Columbia,3100,48
2015-04,Wyoming,1250,49
2015-05,California,2200,1
2015-05,Texas,1450,2
2015-05,Florida,1600,3
2015-05,Illinois,1595,4
2015-05,Pennsylvania,1350,5
2015-05,Ohio,1050,6
2015-05,Michigan,900,7
2015-05,Georgia,1175,8
2015-05,North Carolina,1150,9
2015-05,New Jersey,1995,10
2015-05,Virginia,1625,11
2015-05,Washington,1595,12
2015-05,Massachusetts,2600,13
2015-05,Indiana,1050,14
2015-05,Arizona,1269,15
2015-05,Tennessee,1100,16
2015-05,Missouri,875,17
2015-05,Maryland,1795,18
2015-05,Wisconsin,1150,19
2015-05,Minnesota,1460,20
2015-05,Colorado,1699,21
2015-05,Alabama,950,22
2015-05,South Carolina,1250,23
2015-05,Louisiana,1250,24
2015-05,Kentucky,999.5,25
2015-05,Oregon,1450,26
2015-05,Oklahoma,1195,27
2015-05,Connecticut,1950,28
2015-05,Iowa,1150,29
2015-05,Mississippi,1075,30
2015-05,Arkansas,1000,31
2015-05,Kansas,1150,32
2015-05,Utah,1295,33
2015-05,Nevada,1275,34
2015-05,New Mexico,1150,35
2015-05,West Virginia,1100,36
2015-05,Nebraska,1200,37
2015-05,Idaho,1000,38
2015-05,Hawaii,2624,39
2015-05,Maine,1497.5,40
2015-05,New Hampshire,1600,41
2015-05,Rhode Island,1975,42
2015-05,Montana,1000,43
2015-05,Delaware,1350,44
2015-05,South Dakota,950,45
2015-05,Alaska,1800,46
2015-05,North Dakota,,47
2015-05,District of Columbia,3100,48
2015-05,Wyoming,1200,49
2015-06,California,2250,1
2015-06,Texas,1495,2
2015-06,Florida,1600,3
2015-06,Illinois,1595,4
2015-06,Pennsylvania,1395,5
2015-06,Ohio,1095,6
2015-06,Michigan,900,7
2015-06,Georgia,1195,8
2015-06,North Carolina,1150,9
2015-06,New Jersey,1950,10
2015-06,Virginia,1652.5,11
2015-06,Washington,1595,12
2015-06,Massachusetts,2600,13
2015-06,Indiana,1025,14
2015-06,Arizona,1250,15
2015-06,Tennessee,1100,16
2015-06,Missouri,900,17
2015-06,Maryland,1800,18
2015-06,Wisconsin,1197.5,19
2015-06,Minnesota,1475,20
2015-06,Colorado,1700,21
2015-06,Alabama,950,22
2015-06,South Carolina,1250,23
2015-06,Louisiana,1250,24
2015-06,Kentucky,999,25
2015-06,Oregon,1475,26
2015-06,Oklahoma,1195,27
2015-06,Connecticut,1950,28
2015-06,Iowa,1100,29
2015-06,Mississippi,1050,30
2015-06,Arkansas,997.5,31
2015-06,Kansas,1125,32
2015-06,Utah,1295,33
2015-06,Nevada,1295,34
2015-06,New Mexico,1150,35
2015-06,West Virginia,1100,36
2015-06,Nebraska,1200,37
2015-06,Idaho,1002.5,38
2015-06,Hawaii,2700,39
2015-06,Maine,1500,40
2015-06,New Hampshire,1600,41
2015-06,Rhode Island,1900,42
2015-06,Montana,1075,43
2015-06,Delaware,1350,44
2015-06,South Dakota,1062.5,45
2015-06,Alaska,1800,46
2015-06,North Dakota,1700,47
2015-06,District of Columbia,3000,48
2015-06,Wyoming,1200,49
2015-07,California,2250,1
2015-07,Texas,1450,2
2015-07,Florida,1600,3
2015-07,Illinois,1599,4
2015-07,Pennsylvania,1375,5
2015-07,Ohio,1000,6
2015-07,Michigan,900,7
2015-07,Georgia,1195,8
2015-07,North Carolina,1150,9
2015-07,New Jersey,2000,10
2015-07,Virginia,1650,11
2015-07,Washington,1600,12
2015-07,Massachusetts,2550,13
2015-07,Indiana,995,14
2015-07,Arizona,1250,15
2015-07,Tennessee,1125,16
2015-07,Missouri,895,17
2015-07,Maryland,1800,18
2015-07,Wisconsin,1175,19
2015-07,Minnesota,1475,20
2015-07,Colorado,1700,21
2015-07,Alabama,950,22
2015-07,South Carolina,1250,23
2015-07,Louisiana,1256,24
2015-07,Kentucky,1025,25
2015-07,Oregon,1495,26
2015-07,Oklahoma,1195,27
2015-07,Connecticut,2000,28
2015-07,Iowa,1100,29
2015-07,Mississippi,1025,30
2015-07,Arkansas,1000,31
2015-07,Kansas,1100,32
2015-07,Utah,1275,33
2015-07,Nevada,1295,34
2015-07,New Mexico,1150,35
2015-07,West Virginia,1100,36
2015-07,Nebraska,1195,37
2015-07,Idaho,1050,38
2015-07,Hawaii,2700,39
2015-07,Maine,1500,40
2015-07,New Hampshire,1650,41
2015-07,Rhode Island,1800,42
2015-07,Montana,1145,43
2015-07,Delaware,1350,44
2015-07,South Dakota,1150,45
2015-07,Alaska,1800,46
2015-07,North Dakota,1600,47
2015-07,District of Columbia,3250,48
2015-07,Wyoming,1200,49
2015-08,California,2275,1
2015-08,Texas,1450,2
2015-08,Florida,1600,3
2015-08,Illinois,1600,4
2015-08,Pennsylvania,1325,5
2015-08,Ohio,1000,6
2015-08,Michigan,900,7
2015-08,Georgia,1150,8
2015-08,North Carolina,1125,9
2015-08,New Jersey,1975,10
2015-08,Virginia,1650,11
2015-08,Washington,1650,12
2015-08,Massachusetts,2500,13
2015-08,Indiana,950,14
2015-08,Arizona,1250,15
2015-08,Tennessee,1100,16
2015-08,Missouri,895,17
2015-08,Maryland,1800,18
2015-08,Wisconsin,1150,19
2015-08,Minnesota,1450,20
2015-08,Colorado,1750,21
2015-08,Alabama,950,22
2015-08,South Carolina,1250,23
2015-08,Louisiana,1250,24
2015-08,Kentucky,1000,25
2015-08,Oregon,1550,26
2015-08,Oklahoma,1150,27
2015-08,Connecticut,1975,28
2015-08,Iowa,1085,29
2015-08,Mississippi,1095,30
2015-08,Arkansas,1000,31
2015-08,Kansas,1095,32
2015-08,Utah,1250,33
2015-08,Nevada,1300,34
2015-08,New Mexico,1150,35
2015-08,West Virginia,1100,36
2015-08,Nebraska,1150,37
2015-08,Idaho,1025,38
2015-08,Hawaii,2650,39
2015-08,Maine,1500,40
2015-08,New Hampshire,1650,41
2015-08,Rhode Island,1800,42
2015-08,Montana,1147.5,43
2015-08,Delaware,1362.5,44
2015-08,South Dakota,1145,45
2015-08,Alaska,1800,46
2015-08,North Dakota,1495,47
2015-08,District of Columbia,3295,48
2015-08,Wyoming,1250,49
2015-09,California,2295,1
2015-09,Texas,1425,2
2015-09,Florida,1600,3
2015-09,Illinois,1575,4
2015-09,Pennsylvania,1300,5
2015-09,Ohio,1000,6
2015-09,Michigan,925,7
2015-09,Georgia,1150,8
2015-09,North Carolina,1100,9
2015-09,New Jersey,1875,10
2015-09,Virginia,1600,11
2015-09,Washington,1600,12
2015-09,Massachusetts,2400,13
2015-09,Indiana,925,14
2015-09,Arizona,1250,15
2015-09,Tennessee,1100,16
2015-09,Missouri,895,17
2015-09,Maryland,1750,18
2015-09,Wisconsin,1100,19
2015-09,Minnesota,1450,20
2015-09,Colorado,1750,21
2015-09,Alabama,925,22
2015-09,South Carolina,1200,23
2015-09,Louisiana,1250,24
2015-09,Kentucky,995,25
2015-09,Oregon,1550,26
2015-09,Oklahoma,1100,27
2015-09,Connecticut,1900,28
2015-09,Iowa,1000,29
2015-09,Mississippi,1000,30
2015-09,Arkansas,1000,31
2015-09,Kansas,1075,32
2015-09,Utah,1250,33
2015-09,Nevada,1295,34
2015-09,New Mexico,1150,35
2015-09,West Virginia,1100,36
2015-09,Nebraska,1150,37
2015-09,Idaho,1025,38
2015-09,Hawaii,2650,39
2015-09,Maine,1400,40
2015-09,New Hampshire,1650,41
2015-09,Rhode Island,1800,42
2015-09,Montana,1195,43
2015-09,Delaware,1375,44
2015-09,South Dakota,1100,45
2015-09,Alaska,1750,46
2015-09,North Dakota,1495,47
2015-09,District of Columbia,3200,48
2015-09,Wyoming,1250,49
2015-10,California,2290,1
2015-10,Texas,1425,2
2015-10,Florida,1600,3
2015-10,Illinois,1550,4
2015-10,Pennsylvania,1250,5
2015-10,Ohio,1000,6
2015-10,Michigan,950,7
2015-10,Georgia,1125,8
2015-10,North Carolina,1100,9
2015-10,New Jersey,1850,10
2015-10,Virginia,1595,11
2015-10,Washington,1600,12
2015-10,Massachusetts,2300,13
2015-10,Indiana,900,14
2015-10,Arizona,1250,15
2015-10,Tennessee,1100,16
2015-10,Missouri,895,17
2015-10,Maryland,1750,18
2015-10,Wisconsin,1100,19
2015-10,Minnesota,1450,20
2015-10,Colorado,1750,21
2015-10,Alabama,934,22
2015-10,South Carolina,1200,23
2015-10,Louisiana,1200,24
2015-10,Kentucky,975,25
2015-10,Oregon,1550,26
2015-10,Oklahoma,1095,27
2015-10,Connecticut,1900,28
2015-10,Iowa,1025,29
2015-10,Mississippi,995,30
2015-10,Arkansas,1000,31
2015-10,Kansas,1050,32
2015-10,Utah,1250,33
2015-10,Nevada,1295,34
2015-10,New Mexico,1150,35
2015-10,West Virginia,1100,36
2015-10,Nebraska,1175,37
2015-10,Idaho,1000,38
2015-10,Hawaii,2650,39
2015-10,Maine,1425,40
2015-10,New Hampshire,1600,41
2015-10,Rhode Island,1800,42
2015-10,Montana,1150,43
2015-10,Delaware,1350,44
2015-10,South Dakota,1100,45
2015-10,Alaska,1792.5,46
2015-10,North Dakota,1395,47
2015-10,District of Columbia,2995,48
2015-10,Wyoming,1295,49
2015-11,California,2300,1
2015-11,Texas,1425,2
2015-11,Florida,1625,3
2015-11,Illinois,1550,4
2015-11,Pennsylvania,1275,5
2015-11,Ohio,1025,6
2015-11,Michigan,950,7
2015-11,Georgia,1145,8
2015-11,North Carolina,1100,9
2015-11,New Jersey,1850,10
2015-11,Virginia,1575,11
2015-11,Washington,1600,12
2015-11,Massachusetts,2306,13
2015-11,Indiana,900,14
2015-11,Arizona,1250,15
2015-11,Tennessee,1100,16
2015-11,Missouri,875,17
2015-11,Maryland,1750,18
2015-11,Wisconsin,1095,19
2015-11,Minnesota,1450,20
2015-11,Colorado,1754.5,21
2015-11,Alabama,950,22
2015-11,South Carolina,1200,23
2015-11,Louisiana,1200,24
2015-11,Kentucky,985,25
2015-11,Oregon,1510,26
2015-11,Oklahoma,1100,27
2015-11,Connecticut,1850,28
2015-11,Iowa,1075,29
2015-11,Mississippi,1000,30
2015-11,Arkansas,1000,31
2015-11,Kansas,1050,32
2015-11,Utah,1250,33
2015-11,Nevada,1295,34
2015-11,New Mexico,1150,35
2015-11,West Virginia,1050,36
2015-11,Nebraska,1120,37
2015-11,Idaho,1000,38
2015-11,Hawaii,2600,39
2015-11,Maine,1362.5,40
2015-11,New Hampshire,1600,41
2015-11,Rhode Island,1800,42
2015-11,Montana,1095,43
2015-11,Delaware,1350,44
2015-11,South Dakota,1100,45
2015-11,Alaska,1800,46
2015-11,North Dakota,1375,47
2015-11,District of Columbia,2900,48
2015-11,Wyoming,1200,49
2015-12,California,2300,1
2015-12,Texas,1425,2
2015-12,Florida,1625,3
2015-12,Illinois,1525,4
2015-12,Pennsylvania,1250,5
2015-12,Ohio,1000,6
2015-12,Michigan,907.5,7
2015-12,Georgia,1150,8
2015-12,North Carolina,1100,9
2015-12,New Jersey,1850,10
2015-12,Virginia,1550,11
2015-12,Washington,1600,12
2015-12,Massachusetts,2450,13
2015-12,Indiana,895,14
2015-12,Arizona,1250,15
2015-12,Tennessee,1100,16
2015-12,Missouri,850,17
2015-12,Maryland,1700,18
2015-12,Wisconsin,1100,19
2015-12,Minnesota,1450,20
2015-12,Colorado,1750,21
2015-12,Alabama,950,22
2015-12,South Carolina,1200,23
2015-12,Louisiana,1200,24
2015-12,Kentucky,975,25
2015-12,Oregon,1550,26
2015-12,Oklahoma,1095,27
2015-12,Connecticut,1800,28
2015-12,Iowa,1075,29
2015-12,Mississippi,995,30
2015-12,Arkansas,1000,31
2015-12,Kansas,1050,32
2015-12,Utah,1250,33
2015-12,Nevada,1295,34
2015-12,New Mexico,1150,35
2015-12,West Virginia,1035,36
2015-12,Nebraska,1150,37
2015-12,Idaho,999,38
2015-12,Hawaii,2600,39
2015-12,Maine,1350,40
2015-12,New Hampshire,1600,41
2015-12,Rhode Island,1950,42
2015-12,Montana,1095,43
2015-12,Delaware,1350,44
2015-12,South Dakota,1100,45
2015-12,Alaska,1800,46
2015-12,North Dakota,1375,47
2015-12,District of Columbia,2850,48
2015-12,Wyoming,1200,49
2016-01,California,2299,1
2016-01,Texas,1425,2
2016-01,Florida,1650,3
2016-01,Illinois,1500,4
2016-01,Pennsylvania,1250,5
2016-01,Ohio,1000,6
2016-01,Michigan,925,7
2016-01,Georgia,1150,8
2016-01,North Carolina,1100,9
2016-01,New Jersey,1850,10
2016-01,Virginia,1500,11
2016-01,Washington,1600,12
2016-01,Massachusetts,2500,13
2016-01,Indiana,900,14
2016-01,Arizona,1275,15
2016-01,Tennessee,1100,16
2016-01,Missouri,855.5,17
2016-01,Maryland,1700,18
2016-01,Wisconsin,1100,19
2016-01,Minnesota,1495,20
2016-01,Colorado,1795,21
2016-01,Alabama,950,22
2016-01,South Carolina,1200,23
2016-01,Louisiana,1200,24
2016-01,Kentucky,995,25
2016-01,Oregon,1500,26
2016-01,Oklahoma,1100,27
2016-01,Connecticut,1800,28
2016-01,Iowa,1100,29
2016-01,Mississippi,925,30
2016-01,Arkansas,1000,31
2016-01,Kansas,1100,32
2016-01,Utah,1250,33
2016-01,Nevada,1295,34
2016-01,New Mexico,1150,35
2016-01,West Virginia,1050,36
2016-01,Nebraska,1125,37
2016-01,Idaho,995,38
2016-01,Hawaii,2500,39
2016-01,Maine,1400,40
2016-01,New Hampshire,1600,41
2016-01,Rhode Island,2000,42
2016-01,Montana,1150,43
2016-01,Delaware,1350,44
2016-01,South Dakota,1060,45
2016-01,Alaska,1700,46
2016-01,North Dakota,1350,47
2016-01,District of Columbia,2947.5,48
2016-01,Wyoming,1250,49
2016-02,California,2300,1
2016-02,Texas,1425,2
2016-02,Florida,1650,3
2016-02,Illinois,1500,4
2016-02,Pennsylvania,1250,5
2016-02,Ohio,1000,6
2016-02,Michigan,925,7
2016-02,Georgia,1150,8
2016-02,North Carolina,1100,9
2016-02,New Jersey,1850,10
2016-02,Virginia,1500,11
2016-02,Washington,1645,12
2016-02,Massachusetts,2695,13
2016-02,Indiana,940,14
2016-02,Arizona,1295,15
2016-02,Tennessee,1100,16
2016-02,Missouri,895,17
2016-02,Maryland,1700,18
2016-02,Wisconsin,1100,19
2016-02,Minnesota,1490,20
2016-02,Colorado,1795,21
2016-02,Alabama,950,22
2016-02,South Carolina,1250,23
2016-02,Louisiana,1200,24
2016-02,Kentucky,995,25
2016-02,Oregon,1550,26
2016-02,Oklahoma,1100,27
2016-02,Connecticut,1850,28
2016-02,Iowa,1150,29
2016-02,Mississippi,950,30
2016-02,Arkansas,1000,31
2016-02,Kansas,1100,32
2016-02,Utah,1295,33
2016-02,Nevada,1300,34
2016-02,New Mexico,1150,35
2016-02,West Virginia,1050,36
2016-02,Nebraska,1175,37
2016-02,Idaho,1000,38
2016-02,Hawaii,2500,39
2016-02,Maine,1450,40
2016-02,New Hampshire,1600,41
2016-02,Rhode Island,2000,42
2016-02,Montana,1100,43
2016-02,Delaware,1350,44
2016-02,South Dakota,1000,45
2016-02,Alaska,1750,46
2016-02,North Dakota,1350,47
2016-02,District of Columbia,3000,48
2016-02,Wyoming,1200,49
2016-03,California,2395,1
2016-03,Texas,1450,2
2016-03,Florida,1700,3
2016-03,Illinois,1500,4
2016-03,Pennsylvania,1300,5
2016-03,Ohio,1095,6
2016-03,Michigan,950,7
2016-03,Georgia,1200,8
2016-03,North Carolina,1150,9
2016-03,New Jersey,1900,10
2016-03,Virginia,1550,11
2016-03,Washington,1625,12
2016-03,Massachusetts,2700,13
2016-03,Indiana,985,14
2016-03,Arizona,1295,15
2016-03,Tennessee,1100,16
2016-03,Missouri,900,17
2016-03,Maryland,1700,18
2016-03,Wisconsin,1150,19
2016-03,Minnesota,1495,20
2016-03,Colorado,1800,21
2016-03,Alabama,950,22
2016-03,South Carolina,1250,23
2016-03,Louisiana,1250,24
2016-03,Kentucky,999,25
2016-03,Oregon,1595,26
2016-03,Oklahoma,1150,27
2016-03,Connecticut,1950,28
2016-03,Iowa,1150,29
2016-03,Mississippi,1000,30
2016-03,Arkansas,1087.5,31
2016-03,Kansas,1100,32
2016-03,Utah,1300,33
2016-03,Nevada,1300,34
2016-03,New Mexico,1150,35
2016-03,West Virginia,1081,36
2016-03,Nebraska,1190,37
2016-03,Idaho,1000,38
2016-03,Hawaii,2600,39
2016-03,Maine,1500,40
2016-03,New Hampshire,1600,41
2016-03,Rhode Island,2000,42
2016-03,Montana,1097.5,43
2016-03,Delaware,1300,44
2016-03,South Dakota,1052.5,45
2016-03,Alaska,1750,46
2016-03,North Dakota,1375,47
2016-03,District of Columbia,3000,48
2016-03,Wyoming,1200,49
2016-04,California,2395,1
2016-04,Texas,1450,2
2016-04,Florida,1699,3
2016-04,Illinois,1535.5,4
2016-04,Pennsylvania,1350,5
2016-04,Ohio,1100,6
2016-04,Michigan,975,7
2016-04,Georgia,1200,8
2016-04,North Carolina,1195,9
2016-04,New Jersey,1995,10
2016-04,Virginia,1600,11
2016-04,Washington,1626.5,12
2016-04,Massachusetts,2700,13
2016-04,Indiana,1000,14
2016-04,Arizona,1300,15
2016-04,Tennessee,1135,16
2016-04,Missouri,900,17
2016-04,Maryland,1700,18
2016-04,Wisconsin,1100,19
2016-04,Minnesota,1450,20
2016-04,Colorado,1795,21
2016-04,Alabama,975,22
2016-04,South Carolina,1250,23
2016-04,Louisiana,1295,24
2016-04,Kentucky,1000,25
2016-04,Oregon,1595,26
2016-04,Oklahoma,1150,27
2016-04,Connecticut,1975,28
2016-04,Iowa,1150,29
2016-04,Mississippi,1000,30
2016-04,Arkansas,1050,31
2016-04,Kansas,1100,32
2016-04,Utah,1295,33
2016-04,Nevada,1300,34
2016-04,New Mexico,1150,35
2016-04,West Virginia,1100,36
2016-04,Nebraska,1200,37
2016-04,Idaho,1049.5,38
2016-04,Hawaii,2700,39
2016-04,Maine,1500,40
2016-04,New Hampshire,1600,41
2016-04,Rhode Island,2000,42
2016-04,Montana,1050,43
2016-04,Delaware,1400,44
2016-04,South Dakota,1055,45
2016-04,Alaska,1800,46
2016-04,North Dakota,1297,47
2016-04,District of Columbia,3000,48
2016-04,Wyoming,1150,49
2016-05,California,2395,1
2016-05,Texas,1450,2
2016-05,Florida,1650,3
2016-05,Illinois,1550,4
2016-05,Pennsylvania,1350,5
2016-05,Ohio,1075,6
2016-05,Michigan,975,7
2016-05,Georgia,1215,8
2016-05,North Carolina,1195,9
2016-05,New Jersey,1960,10
2016-05,Virginia,1650,11
2016-05,Washington,1650,12
2016-05,Massachusetts,2650,13
2016-05,Indiana,1045,14
2016-05,Arizona,1295,15
2016-05,Tennessee,1175,16
2016-05,Missouri,925,17
2016-05,Maryland,1750,18
2016-05,Wisconsin,1150,19
2016-05,Minnesota,1495,20
2016-05,Colorado,1800,21
2016-05,Alabama,975,22
2016-05,South Carolina,1290,23
2016-05,Louisiana,1250,24
2016-05,Kentucky,1000,25
2016-05,Oregon,1595,26
2016-05,Oklahoma,1100,27
2016-05,Connecticut,1950,28
2016-05,Iowa,1147.5,29
2016-05,Mississippi,1100,30
2016-05,Arkansas,1050,31
2016-05,Kansas,1190,32
2016-05,Utah,1313,33
2016-05,Nevada,1300,34
2016-05,New Mexico,1175,35
2016-05,West Virginia,1095,36
2016-05,Nebraska,1225,37
2016-05,Idaho,1050,38
2016-05,Hawaii,2600,39
2016-05,Maine,1400,40
2016-05,New Hampshire,1600,41
2016-05,Rhode Island,1900,42
2016-05,Montana,1150,43
2016-05,Delaware,1350,44
2016-05,South Dakota,1075,45
2016-05,Alaska,1750,46
2016-05,North Dakota,1295,47
2016-05,District of Columbia,3200,48
2016-05,Wyoming,1150,49
2016-06,California,2400,1
2016-06,Texas,1450,2
2016-06,Florida,1650,3
2016-06,Illinois,1550,4
2016-06,Pennsylvania,1300,5
2016-06,Ohio,1057,6
2016-06,Michigan,950,7
2016-06,Georgia,1200,8
2016-06,North Carolina,1195,9
2016-06,New Jersey,2000,10
2016-06,Virginia,1625,11
2016-06,Washington,1695,12
2016-06,Massachusetts,2700,13
2016-06,Indiana,1000,14
2016-06,Arizona,1300,15
2016-06,Tennessee,1150,16
2016-06,Missouri,933.5,17
2016-06,Maryland,1795,18
2016-06,Wisconsin,1055,19
2016-06,Minnesota,1495,20
2016-06,Colorado,1800,21
2016-06,Alabama,1000,22
2016-06,South Carolina,1300,23
2016-06,Louisiana,1200,24
2016-06,Kentucky,1000,25
2016-06,Oregon,1525,26
2016-06,Oklahoma,1125,27
2016-06,Connecticut,1925,28
2016-06,Iowa,1050,29
2016-06,Mississippi,1095,30
2016-06,Arkansas,1050,31
2016-06,Kansas,1150,32
2016-06,Utah,1300,33
2016-06,Nevada,1350,34
2016-06,New Mexico,1195,35
2016-06,West Virginia,1000,36
2016-06,Nebraska,1250,37
2016-06,Idaho,1075,38
2016-06,Hawaii,2650,39
2016-06,Maine,1350,40
2016-06,New Hampshire,1600,41
2016-06,Rhode Island,1800,42
2016-06,Montana,1095,43
2016-06,Delaware,1300,44
2016-06,South Dakota,1050,45
2016-06,Alaska,1700,46
2016-06,North Dakota,1300,47
2016-06,District of Columbia,3200,48
2016-06,Wyoming,1175,49
2016-07,California,2400,1
2016-07,Texas,1450,2
2016-07,Florida,1600,3
2016-07,Illinois,1550,4
2016-07,Pennsylvania,1300,5
2016-07,Ohio,1100,6
2016-07,Michigan,1000,7
2016-07,Georgia,1245,8
2016-07,North Carolina,1200,9
2016-07,New Jersey,1950,10
2016-07,Virginia,1700,11
2016-07,Washington,1750,12
2016-07,Massachusetts,2600,13
2016-07,Indiana,1050,14
2016-07,Arizona,1295,15
2016-07,Tennessee,1200,16
2016-07,Missouri,950,17
2016-07,Maryland,1800,18
2016-07,Wisconsin,1195,19
2016-07,Minnesota,1495,20
2016-07,Colorado,1795,21
2016-07,Alabama,1000,22
2016-07,South Carolina,1250,23
2016-07,Louisiana,1200,24
2016-07,Kentucky,1029,25
2016-07,Oregon,1600,26
2016-07,Oklahoma,1100,27
2016-07,Connecticut,1875,28
2016-07,Iowa,1087.5,29
2016-07,Mississippi,1050,30
2016-07,Arkansas,1025,31
2016-07,Kansas,1125,32
2016-07,Utah,1322.5,33
2016-07,Nevada,1299,34
2016-07,New Mexico,1200,35
2016-07,West Virginia,1097.5,36
2016-07,Nebraska,1250,37
2016-07,Idaho,1050,38
2016-07,Hawaii,2700,39
2016-07,Maine,1337.5,40
2016-07,New Hampshire,1700,41
2016-07,Rhode Island,1850,42
2016-07,Montana,1150,43
2016-07,Delaware,1375,44
2016-07,South Dakota,1100,45
2016-07,Alaska,1750,46
2016-07,North Dakota,1300,47
2016-07,District of Columbia,3325,48
2016-07,Wyoming,1150,49
2016-08,California,2400,1
2016-08,Texas,1450,2
2016-08,Florida,1600,3
2016-08,Illinois,1550,4
2016-08,Pennsylvania,1300,5
2016-08,Ohio,1052.5,6
2016-08,Michigan,995,7
2016-08,Georgia,1200,8
2016-08,North Carolina,1200,9
2016-08,New Jersey,1950,10
2016-08,Virginia,1675,11
2016-08,Washington,1750,12
2016-08,Massachusetts,2600,13
2016-08,Indiana,995,14
2016-08,Arizona,1295,15
2016-08,Tennessee,1150,16
2016-08,Missouri,950,17
2016-08,Maryland,1800,18
2016-08,Wisconsin,1100,19
2016-08,Minnesota,1450,20
2016-08,Colorado,1800,21
2016-08,Alabama,995,22
2016-08,South Carolina,1295,23
2016-08,Louisiana,1250,24
2016-08,Kentucky,1000,25
2016-08,Oregon,1650,26
2016-08,Oklahoma,1100,27
2016-08,Connecticut,1895,28
2016-08,Iowa,1100,29
2016-08,Mississippi,1000,30
2016-08,Arkansas,999.5,31
2016-08,Kansas,1095,32
2016-08,Utah,1395,33
2016-08,Nevada,1300,34
2016-08,New Mexico,1175,35
2016-08,West Virginia,1100,36
2016-08,Nebraska,1200,37
2016-08,Idaho,1100,38
2016-08,Hawaii,2600,39
2016-08,Maine,1350,40
2016-08,New Hampshire,1650,41
2016-08,Rhode Island,1800,42
2016-08,Montana,1095,43
2016-08,Delaware,1350,44
2016-08,South Dakota,1050,45
2016-08,Alaska,1795,46
2016-08,North Dakota,1100,47
2016-08,District of Columbia,3200,48
2016-08,Wyoming,1100,49
2016-09,California,2395,1
2016-09,Texas,1400,2
2016-09,Florida,1600,3
2016-09,Illinois,1500,4
2016-09,Pennsylvania,1250,5
2016-09,Ohio,975,6
2016-09,Michigan,975,7
2016-09,Georgia,1200,8
2016-09,North Carolina,1175,9
2016-09,New Jersey,1900,10
2016-09,Virginia,1595,11
2016-09,Washington,1750,12
2016-09,Massachusetts,2450,13
2016-09,Indiana,955,14
2016-09,Arizona,1275,15
2016-09,Tennessee,1175,16
2016-09,Missouri,900,17
2016-09,Maryland,1700,18
2016-09,Wisconsin,1100,19
2016-09,Minnesota,1450,20
2016-09,Colorado,1795,21
2016-09,Alabama,925,22
2016-09,South Carolina,1250,23
2016-09,Louisiana,1200,24
2016-09,Kentucky,1000,25
2016-09,Oregon,1645,26
2016-09,Oklahoma,1075,27
2016-09,Connecticut,1800,28
2016-09,Iowa,1075,29
2016-09,Mississippi,1050,30
2016-09,Arkansas,995,31
2016-09,Kansas,1000,32
2016-09,Utah,1350,33
2016-09,Nevada,1300,34
2016-09,New Mexico,1195,35
2016-09,West Virginia,1050,36
2016-09,Nebraska,1200,37
2016-09,Idaho,1095,38
2016-09,Hawaii,2600,39
2016-09,Maine,1375,40
2016-09,New Hampshire,1700,41
2016-09,Rhode Island,1800,42
2016-09,Montana,1100,43
2016-09,Delaware,1350,44
2016-09,South Dakota,1110,45
2016-09,Alaska,1700,46
2016-09,North Dakota,1250,47
2016-09,District of Columbia,3000,48
2016-09,Wyoming,1100,49
2016-10,California,2350,1
2016-10,Texas,1400,2
2016-10,Florida,1600,3
2016-10,Illinois,1500,4
2016-10,Pennsylvania,1250,5
2016-10,Ohio,975,6
2016-10,Michigan,1000,7
2016-10,Georgia,1200,8
2016-10,North Carolina,1175,9
2016-10,New Jersey,1875,10
2016-10,Virginia,1600,11
2016-10,Washington,1745,12
2016-10,Massachusetts,2400,13
2016-10,Indiana,950,14
2016-10,Arizona,1275,15
2016-10,Tennessee,1145,16
2016-10,Missouri,900,17
2016-10,Maryland,1725,18
2016-10,Wisconsin,1100,19
2016-10,Minnesota,1450,20
2016-10,Colorado,1795,21
2016-10,Alabama,975,22
2016-10,South Carolina,1250,23
2016-10,Louisiana,1200,24
2016-10,Kentucky,1000,25
2016-10,Oregon,1600,26
2016-10,Oklahoma,1025,27
2016-10,Connecticut,1800,28
2016-10,Iowa,1095,29
2016-10,Mississippi,1025,30
2016-10,Arkansas,1000,31
2016-10,Kansas,1045,32
2016-10,Utah,1350,33
2016-10,Nevada,1300,34
2016-10,New Mexico,1195,35
2016-10,West Virginia,1000,36
2016-10,Nebraska,1200,37
2016-10,Idaho,1100,38
2016-10,Hawaii,2600,39
2016-10,Maine,1500,40
2016-10,New Hampshire,1695,41
2016-10,Rhode Island,1800,42
2016-10,Montana,1200,43
2016-10,Delaware,1350,44
2016-10,South Dakota,1000,45
2016-10,Alaska,1695,46
2016-10,North Dakota,1195,47
2016-10,District of Columbia,2950,48
2016-10,Wyoming,1100,49
2016-11,California,2400,1
2016-11,Texas,1403,2
2016-11,Florida,1695,3
2016-11,Illinois,1500,4
2016-11,Pennsylvania,1250,5
2016-11,Ohio,975,6
2016-11,Michigan,1000,7
2016-11,Georgia,1200,8
2016-11,North Carolina,1175,9
2016-11,New Jersey,1850,10
2016-11,Virginia,1587.5,11
2016-11,Washington,1700,12
2016-11,Massachusetts,2350,13
2016-11,Indiana,995,14
2016-11,Arizona,1295,15
2016-11,Tennessee,1195,16
2016-11,Missouri,900,17
2016-11,Maryland,1700,18
2016-11,Wisconsin,1100,19
2016-11,Minnesota,1490,20
