year,month,date,bsi,RegionName,SizeRank
2017,3,3/1/2017,6.67,georgia,9
2017,3,3/1/2017,6.86,north carolina,10
2017,3,3/1/2017,0.39,new jersey,11
2017,3,3/1/2017,5.1,virginia,12
2017,3,3/1/2017,9.61,washington,13
2017,3,3/1/2017,5.69,massachusetts,14
2017,3,3/1/2017,6.27,indiana,15
2017,3,3/1/2017,7.45,arizona,16
2017,3,3/1/2017,7.25,tennessee,17
2017,3,3/1/2017,8.04,missouri,18
2017,3,3/1/2017,1.18,maryland,19
2017,3,3/1/2017,4.71,wisconsin,20
2017,3,3/1/2017,5.29,minnesota,21
2017,3,3/1/2017,9.8,colorado,22
2017,3,3/1/2017,2.16,alabama,23
2017,3,3/1/2017,3.53,south carolina,24
2017,3,3/1/2017,4.31,louisiana,25
2017,3,3/1/2017,6.47,kentucky,26
2017,3,3/1/2017,7.84,oregon,27
2017,3,3/1/2017,3.73,oklahoma,28
2017,3,3/1/2017,0.98,connecticut,29
2017,3,3/1/2017,6.08,iowa,30
2017,3,3/1/2017,3.14,mississippi,31
2017,3,3/1/2017,3.92,arkansas,32
2017,3,3/1/2017,8.43,kansas,33
2017,3,3/1/2017,10,utah,34
2017,3,3/1/2017,8.24,nevada,35
2017,3,3/1/2017,3.33,new mexico,36
2017,3,3/1/2017,0.78,west virginia,37
2017,3,3/1/2017,8.82,nebraska,38
2017,3,3/1/2017,9.02,idaho,39
2017,3,3/1/2017,7.65,hawaii,40
2017,3,3/1/2017,2.55,maine,41
2017,3,3/1/2017,4.12,new hampshire,42
2017,3,3/1/2017,2.75,rhode island,43
2017,3,3/1/2017,7.06,montana,44
2017,3,3/1/2017,1.37,delaware,45
2017,3,3/1/2017,5.88,south dakota,46
2017,3,3/1/2017,1.76,alaska,47
2017,3,3/1/2017,2.94,north dakota,48
2017,3,3/1/2017,0.59,vermont,49
2017,3,3/1/2017,9.41,district of columbia,50
2017,3,3/1/2017,4.9,wyoming,51
2017,4,4/1/2017,9.22,california,1
2017,4,4/1/2017,8.24,texas,2
2017,4,4/1/2017,0.2,new york,3
2017,4,4/1/2017,2.55,florida,4
2017,4,4/1/2017,1.76,illinois,5
2017,4,4/1/2017,1.96,pennsylvania,6
2017,4,4/1/2017,5.88,ohio,7
2017,4,4/1/2017,4.51,michigan,8
2017,4,4/1/2017,6.27,georgia,9
2017,4,4/1/2017,6.86,north carolina,10
2017,4,4/1/2017,0.59,new jersey,11
2017,4,4/1/2017,5.1,virginia,12
2017,4,4/1/2017,9.61,washington,13
2017,4,4/1/2017,5.69,massachusetts,14
2017,4,4/1/2017,6.67,indiana,15
2017,4,4/1/2017,7.45,arizona,16
2017,4,4/1/2017,7.25,tennessee,17
2017,4,4/1/2017,8.04,missouri,18
2017,4,4/1/2017,1.37,maryland,19
2017,4,4/1/2017,4.31,wisconsin,20
2017,4,4/1/2017,5.29,minnesota,21
2017,4,4/1/2017,9.8,colorado,22
2017,4,4/1/2017,2.16,alabama,23
2017,4,4/1/2017,3.73,south carolina,24
2017,4,4/1/2017,4.71,louisiana,25
2017,4,4/1/2017,6.47,kentucky,26
2017,4,4/1/2017,7.84,oregon,27
2017,4,4/1/2017,3.53,oklahoma,28
2017,4,4/1/2017,0.98,connecticut,29
2017,4,4/1/2017,6.08,iowa,30
2017,4,4/1/2017,2.94,mississippi,31
2017,4,4/1/2017,3.92,arkansas,32
2017,4,4/1/2017,8.43,kansas,33
2017,4,4/1/2017,10,utah,34
2017,4,4/1/2017,9.02,nevada,35
2017,4,4/1/2017,3.14,new mexico,36
2017,4,4/1/2017,0.78,west virginia,37
2017,4,4/1/2017,8.82,nebraska,38
2017,4,4/1/2017,8.63,idaho,39
2017,4,4/1/2017,7.65,hawaii,40
2017,4,4/1/2017,2.75,maine,41
2017,4,4/1/2017,4.12,new hampshire,42
2017,4,4/1/2017,3.33,rhode island,43
2017,4,4/1/2017,7.06,montana,44
2017,4,4/1/2017,1.18,delaware,45
2017,4,4/1/2017,5.49,south dakota,46
2017,4,4/1/2017,1.57,alaska,47
2017,4,4/1/2017,2.35,north dakota,48
2017,4,4/1/2017,0.39,vermont,49
2017,4,4/1/2017,9.41,district of columbia,50
2017,4,4/1/2017,4.9,wyoming,51
2017,5,5/1/2017,9.41,california,1
2017,5,5/1/2017,8.04,texas,2
2017,5,5/1/2017,0.2,new york,3
2017,5,5/1/2017,2.55,florida,4
2017,5,5/1/2017,1.76,illinois,5
2017,5,5/1/2017,2.16,pennsylvania,6
2017,5,5/1/2017,6.08,ohio,7
2017,5,5/1/2017,4.51,michigan,8
2017,5,5/1/2017,5.88,georgia,9
2017,5,5/1/2017,6.67,north carolina,10
2017,5,5/1/2017,0.39,new jersey,11
2017,5,5/1/2017,5.1,virginia,12
2017,5,5/1/2017,9.8,washington,13
2017,5,5/1/2017,5.69,massachusetts,14
2017,5,5/1/2017,6.27,indiana,15
2017,5,5/1/2017,7.25,arizona,16
2017,5,5/1/2017,7.45,tennessee,17
2017,5,5/1/2017,8.24,missouri,18
2017,5,5/1/2017,1.37,maryland,19
2017,5,5/1/2017,4.31,wisconsin,20
2017,5,5/1/2017,4.9,minnesota,21
2017,5,5/1/2017,9.61,colorado,22
2017,5,5/1/2017,2.35,alabama,23
2017,5,5/1/2017,3.53,south carolina,24
2017,5,5/1/2017,4.71,louisiana,25
2017,5,5/1/2017,6.47,kentucky,26
2017,5,5/1/2017,7.84,oregon,27
2017,5,5/1/2017,3.33,oklahoma,28
2017,5,5/1/2017,1.18,connecticut,29
2017,5,5/1/2017,5.49,iowa,30
2017,5,5/1/2017,2.94,mississippi,31
2017,5,5/1/2017,3.92,arkansas,32
2017,5,5/1/2017,8.43,kansas,33
2017,5,5/1/2017,10,utah,34
2017,5,5/1/2017,9.02,nevada,35
2017,5,5/1/2017,3.14,new mexico,36
2017,5,5/1/2017,0.78,west virginia,37
2017,5,5/1/2017,8.82,nebraska,38
2017,5,5/1/2017,8.63,idaho,39
2017,5,5/1/2017,7.65,hawaii,40
2017,5,5/1/2017,2.75,maine,41
2017,5,5/1/2017,4.12,new hampshire,42
2017,5,5/1/2017,3.73,rhode island,43
2017,5,5/1/2017,6.86,montana,44
2017,5,5/1/2017,0.98,delaware,45
2017,5,5/1/2017,7.06,south dakota,46
2017,5,5/1/2017,1.57,alaska,47
2017,5,5/1/2017,1.96,north dakota,48
2017,5,5/1/2017,0.59,vermont,49
2017,5,5/1/2017,9.22,district of columbia,50
2017,5,5/1/2017,5.29,wyoming,51
2017,6,6/1/2017,9.41,california,1
2017,6,6/1/2017,7.84,texas,2
2017,6,6/1/2017,0.2,new york,3
2017,6,6/1/2017,2.55,florida,4
2017,6,6/1/2017,1.96,illinois,5
2017,6,6/1/2017,2.16,pennsylvania,6
2017,6,6/1/2017,5.88,ohio,7
2017,6,6/1/2017,4.31,michigan,8
2017,6,6/1/2017,6.08,georgia,9
2017,6,6/1/2017,6.86,north carolina,10
2017,6,6/1/2017,0.39,new jersey,11
2017,6,6/1/2017,4.9,virginia,12
2017,6,6/1/2017,9.8,washington,13
2017,6,6/1/2017,5.69,massachusetts,14
2017,6,6/1/2017,6.27,indiana,15
2017,6,6/1/2017,7.25,arizona,16
2017,6,6/1/2017,7.45,tennessee,17
2017,6,6/1/2017,8.04,missouri,18
2017,6,6/1/2017,1.37,maryland,19
2017,6,6/1/2017,4.51,wisconsin,20
2017,6,6/1/2017,5.49,minnesota,21
2017,6,6/1/2017,9.61,colorado,22
2017,6,6/1/2017,2.35,alabama,23
2017,6,6/1/2017,3.73,south carolina,24
2017,6,6/1/2017,4.12,louisiana,25
2017,6,6/1/2017,6.67,kentucky,26
2017,6,6/1/2017,8.24,oregon,27
2017,6,6/1/2017,2.94,oklahoma,28
2017,6,6/1/2017,0.98,connecticut,29
2017,6,6/1/2017,5.1,iowa,30
2017,6,6/1/2017,3.14,mississippi,31
2017,6,6/1/2017,3.92,arkansas,32
2017,6,6/1/2017,8.43,kansas,33
2017,6,6/1/2017,10,utah,34
2017,6,6/1/2017,9.22,nevada,35
2017,6,6/1/2017,3.53,new mexico,36
2017,6,6/1/2017,0.78,west virginia,37
2017,6,6/1/2017,8.63,nebraska,38
2017,6,6/1/2017,8.82,idaho,39
2017,6,6/1/2017,7.06,hawaii,40
2017,6,6/1/2017,2.75,maine,41
2017,6,6/1/2017,4.71,new hampshire,42
2017,6,6/1/2017,3.33,rhode island,43
2017,6,6/1/2017,6.47,montana,44
2017,6,6/1/2017,1.18,delaware,45
2017,6,6/1/2017,7.65,south dakota,46
2017,6,6/1/2017,1.57,alaska,47
2017,6,6/1/2017,1.76,north dakota,48
2017,6,6/1/2017,0.59,vermont,49
2017,6,6/1/2017,9.02,district of columbia,50
2017,6,6/1/2017,5.29,wyoming,51
2017,7,7/1/2017,9.41,california,1
2017,7,7/1/2017,7.84,texas,2
2017,7,7/1/2017,0.2,new york,3
2017,7,7/1/2017,2.55,florida,4
2017,7,7/1/2017,1.96,illinois,5
2017,7,7/1/2017,2.16,pennsylvania,6
2017,7,7/1/2017,6.08,ohio,7
2017,7,7/1/2017,4.31,michigan,8
2017,7,7/1/2017,6.27,georgia,9
2017,7,7/1/2017,7.06,north carolina,10
2017,7,7/1/2017,0.39,new jersey,11
2017,7,7/1/2017,4.9,virginia,12
2017,7,7/1/2017,10,washington,13
2017,7,7/1/2017,5.49,massachusetts,14
2017,7,7/1/2017,5.88,indiana,15
2017,7,7/1/2017,7.25,arizona,16
2017,7,7/1/2017,7.45,tennessee,17
2017,7,7/1/2017,7.65,missouri,18
2017,7,7/1/2017,1.37,maryland,19
2017,7,7/1/2017,4.51,wisconsin,20
2017,7,7/1/2017,5.69,minnesota,21
2017,7,7/1/2017,9.61,colorado,22
2017,7,7/1/2017,2.35,alabama,23
2017,7,7/1/2017,3.53,south carolina,24
2017,7,7/1/2017,3.92,louisiana,25
2017,7,7/1/2017,6.47,kentucky,26
2017,7,7/1/2017,8.43,oregon,27
2017,7,7/1/2017,2.75,oklahoma,28
2017,7,7/1/2017,0.78,connecticut,29
2017,7,7/1/2017,5.1,iowa,30
2017,7,7/1/2017,3.33,mississippi,31
2017,7,7/1/2017,4.12,arkansas,32
2017,7,7/1/2017,8.04,kansas,33
2017,7,7/1/2017,9.8,utah,34
2017,7,7/1/2017,9.22,nevada,35
2017,7,7/1/2017,3.73,new mexico,36
2017,7,7/1/2017,0.59,west virginia,37
2017,7,7/1/2017,8.63,nebraska,38
2017,7,7/1/2017,8.82,idaho,39
2017,7,7/1/2017,6.86,hawaii,40
2017,7,7/1/2017,2.94,maine,41
2017,7,7/1/2017,4.71,new hampshire,42
2017,7,7/1/2017,3.14,rhode island,43
2017,7,7/1/2017,6.67,montana,44
2017,7,7/1/2017,1.18,delaware,45
2017,7,7/1/2017,8.24,south dakota,46
2017,7,7/1/2017,1.57,alaska,47
2017,7,7/1/2017,1.76,north dakota,48
2017,7,7/1/2017,0.98,vermont,49
2017,7,7/1/2017,9.02,district of columbia,50
2017,7,7/1/2017,5.29,wyoming,51
2017,8,8/1/2017,9.41,california,1
2017,8,8/1/2017,7.84,texas,2
2017,8,8/1/2017,0.2,new york,3
2017,8,8/1/2017,2.55,florida,4
2017,8,8/1/2017,1.96,illinois,5
2017,8,8/1/2017,2.16,pennsylvania,6
2017,8,8/1/2017,6.08,ohio,7
2017,8,8/1/2017,4.9,michigan,8
2017,8,8/1/2017,6.67,georgia,9
2017,8,8/1/2017,7.06,north carolina,10
2017,8,8/1/2017,0.39,new jersey,11
2017,8,8/1/2017,4.71,virginia,12
2017,8,8/1/2017,10,washington,13
2017,8,8/1/2017,5.49,massachusetts,14
2017,8,8/1/2017,5.88,indiana,15
2017,8,8/1/2017,7.25,arizona,16
2017,8,8/1/2017,7.45,tennessee,17
2017,8,8/1/2017,7.65,missouri,18
2017,8,8/1/2017,1.18,maryland,19
2017,8,8/1/2017,5.1,wisconsin,20
2017,8,8/1/2017,5.69,minnesota,21
2017,8,8/1/2017,9.61,colorado,22
2017,8,8/1/2017,2.35,alabama,23
2017,8,8/1/2017,3.53,south carolina,24
2017,8,8/1/2017,3.73,louisiana,25
2017,8,8/1/2017,6.27,kentucky,26
2017,8,8/1/2017,8.43,oregon,27
2017,8,8/1/2017,2.94,oklahoma,28
2017,8,8/1/2017,0.78,connecticut,29
2017,8,8/1/2017,4.31,iowa,30
2017,8,8/1/2017,3.33,mississippi,31
2017,8,8/1/2017,4.12,arkansas,32
2017,8,8/1/2017,8.24,kansas,33
2017,8,8/1/2017,9.8,utah,34
2017,8,8/1/2017,9.22,nevada,35
2017,8,8/1/2017,3.92,new mexico,36
2017,8,8/1/2017,0.98,west virginia,37
2017,8,8/1/2017,8.63,nebraska,38
2017,8,8/1/2017,8.82,idaho,39
2017,8,8/1/2017,6.86,hawaii,40
2017,8,8/1/2017,2.75,maine,41
2017,8,8/1/2017,5.29,new hampshire,42
2017,8,8/1/2017,3.14,rhode island,43
2017,8,8/1/2017,6.47,montana,44
2017,8,8/1/2017,1.37,delaware,45
2017,8,8/1/2017,8.04,south dakota,46
2017,8,8/1/2017,1.57,alaska,47
2017,8,8/1/2017,1.76,north dakota,48
2017,8,8/1/2017,0.59,vermont,49
2017,8,8/1/2017,9.02,district of columbia,50
2017,8,8/1/2017,4.51,wyoming,51
2017,9,9/1/2017,9.41,california,1
2017,9,9/1/2017,7.65,texas,2
2017,9,9/1/2017,0.2,new york,3
2017,9,9/1/2017,2.75,florida,4
2017,9,9/1/2017,1.96,illinois,5
2017,9,9/1/2017,2.16,pennsylvania,6
2017,9,9/1/2017,6.47,ohio,7
2017,9,9/1/2017,4.9,michigan,8
2017,9,9/1/2017,6.86,georgia,9
2017,9,9/1/2017,7.25,north carolina,10
2017,9,9/1/2017,0.39,new jersey,11
2017,9,9/1/2017,4.51,virginia,12
2017,9,9/1/2017,10,washington,13
2017,9,9/1/2017,5.29,massachusetts,14
2017,9,9/1/2017,5.88,indiana,15
2017,9,9/1/2017,7.06,arizona,16
2017,9,9/1/2017,7.45,tennessee,17
2017,9,9/1/2017,7.84,missouri,18
2017,9,9/1/2017,1.18,maryland,19
2017,9,9/1/2017,5.1,wisconsin,20
2017,9,9/1/2017,5.69,minnesota,21
2017,9,9/1/2017,9.61,colorado,22
2017,9,9/1/2017,2.35,alabama,23
2017,9,9/1/2017,3.73,south carolina,24
2017,9,9/1/2017,3.33,louisiana,25
2017,9,9/1/2017,6.08,kentucky,26
2017,9,9/1/2017,8.43,oregon,27
2017,9,9/1/2017,2.94,oklahoma,28
2017,9,9/1/2017,0.78,connecticut,29
2017,9,9/1/2017,4.71,iowa,30
2017,9,9/1/2017,3.53,mississippi,31
2017,9,9/1/2017,4.12,arkansas,32
2017,9,9/1/2017,8.24,kansas,33
2017,9,9/1/2017,9.8,utah,34
2017,9,9/1/2017,9.22,nevada,35
2017,9,9/1/2017,3.92,new mexico,36
2017,9,9/1/2017,0.98,west virginia,37
2017,9,9/1/2017,8.63,nebraska,38
2017,9,9/1/2017,8.82,idaho,39
2017,9,9/1/2017,6.67,hawaii,40
2017,9,9/1/2017,2.55,maine,41
2017,9,9/1/2017,5.49,new hampshire,42
2017,9,9/1/2017,3.14,rhode island,43
2017,9,9/1/2017,6.27,montana,44
2017,9,9/1/2017,1.37,delaware,45
2017,9,9/1/2017,8.04,south dakota,46
2017,9,9/1/2017,1.57,alaska,47
2017,9,9/1/2017,1.76,north dakota,48
2017,9,9/1/2017,0.59,vermont,49
2017,9,9/1/2017,9.02,district of columbia,50
2017,9,9/1/2017,4.31,wyoming,51
2018,1,1/1/2018,9.41,california,1
2018,1,1/1/2018,6.86,texas,2
2018,1,1/1/2018,0.2,new york,3
2018,1,1/1/2018,2.35,florida,4
2018,1,1/1/2018,1.96,illinois,5
2018,1,1/1/2018,2.55,pennsylvania,6
2018,1,1/1/2018,6.67,ohio,7
2018,1,1/1/2018,4.51,michigan,8
2018,1,1/1/2018,7.06,georgia,9
2018,1,1/1/2018,7.84,north carolina,10
2018,1,1/1/2018,0.39,new jersey,11
2018,1,1/1/2018,5.1,virginia,12
2018,1,1/1/2018,10,washington,13
2018,1,1/1/2018,5.29,massachusetts,14
2018,1,1/1/2018,6.27,indiana,15
2018,1,1/1/2018,7.25,arizona,16
2018,1,1/1/2018,7.65,tennessee,17
2018,1,1/1/2018,8.24,missouri,18
2018,1,1/1/2018,1.76,maryland,19
2018,1,1/1/2018,5.49,wisconsin,20
2018,1,1/1/2018,6.08,minnesota,21
2018,1,1/1/2018,9.8,colorado,22
2018,1,1/1/2018,2.75,alabama,23
2018,1,1/1/2018,3.92,south carolina,24
2018,1,1/1/2018,2.16,louisiana,25
2018,1,1/1/2018,6.47,kentucky,26
2018,1,1/1/2018,8.43,oregon,27
2018,1,1/1/2018,2.94,oklahoma,28
2018,1,1/1/2018,0.98,connecticut,29
2018,1,1/1/2018,4.31,iowa,30
2018,1,1/1/2018,3.73,mississippi,31
2018,1,1/1/2018,4.12,arkansas,32
2018,1,1/1/2018,8.04,kansas,33
2018,1,1/1/2018,9.61,utah,34
2018,1,1/1/2018,9.22,nevada,35
2018,1,1/1/2018,3.53,new mexico,36
2018,1,1/1/2018,1.57,west virginia,37
2018,1,1/1/2018,8.63,nebraska,38
2018,1,1/1/2018,9.02,idaho,39
2018,1,1/1/2018,5.88,hawaii,40
2018,1,1/1/2018,3.14,maine,41
2018,1,1/1/2018,5.69,new hampshire,42
2018,1,1/1/2018,3.33,rhode island,43
2018,1,1/1/2018,4.9,montana,44
2018,1,1/1/2018,1.18,delaware,45
2018,1,1/1/2018,7.45,south dakota,46
2018,1,1/1/2018,1.37,alaska,47
2018,1,1/1/2018,0.78,north dakota,48
2018,1,1/1/2018,0.59,vermont,49
2018,1,1/1/2018,8.82,district of columbia,50
2018,1,1/1/2018,4.71,wyoming,51
2018,10,10/1/2018,9.02,california,1
2018,10,10/1/2018,6.08,texas,2
2018,10,10/1/2018,0.2,new york,3
2018,10,10/1/2018,2.35,florida,4
2018,10,10/1/2018,1.96,illinois,5
2018,10,10/1/2018,2.75,pennsylvania,6
2018,10,10/1/2018,6.86,ohio,7
2018,10,10/1/2018,5.1,michigan,8
2018,10,10/1/2018,7.25,georgia,9
2018,10,10/1/2018,7.45,north carolina,10
2018,10,10/1/2018,0.39,new jersey,11
2018,10,10/1/2018,5.69,virginia,12
2018,10,10/1/2018,9.61,washington,13
2018,10,10/1/2018,4.71,massachusetts,14
2018,10,10/1/2018,7.06,indiana,15
2018,10,10/1/2018,8.24,arizona,16
2018,10,10/1/2018,6.47,tennessee,17
2018,10,10/1/2018,8.43,missouri,18
2018,10,10/1/2018,1.37,maryland,19
2018,10,10/1/2018,6.67,wisconsin,20
2018,10,10/1/2018,6.27,minnesota,21
2018,10,10/1/2018,9.8,colorado,22
2018,10,10/1/2018,3.73,alabama,23
2018,10,10/1/2018,3.33,south carolina,24
2018,10,10/1/2018,1.76,louisiana,25
2018,10,10/1/2018,5.88,kentucky,26
2018,10,10/1/2018,7.84,oregon,27
2018,10,10/1/2018,2.94,oklahoma,28
2018,10,10/1/2018,0.59,connecticut,29
2018,10,10/1/2018,4.31,iowa,30
2018,10,10/1/2018,4.51,mississippi,31
2018,10,10/1/2018,3.53,arkansas,32
2018,10,10/1/2018,8.63,kansas,33
2018,10,10/1/2018,10,utah,34
2018,10,10/1/2018,8.04,nevada,35
2018,10,10/1/2018,4.12,new mexico,36
2018,10,10/1/2018,1.18,west virginia,37
2018,10,10/1/2018,9.22,nebraska,38
2018,10,10/1/2018,9.41,idaho,39
2018,10,10/1/2018,3.92,hawaii,40
2018,10,10/1/2018,3.14,maine,41
2018,10,10/1/2018,5.49,new hampshire,42
2018,10,10/1/2018,2.55,rhode island,43
2018,10,10/1/2018,4.9,montana,44
2018,10,10/1/2018,2.16,delaware,45
2018,10,10/1/2018,7.65,south dakota,46
2018,10,10/1/2018,1.57,alaska,47
2018,10,10/1/2018,0.78,north dakota,48
2018,10,10/1/2018,0.98,vermont,49
2018,10,10/1/2018,8.82,district of columbia,50
2018,10,10/1/2018,5.29,wyoming,51
2018,11,11/1/2018,9.02,california,1
2018,11,11/1/2018,5.69,texas,2
2018,11,11/1/2018,0.2,new york,3
2018,11,11/1/2018,2.35,florida,4
2018,11,11/1/2018,2.16,illinois,5
2018,11,11/1/2018,2.75,pennsylvania,6
2018,11,11/1/2018,6.86,ohio,7
2018,11,11/1/2018,5.29,michigan,8
2018,11,11/1/2018,7.65,georgia,9
2018,11,11/1/2018,7.84,north carolina,10
2018,11,11/1/2018,0.39,new jersey,11
2018,11,11/1/2018,6.08,virginia,12
2018,11,11/1/2018,9.61,washington,13
2018,11,11/1/2018,4.71,massachusetts,14
2018,11,11/1/2018,7.06,indiana,15
2018,11,11/1/2018,8.43,arizona,16
2018,11,11/1/2018,6.27,tennessee,17
2018,11,11/1/2018,8.24,missouri,18
2018,11,11/1/2018,1.57,maryland,19
2018,11,11/1/2018,6.67,wisconsin,20
2018,11,11/1/2018,6.47,minnesota,21
2018,11,11/1/2018,9.8,colorado,22
2018,11,11/1/2018,4.12,alabama,23
2018,11,11/1/2018,3.33,south carolina,24
2018,11,11/1/2018,1.76,louisiana,25
2018,11,11/1/2018,5.88,kentucky,26
2018,11,11/1/2018,8.04,oregon,27
2018,11,11/1/2018,2.94,oklahoma,28
2018,11,11/1/2018,0.78,connecticut,29
2018,11,11/1/2018,4.31,iowa,30
2018,11,11/1/2018,3.92,mississippi,31
2018,11,11/1/2018,3.53,arkansas,32
2018,11,11/1/2018,8.82,kansas,33
2018,11,11/1/2018,10,utah,34
2018,11,11/1/2018,7.25,nevada,35
2018,11,11/1/2018,4.51,new mexico,36
2018,11,11/1/2018,1.18,west virginia,37
2018,11,11/1/2018,9.22,nebraska,38
2018,11,11/1/2018,9.41,idaho,39
2018,11,11/1/2018,3.73,hawaii,40
2018,11,11/1/2018,3.14,maine,41
2018,11,11/1/2018,5.49,new hampshire,42
2018,11,11/1/2018,2.55,rhode island,43
2018,11,11/1/2018,4.9,montana,44
2018,11,11/1/2018,1.96,delaware,45
2018,11,11/1/2018,7.45,south dakota,46
2018,11,11/1/2018,1.37,alaska,47
2018,11,11/1/2018,0.59,north dakota,48
2018,11,11/1/2018,0.98,vermont,49
2018,11,11/1/2018,8.63,district of columbia,50
2018,11,11/1/2018,5.1,wyoming,51
2018,12,12/1/2018,8.63,california,1
2018,12,12/1/2018,5.1,texas,2
2018,12,12/1/2018,0.2,new york,3
2018,12,12/1/2018,2.35,florida,4
2018,12,12/1/2018,2.16,illinois,5
2018,12,12/1/2018,2.75,pennsylvania,6
2018,12,12/1/2018,7.65,ohio,7
2018,12,12/1/2018,5.29,michigan,8
2018,12,12/1/2018,7.25,georgia,9
2018,12,12/1/2018,7.45,north carolina,10
2018,12,12/1/2018,0.39,new jersey,11
2018,12,12/1/2018,5.88,virginia,12
2018,12,12/1/2018,9.61,washington,13
2018,12,12/1/2018,4.9,massachusetts,14
2018,12,12/1/2018,8.04,indiana,15
2018,12,12/1/2018,8.43,arizona,16
2018,12,12/1/2018,6.47,tennessee,17
2018,12,12/1/2018,8.24,missouri,18
2018,12,12/1/2018,1.96,maryland,19
2018,12,12/1/2018,6.86,wisconsin,20
2018,12,12/1/2018,6.27,minnesota,21
2018,12,12/1/2018,9.41,colorado,22
2018,12,12/1/2018,4.71,alabama,23
2018,12,12/1/2018,3.14,south carolina,24
2018,12,12/1/2018,1.37,louisiana,25
2018,12,12/1/2018,6.08,kentucky,26
2018,12,12/1/2018,7.84,oregon,27
2018,12,12/1/2018,2.94,oklahoma,28
2018,12,12/1/2018,0.78,connecticut,29
2018,12,12/1/2018,4.31,iowa,30
2018,12,12/1/2018,3.73,mississippi,31
2018,12,12/1/2018,3.53,arkansas,32
2018,12,12/1/2018,9.02,kansas,33
2018,12,12/1/2018,10,utah,34
2018,12,12/1/2018,6.67,nevada,35
2018,12,12/1/2018,4.12,new mexico,36
2018,12,12/1/2018,0.98,west virginia,37
2018,12,12/1/2018,9.22,nebraska,38
2018,12,12/1/2018,9.8,idaho,39
2018,12,12/1/2018,3.33,hawaii,40
2018,12,12/1/2018,3.92,maine,41
2018,12,12/1/2018,5.69,new hampshire,42
2018,12,12/1/2018,2.55,rhode island,43
2018,12,12/1/2018,4.51,montana,44
2018,12,12/1/2018,1.76,delaware,45
2018,12,12/1/2018,7.06,south dakota,46
2018,12,12/1/2018,1.57,alaska,47
2018,12,12/1/2018,0.59,north dakota,48
2018,12,12/1/2018,1.18,vermont,49
2018,12,12/1/2018,8.82,district of columbia,50
2018,12,12/1/2018,5.49,wyoming,51
2018,2,2/1/2018,9.41,california,1
2018,2,2/1/2018,6.86,texas,2
2018,2,2/1/2018,0.2,new york,3
2018,2,2/1/2018,2.55,florida,4
2018,2,2/1/2018,1.96,illinois,5
2018,2,2/1/2018,2.35,pennsylvania,6
2018,2,2/1/2018,6.67,ohio,7
2018,2,2/1/2018,4.71,michigan,8
2018,2,2/1/2018,7.06,georgia,9
2018,2,2/1/2018,7.84,north carolina,10
2018,2,2/1/2018,0.39,new jersey,11
2018,2,2/1/2018,4.9,virginia,12
2018,2,2/1/2018,10,washington,13
2018,2,2/1/2018,5.29,massachusetts,14
2018,2,2/1/2018,6.47,indiana,15
2018,2,2/1/2018,7.45,arizona,16
2018,2,2/1/2018,7.65,tennessee,17
2018,2,2/1/2018,8.24,missouri,18
2018,2,2/1/2018,1.76,maryland,19
2018,2,2/1/2018,5.1,wisconsin,20
2018,2,2/1/2018,5.88,minnesota,21
2018,2,2/1/2018,9.8,colorado,22
2018,2,2/1/2018,2.75,alabama,23
2018,2,2/1/2018,3.92,south carolina,24
2018,2,2/1/2018,2.16,louisiana,25
2018,2,2/1/2018,6.27,kentucky,26
2018,2,2/1/2018,8.43,oregon,27
2018,2,2/1/2018,2.94,oklahoma,28
2018,2,2/1/2018,0.98,connecticut,29
2018,2,2/1/2018,4.12,iowa,30
2018,2,2/1/2018,3.53,mississippi,31
2018,2,2/1/2018,4.31,arkansas,32
2018,2,2/1/2018,8.04,kansas,33
2018,2,2/1/2018,9.61,utah,34
2018,2,2/1/2018,9.22,nevada,35
2018,2,2/1/2018,3.73,new mexico,36
2018,2,2/1/2018,1.37,west virginia,37
2018,2,2/1/2018,8.82,nebraska,38
2018,2,2/1/2018,9.02,idaho,39
2018,2,2/1/2018,5.69,hawaii,40
2018,2,2/1/2018,3.33,maine,41
2018,2,2/1/2018,5.49,new hampshire,42
2018,2,2/1/2018,3.14,rhode island,43
2018,2,2/1/2018,4.51,montana,44
2018,2,2/1/2018,1.57,delaware,45
2018,2,2/1/2018,7.25,south dakota,46
2018,2,2/1/2018,1.18,alaska,47
2018,2,2/1/2018,0.78,north dakota,48
2018,2,2/1/2018,0.59,vermont,49
2018,2,2/1/2018,8.63,district of columbia,50
2018,2,2/1/2018,6.08,wyoming,51
2018,3,3/1/2018,9.22,california,1
2018,3,3/1/2018,7.06,texas,2
2018,3,3/1/2018,0.2,new york,3
2018,3,3/1/2018,2.75,florida,4
2018,3,3/1/2018,1.96,illinois,5
2018,3,3/1/2018,2.35,pennsylvania,6
2018,3,3/1/2018,6.67,ohio,7
2018,3,3/1/2018,4.71,michigan,8
2018,3,3/1/2018,7.25,georgia,9
2018,3,3/1/2018,7.84,north carolina,10
2018,3,3/1/2018,0.39,new jersey,11
2018,3,3/1/2018,4.9,virginia,12
2018,3,3/1/2018,10,washington,13
2018,3,3/1/2018,5.49,massachusetts,14
2018,3,3/1/2018,6.86,indiana,15
2018,3,3/1/2018,7.65,arizona,16
2018,3,3/1/2018,7.45,tennessee,17
2018,3,3/1/2018,8.24,missouri,18
2018,3,3/1/2018,1.76,maryland,19
2018,3,3/1/2018,5.29,wisconsin,20
