Pivot1 Names,RegionName,SizeRank,RegionID,Pivot1 Values
1996-05,New Mexico,36,41,113600
1996-05,West Virginia,37,61,48800
1996-05,Nebraska,38,38,72500
1996-05,Idaho,39,20,100300
1996-05,Hawaii,40,18,246200
1996-05,Maine,41,28,86300
1996-05,New Hampshire,42,39,104500
1996-05,Rhode Island,43,50,117700
1996-05,Montana,44,35,134400
1996-05,Delaware,45,13,106700
1996-05,South Dakota,46,52,40700
1996-05,Alaska,47,3,126400
1996-05,North Dakota,48,37,
1996-05,Vermont,49,58,88600
1996-05,District of Columbia,50,12,118000
1996-05,Wyoming,51,62,130700
1996-06,California,1,9,165800
1996-06,Texas,2,54,93700
1996-06,New York,3,43,120500
1996-06,Florida,4,14,87800
1996-06,Illinois,5,21,118100
1996-06,Pennsylvania,6,47,76300
1996-06,Ohio,7,44,83000
1996-06,Michigan,8,30,75200
1996-06,Georgia,9,16,88900
1996-06,North Carolina,10,36,89500
1996-06,New Jersey,11,40,148300
1996-06,Virginia,12,56,108200
1996-06,Washington,13,59,138900
1996-06,Massachusetts,14,26,144200
1996-06,Indiana,15,22,90300
1996-06,Arizona,16,8,104800
1996-06,Tennessee,17,53,69300
1996-06,Missouri,18,32,82400
1996-06,Maryland,19,27,132600
1996-06,Wisconsin,20,60,109400
1996-06,Minnesota,21,31,88300
1996-06,Colorado,22,10,130600
1996-06,Alabama,23,4,77200
1996-06,South Carolina,24,51,73700
1996-06,Louisiana,25,25,67300
1996-06,Kentucky,26,24,70000
1996-06,Oregon,27,46,125100
1996-06,Oklahoma,28,45,61500
1996-06,Connecticut,29,11,137700
1996-06,Iowa,30,19,61500
1996-06,Mississippi,31,34,71000
1996-06,Arkansas,32,6,61100
1996-06,Kansas,33,23,64700
1996-06,Utah,34,55,149000
1996-06,Nevada,35,42,134400
1996-06,New Mexico,36,41,113600
1996-06,West Virginia,37,61,48900
1996-06,Nebraska,38,38,73500
1996-06,Idaho,39,20,100300
1996-06,Hawaii,40,18,243800
1996-06,Maine,41,28,85700
1996-06,New Hampshire,42,39,104700
1996-06,Rhode Island,43,50,117600
1996-06,Montana,44,35,134400
1996-06,Delaware,45,13,107000
1996-06,South Dakota,46,52,41100
1996-06,Alaska,47,3,128100
1996-06,North Dakota,48,37,
1996-06,Vermont,49,58,88200
1996-06,District of Columbia,50,12,118400
1996-06,Wyoming,51,62,130800
1996-07,California,1,9,165700
1996-07,Texas,2,54,93800
1996-07,New York,3,43,120500
1996-07,Florida,4,14,87900
1996-07,Illinois,5,21,118100
1996-07,Pennsylvania,6,47,76300
1996-07,Ohio,7,44,83400
1996-07,Michigan,8,30,76000
1996-07,Georgia,9,16,89400
1996-07,North Carolina,10,36,89700
1996-07,New Jersey,11,40,148100
1996-07,Virginia,12,56,108400
1996-07,Washington,13,59,139300
1996-07,Massachusetts,14,26,144400
1996-07,Indiana,15,22,89000
1996-07,Arizona,16,8,105200
1996-07,Tennessee,17,53,69800
1996-07,Missouri,18,32,82400
1996-07,Maryland,19,27,132600
1996-07,Wisconsin,20,60,108600
1996-07,Minnesota,21,31,88800
1996-07,Colorado,22,10,130600
1996-07,Alabama,23,4,77800
1996-07,South Carolina,24,51,74200
1996-07,Louisiana,25,25,67500
1996-07,Kentucky,26,24,70300
1996-07,Oregon,27,46,125800
1996-07,Oklahoma,28,45,61600
1996-07,Connecticut,29,11,137900
1996-07,Iowa,30,19,61700
1996-07,Mississippi,31,34,71200
1996-07,Arkansas,32,6,61000
1996-07,Kansas,33,23,64900
1996-07,Utah,34,55,148500
1996-07,Nevada,35,42,134300
1996-07,New Mexico,36,41,113700
1996-07,West Virginia,37,61,49100
1996-07,Nebraska,38,38,74500
1996-07,Idaho,39,20,100200
1996-07,Hawaii,40,18,241300
1996-07,Maine,41,28,85100
1996-07,New Hampshire,42,39,104800
1996-07,Rhode Island,43,50,117600
1996-07,Montana,44,35,134400
1996-07,Delaware,45,13,107300
1996-07,South Dakota,46,52,41600
1996-07,Alaska,47,3,129800
1996-07,North Dakota,48,37,
1996-07,Vermont,49,58,87800
1996-07,District of Columbia,50,12,118900
1996-07,Wyoming,51,62,130800
1996-08,California,1,9,165600
1996-08,Texas,2,54,93900
1996-08,New York,3,43,120600
1996-08,Florida,4,14,88000
1996-08,Illinois,5,21,117900
1996-08,Pennsylvania,6,47,76200
1996-08,Ohio,7,44,83800
1996-08,Michigan,8,30,76600
1996-08,Georgia,9,16,89900
1996-08,North Carolina,10,36,90000
1996-08,New Jersey,11,40,147900
1996-08,Virginia,12,56,108600
1996-08,Washington,13,59,139700
1996-08,Massachusetts,14,26,144700
1996-08,Indiana,15,22,88000
1996-08,Arizona,16,8,105700
1996-08,Tennessee,17,53,70300
1996-08,Missouri,18,32,82500
1996-08,Maryland,19,27,132700
1996-08,Wisconsin,20,60,107700
1996-08,Minnesota,21,31,89300
1996-08,Colorado,22,10,130800
1996-08,Alabama,23,4,78200
1996-08,South Carolina,24,51,74700
1996-08,Louisiana,25,25,67800
1996-08,Kentucky,26,24,70500
1996-08,Oregon,27,46,126400
1996-08,Oklahoma,28,45,61500
1996-08,Connecticut,29,11,138000
1996-08,Iowa,30,19,62100
1996-08,Mississippi,31,34,71400
1996-08,Arkansas,32,6,61000
1996-08,Kansas,33,23,65100
1996-08,Utah,34,55,148100
1996-08,Nevada,35,42,134400
1996-08,New Mexico,36,41,113800
1996-08,West Virginia,37,61,49200
1996-08,Nebraska,38,38,75500
1996-08,Idaho,39,20,100100
1996-08,Hawaii,40,18,239000
1996-08,Maine,41,28,84500
1996-08,New Hampshire,42,39,105000
1996-08,Rhode Island,43,50,117700
1996-08,Montana,44,35,134500
1996-08,Delaware,45,13,107500
1996-08,South Dakota,46,52,42300
1996-08,Alaska,47,3,131300
1996-08,North Dakota,48,37,
1996-08,Vermont,49,58,87300
1996-08,District of Columbia,50,12,119400
1996-08,Wyoming,51,62,130700
1996-09,California,1,9,165600
1996-09,Texas,2,54,94100
1996-09,New York,3,43,120800
1996-09,Florida,4,14,88200
1996-09,Illinois,5,21,117400
1996-09,Pennsylvania,6,47,76300
1996-09,Ohio,7,44,84100
1996-09,Michigan,8,30,77300
1996-09,Georgia,9,16,90300
1996-09,North Carolina,10,36,90400
1996-09,New Jersey,11,40,147700
1996-09,Virginia,12,56,108800
1996-09,Washington,13,59,140200
1996-09,Massachusetts,14,26,145000
1996-09,Indiana,15,22,87300
1996-09,Arizona,16,8,106100
1996-09,Tennessee,17,53,70800
1996-09,Missouri,18,32,82700
1996-09,Maryland,19,27,132700
1996-09,Wisconsin,20,60,106600
1996-09,Minnesota,21,31,89800
1996-09,Colorado,22,10,131100
1996-09,Alabama,23,4,78700
1996-09,South Carolina,24,51,75400
1996-09,Louisiana,25,25,68000
1996-09,Kentucky,26,24,70800
1996-09,Oregon,27,46,127000
1996-09,Oklahoma,28,45,61300
1996-09,Connecticut,29,11,138100
1996-09,Iowa,30,19,62500
1996-09,Mississippi,31,34,71600
1996-09,Arkansas,32,6,60900
1996-09,Kansas,33,23,65300
1996-09,Utah,34,55,147800
1996-09,Nevada,35,42,134500
1996-09,New Mexico,36,41,114000
1996-09,West Virginia,37,61,49300
1996-09,Nebraska,38,38,76500
1996-09,Idaho,39,20,100100
1996-09,Hawaii,40,18,236900
1996-09,Maine,41,28,84100
1996-09,New Hampshire,42,39,105200
1996-09,Rhode Island,43,50,117700
1996-09,Montana,44,35,134500
1996-09,Delaware,45,13,107700
1996-09,South Dakota,46,52,43300
1996-09,Alaska,47,3,132600
1996-09,North Dakota,48,37,
1996-09,Vermont,49,58,87000
1996-09,District of Columbia,50,12,120000
1996-09,Wyoming,51,62,130400
1996-10,California,1,9,165600
1996-10,Texas,2,54,94200
1996-10,New York,3,43,120900
1996-10,Florida,4,14,88400
1996-10,Illinois,5,21,116800
1996-10,Pennsylvania,6,47,76500
1996-10,Ohio,7,44,84500
1996-10,Michigan,8,30,77800
1996-10,Georgia,9,16,90600
1996-10,North Carolina,10,36,90900
1996-10,New Jersey,11,40,147700
1996-10,Virginia,12,56,109100
1996-10,Washington,13,59,140700
1996-10,Massachusetts,14,26,145400
1996-10,Indiana,15,22,87000
1996-10,Arizona,16,8,106600
1996-10,Tennessee,17,53,71300
1996-10,Missouri,18,32,83000
1996-10,Maryland,19,27,132700
1996-10,Wisconsin,20,60,105800
1996-10,Minnesota,21,31,90300
1996-10,Colorado,22,10,131400
1996-10,Alabama,23,4,79000
1996-10,South Carolina,24,51,76200
1996-10,Louisiana,25,25,68300
1996-10,Kentucky,26,24,71100
1996-10,Oregon,27,46,127500
1996-10,Oklahoma,28,45,60900
1996-10,Connecticut,29,11,138200
1996-10,Iowa,30,19,63000
1996-10,Mississippi,31,34,71700
1996-10,Arkansas,32,6,60900
1996-10,Kansas,33,23,65600
1996-10,Utah,34,55,147600
1996-10,Nevada,35,42,134600
1996-10,New Mexico,36,41,114200
1996-10,West Virginia,37,61,49400
1996-10,Nebraska,38,38,77300
1996-10,Idaho,39,20,100100
1996-10,Hawaii,40,18,235000
1996-10,Maine,41,28,83600
1996-10,New Hampshire,42,39,105400
1996-10,Rhode Island,43,50,117800
1996-10,Montana,44,35,134400
1996-10,Delaware,45,13,107700
1996-10,South Dakota,46,52,44500
1996-10,Alaska,47,3,133700
1996-10,North Dakota,48,37,
1996-10,Vermont,49,58,86700
1996-10,District of Columbia,50,12,120700
1996-10,Wyoming,51,62,130200
1996-11,California,1,9,165600
1996-11,Texas,2,54,94300
1996-11,New York,3,43,120900
1996-11,Florida,4,14,88600
1996-11,Illinois,5,21,116100
1996-11,Pennsylvania,6,47,76700
1996-11,Ohio,7,44,84900
1996-11,Michigan,8,30,78300
1996-11,Georgia,9,16,91000
1996-11,North Carolina,10,36,91500
1996-11,New Jersey,11,40,147800
1996-11,Virginia,12,56,109300
1996-11,Washington,13,59,141200
1996-11,Massachusetts,14,26,145800
1996-11,Indiana,15,22,87000
1996-11,Arizona,16,8,107100
1996-11,Tennessee,17,53,71700
1996-11,Missouri,18,32,83500
1996-11,Maryland,19,27,132800
1996-11,Wisconsin,20,60,105200
1996-11,Minnesota,21,31,90500
1996-11,Colorado,22,10,131700
1996-11,Alabama,23,4,79100
1996-11,South Carolina,24,51,77100
1996-11,Louisiana,25,25,68600
1996-11,Kentucky,26,24,71500
1996-11,Oregon,27,46,128100
1996-11,Oklahoma,28,45,60500
1996-11,Connecticut,29,11,138300
1996-11,Iowa,30,19,63500
1996-11,Mississippi,31,34,71800
1996-11,Arkansas,32,6,60800
1996-11,Kansas,33,23,66000
1996-11,Utah,34,55,147700
1996-11,Nevada,35,42,134800
1996-11,New Mexico,36,41,114400
1996-11,West Virginia,37,61,49500
1996-11,Nebraska,38,38,77900
1996-11,Idaho,39,20,100200
1996-11,Hawaii,40,18,233500
1996-11,Maine,41,28,83200
1996-11,New Hampshire,42,39,105500
1996-11,Rhode Island,43,50,117800
1996-11,Montana,44,35,134400
1996-11,Delaware,45,13,107700
1996-11,South Dakota,46,52,45900
1996-11,Alaska,47,3,134600
1996-11,North Dakota,48,37,
1996-11,Vermont,49,58,86600
1996-11,District of Columbia,50,12,121400
1996-11,Wyoming,51,62,130100
1996-12,California,1,9,165800
1996-12,Texas,2,54,94300
1996-12,New York,3,43,121100
1996-12,Florida,4,14,89000
1996-12,Illinois,5,21,115400
1996-12,Pennsylvania,6,47,77000
1996-12,Ohio,7,44,85100
1996-12,Michigan,8,30,78900
1996-12,Georgia,9,16,91400
1996-12,North Carolina,10,36,92200
1996-12,New Jersey,11,40,148100
1996-12,Virginia,12,56,109700
1996-12,Washington,13,59,141800
1996-12,Massachusetts,14,26,146400
1996-12,Indiana,15,22,87200
1996-12,Arizona,16,8,107600
1996-12,Tennessee,17,53,72100
1996-12,Missouri,18,32,84300
1996-12,Maryland,19,27,132900
1996-12,Wisconsin,20,60,104900
1996-12,Minnesota,21,31,90800
1996-12,Colorado,22,10,132000
1996-12,Alabama,23,4,79100
1996-12,South Carolina,24,51,78000
1996-12,Louisiana,25,25,68800
1996-12,Kentucky,26,24,71900
1996-12,Oregon,27,46,128700
1996-12,Oklahoma,28,45,60300
1996-12,Connecticut,29,11,138600
1996-12,Iowa,30,19,63900
1996-12,Mississippi,31,34,71700
1996-12,Arkansas,32,6,60900
1996-12,Kansas,33,23,66500
1996-12,Utah,34,55,147800
1996-12,Nevada,35,42,135200
1996-12,New Mexico,36,41,114800
1996-12,West Virginia,37,61,49700
1996-12,Nebraska,38,38,78500
1996-12,Idaho,39,20,100600
1996-12,Hawaii,40,18,232400
1996-12,Maine,41,28,82900
1996-12,New Hampshire,42,39,105800
1996-12,Rhode Island,43,50,117800
1996-12,Montana,44,35,134400
1996-12,Delaware,45,13,107800
1996-12,South Dakota,46,52,47200
1996-12,Alaska,47,3,135400
1996-12,North Dakota,48,37,
1996-12,Vermont,49,58,86500
1996-12,District of Columbia,50,12,122300
1996-12,Wyoming,51,62,130000
1997-01,California,1,9,166100
1997-01,Texas,2,54,94400
1997-01,New York,3,43,121200
1997-01,Florida,4,14,89400
1997-01,Illinois,5,21,114700
1997-01,Pennsylvania,6,47,77200
1997-01,Ohio,7,44,85400
1997-01,Michigan,8,30,79400
1997-01,Georgia,9,16,91800
1997-01,North Carolina,10,36,93000
1997-01,New Jersey,11,40,148500
1997-01,Virginia,12,56,110100
1997-01,Washington,13,59,142300
1997-01,Massachusetts,14,26,147100
1997-01,Indiana,15,22,87500
1997-01,Arizona,16,8,108200
1997-01,Tennessee,17,53,72400
1997-01,Missouri,18,32,85200
1997-01,Maryland,19,27,133100
1997-01,Wisconsin,20,60,104800
1997-01,Minnesota,21,31,91000
1997-01,Colorado,22,10,132200
1997-01,Alabama,23,4,79100
1997-01,South Carolina,24,51,79000
1997-01,Louisiana,25,25,69200
1997-01,Kentucky,26,24,72200
1997-01,Oregon,27,46,129400
1997-01,Oklahoma,28,45,60100
1997-01,Connecticut,29,11,139000
1997-01,Iowa,30,19,64100
1997-01,Mississippi,31,34,71700
1997-01,Arkansas,32,6,61000
1997-01,Kansas,33,23,67200
1997-01,Utah,34,55,148000
1997-01,Nevada,35,42,135600
1997-01,New Mexico,36,41,115100
1997-01,West Virginia,37,61,49800
1997-01,Nebraska,38,38,79100
1997-01,Idaho,39,20,101400
1997-01,Hawaii,40,18,231600
1997-01,Maine,41,28,82800
1997-01,New Hampshire,42,39,106100
1997-01,Rhode Island,43,50,117900
1997-01,Montana,44,35,134400
1997-01,Delaware,45,13,108000
1997-01,South Dakota,46,52,48400
1997-01,Alaska,47,3,136200
1997-01,North Dakota,48,37,
1997-01,Vermont,49,58,86600
1997-01,District of Columbia,50,12,123300
1997-01,Wyoming,51,62,130000
1997-02,California,1,9,166300
1997-02,Texas,2,54,94300
1997-02,New York,3,43,121300
1997-02,Florida,4,14,89800
1997-02,Illinois,5,21,114000
1997-02,Pennsylvania,6,47,77500
1997-02,Ohio,7,44,85600
1997-02,Michigan,8,30,79900
1997-02,Georgia,9,16,92200
1997-02,North Carolina,10,36,93700
1997-02,New Jersey,11,40,148900
1997-02,Virginia,12,56,110500
1997-02,Washington,13,59,142800
1997-02,Massachusetts,14,26,147700
1997-02,Indiana,15,22,87900
1997-02,Arizona,16,8,108800
1997-02,Tennessee,17,53,72700
1997-02,Missouri,18,32,86100
1997-02,Maryland,19,27,133300
1997-02,Wisconsin,20,60,104800
1997-02,Minnesota,21,31,91200
1997-02,Colorado,22,10,132300
1997-02,Alabama,23,4,79000
1997-02,South Carolina,24,51,80000
1997-02,Louisiana,25,25,69400
1997-02,Kentucky,26,24,72500
1997-02,Oregon,27,46,130200
1997-02,Oklahoma,28,45,59700
1997-02,Connecticut,29,11,139300
1997-02,Iowa,30,19,64300
1997-02,Mississippi,31,34,71600
1997-02,Arkansas,32,6,61200
1997-02,Kansas,33,23,68200
1997-02,Utah,34,55,148200
1997-02,Nevada,35,42,135900
1997-02,New Mexico,36,41,115500
1997-02,West Virginia,37,61,49900
1997-02,Nebraska,38,38,79500
1997-02,Idaho,39,20,102600
1997-02,Hawaii,40,18,230900
1997-02,Maine,41,28,82600
1997-02,New Hampshire,42,39,106500
1997-02,Rhode Island,43,50,118000
1997-02,Montana,44,35,134300
1997-02,Delaware,45,13,108300
1997-02,South Dakota,46,52,49200
1997-02,Alaska,47,3,136500
1997-02,North Dakota,48,37,
1997-02,Vermont,49,58,86700
1997-02,District of Columbia,50,12,124100
1997-02,Wyoming,51,62,130200
1997-03,California,1,9,166200
1997-03,Texas,2,54,94200
1997-03,New York,3,43,121300
1997-03,Florida,4,14,90000
1997-03,Illinois,5,21,113200
1997-03,Pennsylvania,6,47,77800
1997-03,Ohio,7,44,85800
1997-03,Michigan,8,30,80400
1997-03,Georgia,9,16,92500
1997-03,North Carolina,10,36,94500
1997-03,New Jersey,11,40,149200
1997-03,Virginia,12,56,110800
1997-03,Washington,13,59,143200
1997-03,Massachusetts,14,26,148200
1997-03,Indiana,15,22,88200
1997-03,Arizona,16,8,109300
1997-03,Tennessee,17,53,73000
1997-03,Missouri,18,32,86900
1997-03,Maryland,19,27,133400
1997-03,Wisconsin,20,60,104800
1997-03,Minnesota,21,31,91300
1997-03,Colorado,22,10,132300
1997-03,Alabama,23,4,79000
1997-03,South Carolina,24,51,80900
1997-03,Louisiana,25,25,69700
1997-03,Kentucky,26,24,72800
1997-03,Oregon,27,46,130800
1997-03,Oklahoma,28,45,59200
1997-03,Connecticut,29,11,139400
1997-03,Iowa,30,19,64600
1997-03,Mississippi,31,34,71500
1997-03,Arkansas,32,6,61400
1997-03,Kansas,33,23,69600
1997-03,Utah,34,55,148400
1997-03,Nevada,35,42,136100
1997-03,New Mexico,36,41,115800
1997-03,West Virginia,37,61,50000
1997-03,Nebraska,38,38,79800
1997-03,Idaho,39,20,104400
1997-03,Hawaii,40,18,230300
1997-03,Maine,41,28,82500
1997-03,New Hampshire,42,39,106700
1997-03,Rhode Island,43,50,117900
1997-03,Montana,44,35,134300
1997-03,Delaware,45,13,108500
1997-03,South Dakota,46,52,49700
1997-03,Alaska,47,3,136300
1997-03,North Dakota,48,37,
1997-03,Vermont,49,58,86700
1997-03,District of Columbia,50,12,124800
1997-03,Wyoming,51,62,130300
1997-04,California,1,9,166200
1997-04,Texas,2,54,94200
1997-04,New York,3,43,121200
1997-04,Florida,4,14,90200
1997-04,Illinois,5,21,112500
1997-04,Pennsylvania,6,47,78100
1997-04,Ohio,7,44,86000
1997-04,Michigan,8,30,80800
1997-04,Georgia,9,16,92900
1997-04,North Carolina,10,36,95100
1997-04,New Jersey,11,40,149500
1997-04,Virginia,12,56,111000
1997-04,Washington,13,59,143600
1997-04,Massachusetts,14,26,148800
1997-04,Indiana,15,22,88300
1997-04,Arizona,16,8,109700
1997-04,Tennessee,17,53,73300
1997-04,Missouri,18,32,87700
1997-04,Maryland,19,27,133400
1997-04,Wisconsin,20,60,104900
1997-04,Minnesota,21,31,91400
1997-04,Colorado,22,10,132600
1997-04,Alabama,23,4,79000
1997-04,South Carolina,24,51,81700
1997-04,Louisiana,25,25,69900
1997-04,Kentucky,26,24,73100
1997-04,Oregon,27,46,131400
1997-04,Oklahoma,28,45,58700
1997-04,Connecticut,29,11,139500
1997-04,Iowa,30,19,64800
1997-04,Mississippi,31,34,71500
1997-04,Arkansas,32,6,61600
1997-04,Kansas,33,23,71100
1997-04,Utah,34,55,148700
1997-04,Nevada,35,42,136200
1997-04,New Mexico,36,41,116100
1997-04,West Virginia,37,61,50200
1997-04,Nebraska,38,38,80000
1997-04,Idaho,39,20,106500
1997-04,Hawaii,40,18,229900
1997-04,Maine,41,28,82400
1997-04,New Hampshire,42,39,107100
1997-04,Rhode Island,43,50,117800
1997-04,Montana,44,35,134300
1997-04,Delaware,45,13,108700
1997-04,South Dakota,46,52,49600
1997-04,Alaska,47,3,136100
1997-04,North Dakota,48,37,
1997-04,Vermont,49,58,86800
1997-04,District of Columbia,50,12,125300
1997-04,Wyoming,51,62,130500
1997-05,California,1,9,166300
1997-05,Texas,2,54,94200
1997-05,New York,3,43,121100
1997-05,Florida,4,14,90400
1997-05,Illinois,5,21,111800
1997-05,Pennsylvania,6,47,78500
1997-05,Ohio,7,44,86200
1997-05,Michigan,8,30,81300
1997-05,Georgia,9,16,93300
1997-05,North Carolina,10,36,95700
1997-05,New Jersey,11,40,149800
1997-05,Virginia,12,56,111200
1997-05,Washington,13,59,143900
1997-05,Massachusetts,14,26,149500
1997-05,Indiana,15,22,88300
1997-05,Arizona,16,8,110200
1997-05,Tennessee,17,53,73700
1997-05,Missouri,18,32,88300
1997-05,Maryland,19,27,133500
1997-05,Wisconsin,20,60,105000
1997-05,Minnesota,21,31,91500
1997-05,Colorado,22,10,133200
1997-05,Alabama,23,4,79100
1997-05,South Carolina,24,51,82400
1997-05,Louisiana,25,25,70100
1997-05,Kentucky,26,24,73300
1997-05,Oregon,27,46,131900
1997-05,Oklahoma,28,45,58200
1997-05,Connecticut,29,11,139600
1997-05,Iowa,30,19,65000
1997-05,Mississippi,31,34,71500
1997-05,Arkansas,32,6,61900
1997-05,Kansas,33,23,72700
1997-05,Utah,34,55,149100
1997-05,Nevada,35,42,136300
1997-05,New Mexico,36,41,116300
1997-05,West Virginia,37,61,50200
1997-05,Nebraska,38,38,80000
1997-05,Idaho,39,20,108600
1997-05,Hawaii,40,18,229600
1997-05,Maine,41,28,82600
1997-05,New Hampshire,42,39,107500
1997-05,Rhode Island,43,50,117900
1997-05,Montana,44,35,134300
1997-05,Delaware,45,13,109000
1997-05,South Dakota,46,52,49200
1997-05,Alaska,47,3,135900
1997-05,North Dakota,48,37,
1997-05,Vermont,49,58,86900
1997-05,District of Columbia,50,12,125600
1997-05,Wyoming,51,62,130700
1997-06,California,1,9,166600
1997-06,Texas,2,54,94200
1997-06,New York,3,43,121000
1997-06,Florida,4,14,90600
1997-06,Illinois,5,21,111000
1997-06,Pennsylvania,6,47,78900
1997-06,Ohio,7,44,86500
1997-06,Michigan,8,30,81800
1997-06,Georgia,9,16,93800
1997-06,North Carolina,10,36,96100
1997-06,New Jersey,11,40,150100
1997-06,Virginia,12,56,111500
1997-06,Washington,13,59,144400
1997-06,Massachusetts,14,26,150200
1997-06,Indiana,15,22,88300
1997-06,Arizona,16,8,110700
1997-06,Tennessee,17,53,74000
1997-06,Missouri,18,32,88800
1997-06,Maryland,19,27,133500
1997-06,Wisconsin,20,60,105100
1997-06,Minnesota,21,31,91700
1997-06,Colorado,22,10,134000
1997-06,Alabama,23,4,79200
1997-06,South Carolina,24,51,83000
1997-06,Louisiana,25,25,70400
1997-06,Kentucky,26,24,73600
1997-06,Oregon,27,46,132200
1997-06,Oklahoma,28,45,57800
1997-06,Connecticut,29,11,139700
1997-06,Iowa,30,19,65300
1997-06,Mississippi,31,34,71700
1997-06,Arkansas,32,6,62100
1997-06,Kansas,33,23,74200
1997-06,Utah,34,55,149500
1997-06,Nevada,35,42,136300
1997-06,New Mexico,36,41,116500
1997-06,West Virginia,37,61,50300
1997-06,Nebraska,38,38,79900
1997-06,Idaho,39,20,110700
1997-06,Hawaii,40,18,229400
1997-06,Maine,41,28,82800
1997-06,New Hampshire,42,39,107900
1997-06,Rhode Island,43,50,117900
1997-06,Montana,44,35,134400
1997-06,Delaware,45,13,109200
1997-06,South Dakota,46,52,48600
1997-06,Alaska,47,3,135700
1997-06,North Dakota,48,37,
1997-06,Vermont,49,58,87100
1997-06,District of Columbia,50,12,125700
1997-06,Wyoming,51,62,130800
1997-07,California,1,9,167000
1997-07,Texas,2,54,94300
1997-07,New York,3,43,120900
1997-07,Florida,4,14,90800
1997-07,Illinois,5,21,110300
1997-07,Pennsylvania,6,47,79300
1997-07,Ohio,7,44,86800
1997-07,Michigan,8,30,82200
1997-07,Georgia,9,16,94400
1997-07,North Carolina,10,36,96400
1997-07,New Jersey,11,40,150400
1997-07,Virginia,12,56,111700
1997-07,Washington,13,59,144900
1997-07,Massachusetts,14,26,150900
1997-07,Indiana,15,22,88200
1997-07,Arizona,16,8,111200
1997-07,Tennessee,17,53,74300
1997-07,Missouri,18,32,89200
1997-07,Maryland,19,27,133500
1997-07,Wisconsin,20,60,105200
1997-07,Minnesota,21,31,92000
1997-07,Colorado,22,10,135000
1997-07,Alabama,23,4,79300
1997-07,South Carolina,24,51,83800
1997-07,Louisiana,25,25,70800
1997-07,Kentucky,26,24,73900
1997-07,Oregon,27,46,132400
1997-07,Oklahoma,28,45,57500
1997-07,Connecticut,29,11,139900
1997-07,Iowa,30,19,65600
1997-07,Mississippi,31,34,71800
1997-07,Arkansas,32,6,62300
1997-07,Kansas,33,23,75400
1997-07,Utah,34,55,150000
1997-07,Nevada,35,42,136300
1997-07,New Mexico,36,41,116700
1997-07,West Virginia,37,61,50400
1997-07,Nebraska,38,38,79700
1997-07,Idaho,39,20,112500
1997-07,Hawaii,40,18,229300
1997-07,Maine,41,28,83200
1997-07,New Hampshire,42,39,108400
1997-07,Rhode Island,43,50,117900
1997-07,Montana,44,35,134400
1997-07,Delaware,45,13,109500
1997-07,South Dakota,46,52,48200
1997-07,Alaska,47,3,135600
1997-07,North Dakota,48,37,
1997-07,Vermont,49,58,87300
1997-07,District of Columbia,50,12,125800
1997-07,Wyoming,51,62,130800
1997-08,California,1,9,167500
1997-08,Texas,2,54,94500
1997-08,New York,3,43,120900
1997-08,Florida,4,14,91000
1997-08,Illinois,5,21,109600
1997-08,Pennsylvania,6,47,79800
1997-08,Ohio,7,44,87100
1997-08,Michigan,8,30,82700
1997-08,Georgia,9,16,95000
1997-08,North Carolina,10,36,96600
1997-08,New Jersey,11,40,150600
1997-08,Virginia,12,56,112000
1997-08,Washington,13,59,145500
1997-08,Massachusetts,14,26,151600
1997-08,Indiana,15,22,88100
1997-08,Arizona,16,8,111700
1997-08,Tennessee,17,53,74600
1997-08,Missouri,18,32,89400
1997-08,Maryland,19,27,133500
1997-08,Wisconsin,20,60,105300
1997-08,Minnesota,21,31,92400
1997-08,Colorado,22,10,136000
1997-08,Alabama,23,4,79400
1997-08,South Carolina,24,51,84800
1997-08,Louisiana,25,25,71100
1997-08,Kentucky,26,24,74100
1997-08,Oregon,27,46,132600
1997-08,Oklahoma,28,45,57300
1997-08,Connecticut,29,11,140100
1997-08,Iowa,30,19,66000
1997-08,Mississippi,31,34,72000
1997-08,Arkansas,32,6,62600
1997-08,Kansas,33,23,76400
1997-08,Utah,34,55,150400
1997-08,Nevada,35,42,136500
1997-08,New Mexico,36,41,116800
1997-08,West Virginia,37,61,50500
1997-08,Nebraska,38,38,79600
1997-08,Idaho,39,20,114000
1997-08,Hawaii,40,18,229200
1997-08,Maine,41,28,83600
1997-08,New Hampshire,42,39,109000
1997-08,Rhode Island,43,50,118000
1997-08,Montana,44,35,134500
1997-08,Delaware,45,13,109900
1997-08,South Dakota,46,52,48100
1997-08,Alaska,47,3,135700
1997-08,North Dakota,48,37,
1997-08,Vermont,49,58,87500
1997-08,District of Columbia,50,12,125800
1997-08,Wyoming,51,62,130700
1997-09,California,1,9,168200
1997-09,Texas,2,54,94700
1997-09,New York,3,43,121000
1997-09,Florida,4,14,91200
1997-09,Illinois,5,21,109000
1997-09,Pennsylvania,6,47,80200
1997-09,Ohio,7,44,87400
1997-09,Michigan,8,30,83300
1997-09,Georgia,9,16,95500
1997-09,North Carolina,10,36,96600
1997-09,New Jersey,11,40,150800
1997-09,Virginia,12,56,112200
1997-09,Washington,13,59,146100
1997-09,Massachusetts,14,26,152400
1997-09,Indiana,15,22,87900
1997-09,Arizona,16,8,112300
1997-09,Tennessee,17,53,74900
1997-09,Missouri,18,32,89700
1997-09,Maryland,19,27,133500
1997-09,Wisconsin,20,60,105400
1997-09,Minnesota,21,31,92900
1997-09,Colorado,22,10,137000
1997-09,Alabama,23,4,79600
